Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.050,0.167,0.994,87.830,43.457,14.099
-0.444,0.006,0.891,82.336,41.992,5.493
-0.490,-0.111,0.909,54.871,34.790,5.737
-0.368,0.168,0.897,40.527,30.151,5.371
-0.419,-0.160,0.945,32.776,23.682,0.488
-0.399,-0.010,0.936,17.395,16.296,0.610
-0.415,-0.076,0.960,-3.601,6.287,-0.793
-0.451,0.194,0.981,-13.245,-4.761,-1.160
-0.524,0.327,0.926,-23.682,-18.677,-4.272
-0.580,0.426,0.925,-36.194,-37.964,-11.597
-0.586,0.315,1.328,-61.951,-60.242,-21.729
-0.648,-0.059,2.778,-63.721,-81.970,-31.311
-0.668,-0.388,3.545,-32.043,-52.612,-32.166
-0.722,-0.575,3.856,10.742,-11.841,-22.766
-0.734,-0.564,3.273,59.509,59.021,-6.165
-0.778,-0.416,2.652,83.923,104.980,11.597
-0.827,-0.205,2.295,84.106,123.413,25.940
-0.854,-0.015,2.202,70.557,130.371,34.424
-0.894,0.166,2.251,49.805,135.376,37.476
-0.910,0.310,2.307,32.837,143.127,34.790
-0.900,0.341,2.330,22.888,153.809,26.306
-0.915,0.273,2.335,20.325,165.771,14.893
-0.911,0.150,2.334,24.963,178.345,4.089
-0.918,-0.014,2.299,34.058,192.566,-3.723
-0.933,-0.221,2.205,39.001,207.947,-8.484
-0.951,-0.397,2.036,40.833,223.938,-8.728
-0.902,-0.526,1.810,41.138,238.586,-4.395
-0.969,-0.609,1.556,41.992,249.084,3.418
-0.917,-0.647,1.343,31.982,255.371,13.977
-0.860,-0.597,1.230,25.757,256.714,26.367
-0.811,-0.425,1.234,25.635,255.066,39.551
-0.780,-0.239,1.251,33.081,254.578,49.988
-0.750,-0.083,1.241,34.363,256.653,55.847
-0.727,0.021,1.189,36.499,260.620,57.556
-0.676,0.102,1.113,37.720,265.320,56.396
-0.633,0.146,1.039,37.537,269.775,53.711
-0.582,0.149,0.966,36.499,273.499,49.438
-0.546,0.127,0.879,32.654,277.100,45.044
-0.508,0.102,0.798,21.606,280.396,40.588
-0.473,0.050,0.703,16.174,282.715,36.804
-0.454,-0.009,0.625,7.996,284.302,33.875
-0.433,-0.059,0.575,0.305,284.119,32.532
-0.404,-0.107,0.519,4.456,281.921,33.081
-0.369,-0.136,0.491,12.512,278.625,36.072
-0.337,-0.110,0.473,19.226,274.414,40.955
-0.311,-0.035,0.456,24.902,269.653,46.753
-0.274,0.064,0.421,30.151,266.357,50.781
-0.244,0.115,0.346,41.077,265.137,51.331
-0.215,0.126,0.251,46.143,264.404,49.316
-0.172,0.097,0.145,49.683,262.756,46.448
-0.133,0.042,0.057,47.607,259.277,43.701
-0.079,-0.020,-0.027,46.204,254.395,42.969
-0.030,-0.077,-0.097,44.067,248.108,44.189
0.019,-0.096,-0.154,41.260,240.540,47.546
0.048,-0.075,-0.204,35.767,231.567,51.880
0.101,-0.039,-0.247,28.442,222.412,56.152
