Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.340,0.517,0.771,-4.456,36.743,0.549
-0.253,0.298,0.858,54.932,39.429,-2.625
-0.193,0.215,1.045,90.759,38.818,-3.479
-0.173,0.162,1.063,73.669,26.306,-1.099
-0.178,0.232,1.011,36.682,9.888,2.258
-0.178,0.243,1.034,17.761,-4.883,5.005
-0.203,0.226,1.074,10.559,-23.315,7.507
-0.248,0.245,1.035,-5.798,-44.495,12.390
-0.280,0.254,1.048,-28.625,-66.162,17.761
-0.330,0.392,1.213,-55.542,-89.722,22.217
-0.364,0.549,1.624,-91.919,-107.544,23.987
-0.434,0.599,2.317,-83.069,-111.694,21.362
-0.510,0.671,2.778,-58.350,-94.421,15.198
-0.585,0.692,3.254,-24.109,-72.510,10.254
-0.594,0.714,3.290,10.559,-21.362,5.859
-0.623,0.681,3.267,45.654,27.039,0.610
-0.666,0.623,3.096,78.735,70.129,-4.028
-0.742,0.552,2.853,97.229,107.727,-7.568
-0.806,0.488,2.574,104.980,136.780,-10.315
-0.842,0.430,2.337,99.060,157.471,-12.207
-0.848,0.374,2.173,86.792,170.776,-13.733
-0.845,0.326,2.097,71.289,179.504,-15.137
-0.855,0.317,2.098,57.007,187.012,-16.418
-0.881,0.338,2.116,51.453,195.679,-17.212
-0.881,0.366,2.096,53.528,207.153,-18.616
-0.903,0.399,2.017,57.190,221.436,-21.667
-0.961,0.389,1.856,62.561,236.511,-26.855
-0.952,0.318,1.672,62.256,249.023,-34.119
-0.895,0.181,1.471,61.462,257.690,-41.260
-0.896,0.037,1.346,55.603,261.414,-45.166
-0.829,-0.131,1.282,56.030,261.658,-45.349
-0.770,-0.265,1.273,56.885,260.803,-40.527
-0.745,-0.330,1.305,48.767,261.414,-31.494
-0.712,-0.336,1.297,39.368,265.076,-20.569
-0.700,-0.312,1.248,35.767,271.484,-10.193
-0.698,-0.251,1.181,30.273,278.931,-1.282
-0.685,-0.199,1.053,33.325,286.560,6.531
-0.653,-0.116,0.945,25.940,292.847,13.428
-0.615,-0.072,0.804,20.935,298.584,17.273
-0.575,-0.058,0.667,16.052,302.185,18.921
-0.535,-0.056,0.550,6.409,303.345,19.775
-0.494,-0.051,0.461,1.465,302.063,20.752
-0.437,-0.047,0.385,0.671,298.950,21.973
-0.386,-0.039,0.341,-0.488,294.556,23.560
-0.330,-0.014,0.310,1.221,289.795,25.452
-0.306,0.018,0.301,1.404,284.546,27.649
-0.262,0.062,0.309,5.493,279.480,31.067
-0.250,0.145,0.310,12.451,275.757,34.729
-0.224,0.230,0.305,10.803,273.560,35.461
-0.236,0.299,0.299,11.292,272.644,32.593
-0.182,0.319,0.260,24.963,272.461,27.527
-0.170,0.322,0.229,39.246,273.071,22.278
-0.179,0.309,0.202,32.288,275.330,16.113
-0.192,0.282,0.188,15.808,277.832,9.338
-0.209,0.250,0.199,4.150,279.724,3.052
-0.214,0.191,0.183,6.287,282.288,-1.953
-0.223,0.123,0.156,4.028,285.889,-5.249
-0.231,0.065,0.115,1.465,289.429,-7.935
-0.231,-0.003,0.053,8.667,292.542,-8.789
-0.219,-0.055,-0.024,12.573,296.265,-7.751
-0.219,-0.100,-0.131,14.404,299.988,-5.920
-0.215,-0.147,-0.215,22.217,297.974,-3.357
-0.202,-0.203,-0.298,28.381,294.800,1.465
-0.202,-0.251,-0.350,20.020,292.786,7.446
-0.209,-0.283,-0.412,7.446,291.016,14.404
-0.201,-0.297,-0.416,3.540,283.997,23.376
-0.200,-0.295,-0.401,-2.502,276.489,32.898
-0.200,-0.281,-0.364,-17.822,269.775,41.809
-0.185,-0.273,-0.338,-30.823,266.479,50.781
-0.211,-0.255,-0.303,-42.786,265.320,59.387
-0.249,-0.228,-0.297,-46.326,265.869,68.359
-0.265,-0.144,-0.310,-47.546,268.677,78.552
-0.305,-0.038,-0.351,-49.255,273.621,88.501
-0.347,0.098,-0.394,-54.016,279.785,96.985
-0.406,0.228,-0.456,-43.091,287.170,102.295
-0.454,0.319,-0.611,-23.010,296.265,104.309
-0.479,0.362,-0.705,-13.184,299.500,104.126
-0.608,0.422,-0.797,-20.813,298.706,103.394
-0.567,0.537,-0.885,-35.339,298.218,99.792
-0.617,0.619,-0.991,-31.067,295.654,92.285
-0.607,0.694,-1.161,-15.930,292.053,83.252
-0.661,0.819,-1.256,-15.564,285.706,73.120
-0.670,0.927,-1.416,-2.686,278.320,60.425
-0.652,1.023,-1.602,14.465,269.958,45.105
-0.649,1.018,-1.825,18.738,258.667,27.161
-0.679,0.903,-1.970,-5.676,244.934,6.836
-0.680,0.679,-2.073,-31.128,227.356,-12.268
-0.669,0.416,-2.115,-46.631,206.177,-26.367
-0.653,0.192,-2.111,-56.580,183.838,-32.837
-0.665,0.041,-2.084,-59.143,161.438,-30.945
-0.677,0.006,-2.061,-51.758,141.113,-23.254
-0.687,0.056,-2.101,-29.358,122.864,-12.878
-0.704,0.241,-2.154,-2.075,105.164,-3.479
-0.727,0.421,-2.274,22.766,86.853,1.343
-0.744,0.577,-2.325,18.616,65.979,-0.854
-0.741,0.623,-2.367,19.226,42.603,-8.911
-0.733,0.563,-2.354,20.935,17.578,-21.423
-0.714,0.422,-2.309,20.508,-6.714,-33.997
-0.700,0.237,-2.256,23.254,-30.212,-43.396
-0.708,0.064,-2.151,25.452,-53.040,-48.096
-0.714,-0.073,-2.074,34.241,-74.585,-46.936
-0.734,-0.147,-2.020,43.518,-94.482,-40.771
-0.754,-0.132,-1.962,49.133,-113.953,-30.945
