Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.518,0.168,1.584,44.556,-20.142,39.673
-0.536,0.153,1.601,46.326,-14.038,33.386
-0.537,0.128,1.619,44.678,-7.629,27.039
-0.557,0.102,1.643,43.213,-1.587,21.057
-0.583,0.067,1.689,46.448,3.784,15.320
-0.596,0.038,1.763,55.176,9.338,11.414
-0.637,0.008,1.853,59.875,15.259,8.057
-0.629,-0.059,1.903,72.266,23.254,4.822
-0.616,-0.125,1.904,82.092,33.569,2.563
-0.635,-0.179,1.894,79.956,45.776,1.465
-0.646,-0.252,1.874,77.087,57.495,0.061
-0.678,-0.321,1.860,67.200,67.749,-0.671
-0.694,-0.390,1.856,54.199,76.721,-1.221
-0.703,-0.461,1.855,44.861,85.022,-0.610
-0.727,-0.513,1.855,36.438,93.201,1.587
-0.770,-0.546,1.854,26.001,102.356,5.554
-0.777,-0.547,1.846,16.968,112.549,10.864
-0.791,-0.517,1.851,11.963,122.559,17.761
-0.793,-0.496,1.847,21.912,133.545,24.902
-0.816,-0.476,1.816,36.316,145.691,31.799
-0.782,-0.465,1.739,38.757,157.471,37.415
-0.743,-0.421,1.717,14.648,168.274,40.405
-0.808,-0.431,1.745,-0.854,178.223,41.504
-0.784,-0.495,1.729,12.817,189.941,42.542
-0.822,-0.525,1.726,6.165,204.407,45.227
-0.837,-0.552,1.657,4.883,221.069,49.377
-0.839,-0.563,1.562,1.892,237.671,53.650
-0.827,-0.591,1.431,-1.526,251.587,57.373
-0.822,-0.600,1.288,-7.996,263.794,61.462
-0.828,-0.577,1.157,-20.264,272.888,66.895
-0.794,-0.513,1.013,-31.006,280.518,73.792
-0.730,-0.407,0.900,-44.678,286.499,80.811
-0.712,-0.291,0.801,-61.951,290.100,85.388
-0.723,-0.182,0.748,-85.815,292.480,86.548
-0.600,-0.086,0.727,-98.999,293.823,84.167
-0.539,-0.007,0.688,-105.713,294.067,79.834
-0.473,0.066,0.643,-108.398,292.664,74.707
-0.406,0.138,0.620,-112.183,289.856,68.359
-0.387,0.178,0.562,-97.595,286.804,61.096
-0.339,0.219,0.537,-80.322,284.119,53.772
-0.294,0.233,0.469,-51.819,282.593,46.997
-0.231,0.204,0.385,-28.625,281.067,39.917
-0.227,0.176,0.365,-25.452,278.015,32.837
-0.145,0.159,0.312,-16.479,275.391,29.175
-0.093,0.131,0.234,0.854,272.156,28.137
0.017,0.128,0.206,-5.432,265.930,27.954
0.066,0.136,0.184,-13.977,257.690,28.870
0.076,0.145,0.139,-15.320,249.817,30.579
0.131,0.173,0.126,-27.710,242.187,30.945
0.204,0.190,0.110,-42.786,234.192,29.785
0.223,0.206,0.149,-65.796,225.464,24.963
0.186,0.212,0.231,-86.670,218.201,16.724
0.141,0.193,0.285,-76.294,215.271,8.911
0.166,0.131,0.289,-49.988,216.980,2.441
0.159,0.074,0.321,-45.349,220.276,-3.174
0.105,0.027,0.326,-45.593,226.013,-6.775
0.075,-0.011,0.276,-37.354,234.253,-8.484
0.040,-0.027,0.243,-31.982,243.042,-8.301
0.124,-0.048,0.154,-11.353,251.404,-5.310
0.116,-0.027,0.104,1.831,258.240,-0.244
0.141,0.004,-0.005,33.447,264.160,8.789
0.166,0.056,-0.125,55.786,267.456,18.921
0.158,0.103,-0.236,61.462,267.090,26.428
0.189,0.150,-0.319,47.302,264.221,29.419
0.213,0.150,-0.354,23.926,256.470,27.161
0.175,0.094,-0.359,2.930,244.873,22.095
0.113,0.032,-0.325,-35.400,237.488,16.357
0.077,-0.031,-0.318,-59.753,235.718,12.634
0.049,-0.087,-0.326,-71.472,238.770,12.695
0.044,-0.097,-0.336,-84.473,245.789,16.296
0.092,-0.089,-0.413,-78.186,255.127,23.804
0.113,-0.045,-0.514,-79.834,265.015,32.959
0.178,0.019,-0.644,-87.341,267.151,41.443
0.168,0.071,-0.710,-90.332,259.216,45.898
0.139,0.111,-0.791,-99.792,255.554,46.936
0.143,0.120,-0.817,-100.647,247.253,45.410
0.114,0.124,-0.803,-101.379,236.877,42.542
0.066,0.110,-0.771,-94.666,228.516,39.368
0.001,0.091,-0.748,-83.923,224.121,36.438
-0.035,0.078,-0.750,-68.054,223.328,34.607
-0.058,0.065,-0.791,-41.687,224.731,35.278
-0.076,0.063,-0.891,-22.583,228.943,37.598
-0.071,0.103,-0.925,-17.822,229.065,41.565
-0.095,0.150,-0.941,-4.883,227.112,45.837
-0.131,0.190,-1.033,16.479,228.088,49.866
-0.090,0.204,-1.051,16.235,224.609,51.514
-0.122,0.220,-1.011,-4.578,218.079,50.537
-0.231,0.205,-1.012,-6.470,215.454,48.035
-0.261,0.154,-1.080,5.615,215.698,45.593
-0.331,0.159,-1.086,-2.747,214.844,45.715
-0.372,0.156,-1.162,15.442,215.149,48.523
-0.343,0.152,-1.279,34.424,215.210,53.101
-0.351,0.166,-1.344,15.686,211.670,57.800
-0.382,0.177,-1.408,-3.418,206.421,60.852
-0.497,0.195,-1.436,-16.113,200.745,62.134
-0.613,0.217,-1.485,-4.333,194.153,63.293
-0.492,0.231,-1.598,21.423,187.195,66.040
-0.419,0.286,-1.631,8.728,176.086,68.115
-0.423,0.322,-1.660,3.052,163.391,67.200
-0.462,0.325,-1.684,13.000,148.376,64.514
-0.429,0.323,-1.737,17.456,134.338,63.110
-0.478,0.355,-1.750,3.601,121.033,63.110
-0.485,0.382,-1.808,-4.944,107.971,62.744
-0.421,0.426,-1.861,-20.142,94.116,61.523
-0.381,0.468,-1.898,-37.109,77.881,57.983
-0.392,0.504,-1.901,-45.349,58.838,52.002
-0.432,0.529,-1.894,-42.542,39.124,44.250
-0.407,0.536,-1.887,-36.133,20.691,35.278
-0.454,0.535,-1.834,-33.936,2.258,25.330
-0.494,0.520,-1.811,-22.827,-15.198,15.930
-0.476,0.504,-1.775,-13.794,-32.715,6.653
-0.499,0.493,-1.722,-4.272,-49.622,-1.343
-0.493,0.472,-1.651,0.610,-66.162,-7.812
-0.489,0.468,-1.571,4.028,-81.177,-13.489
-0.521,0.483,-1.512,7.629,-94.482,-18.127
-0.555,0.490,-1.475,17.517,-106.506,-24.292
-0.547,0.451,-1.429,28.015,-118.225,-33.325
-0.535,0.370,-1.370,40.405,-129.456,-43.274
-0.555,0.275,-1.306,50.293,-140.381,-51.147
Done. Type '시작' to run again.
