Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.506,0.314,0.118,36.865,19.470,11.108
-0.488,0.190,1.308,81.482,14.099,9.216
-0.352,-0.233,1.331,121.521,25.940,9.521
-0.413,0.342,0.900,38.940,-13.916,19.897
-0.453,0.432,0.823,36.316,-25.330,23.376
-0.531,0.394,0.981,82.153,-40.100,22.522
-0.520,0.363,0.903,71.533,-63.660,22.522
-0.575,0.368,0.881,66.467,-86.670,22.278
-0.619,0.365,1.201,81.909,-96.741,18.311
-0.667,0.335,1.447,88.135,-106.567,12.634
-0.726,0.281,1.774,90.637,-112.488,6.226
-0.781,0.227,2.028,93.201,-109.497,0.122
-0.861,0.139,2.232,95.520,-99.548,-4.639
-0.871,0.063,2.377,94.666,-83.984,-7.385
-0.891,-0.012,2.498,94.360,-64.209,-7.690
-0.936,-0.060,2.564,94.482,-36.621,-4.761
-0.955,-0.103,2.618,97.839,-8.728,0.366
-0.971,-0.122,2.642,94.360,22.400,7.812
-0.985,-0.100,2.597,89.050,55.786,15.991
-1.029,-0.061,2.486,84.900,88.684,22.766
-1.081,-0.039,2.263,81.848,117.615,26.917
-1.068,-0.030,2.105,82.520,140.503,28.870
-1.057,-0.008,1.958,66.895,160.095,29.114
-1.062,-0.006,1.804,58.105,177.673,27.771
-1.048,-0.035,1.643,49.377,191.956,25.940
-1.010,-0.062,1.480,40.344,202.576,24.475
-0.995,-0.073,1.333,29.785,209.839,24.536
-0.973,-0.058,1.211,18.372,214.050,25.024
-0.937,-0.023,1.099,3.723,216.736,25.513
-0.877,0.005,0.997,-15.015,218.445,24.292
-0.882,0.054,0.930,-38.330,219.543,21.057
-0.863,0.081,0.868,-48.584,220.520,15.259
-0.807,0.067,0.786,-37.598,220.886,7.812
-0.743,0.051,0.754,-31.799,218.506,-0.366
-0.630,0.069,0.686,-24.353,214.050,-7.751
-0.622,-0.010,0.577,13.123,206.421,-13.977
-0.519,-0.092,0.546,26.428,197.388,-17.761
-0.460,-0.162,0.614,7.080,189.026,-20.691
-0.382,-0.210,0.688,-20.264,182.129,-20.935
-0.346,-0.223,0.730,-34.973,178.528,-17.761
-0.301,-0.216,0.713,-41.443,178.162,-13.306
-0.228,-0.194,0.712,-48.279,178.467,-8.728
-0.168,-0.164,0.743,-41.565,179.443,-3.845
-0.127,-0.134,0.703,-9.094,181.519,3.052
-0.111,-0.067,0.720,-4.089,181.030,9.521
-0.077,-0.000,0.771,-10.864,179.260,13.123
-0.067,0.051,0.805,-13.428,178.162,14.771
-0.042,0.108,0.892,-27.832,176.697,14.282
-0.030,0.155,0.960,-38.940,177.490,12.756
-0.035,0.192,0.957,-39.551,183.655,10.681
-0.046,0.231,0.903,-49.988,193.542,6.714
-0.044,0.229,0.784,-70.435,204.712,0.427
-0.047,0.278,0.769,-93.140,215.271,-6.409
-0.064,0.304,0.721,-91.187,227.661,-15.320
-0.068,0.294,0.597,-54.138,240.906,-23.315
-0.065,0.258,0.484,-36.377,249.512,-31.250
-0.078,0.232,0.404,-49.866,253.418,-39.307
-0.073,0.220,0.370,-70.496,252.991,-47.546
-0.075,0.223,0.405,-85.388,248.291,-54.871
-0.100,0.210,0.433,-71.777,244.690,-60.120
-0.141,0.188,0.444,-33.508,244.995,-63.721
-0.148,0.173,0.440,11.719,249.023,-65.308
-0.138,0.162,0.424,45.593,256.653,-65.857
-0.168,0.153,0.451,58.289,268.127,-67.383
-0.211,0.110,0.419,72.266,285.156,-68.848
-0.207,0.006,0.260,89.783,304.504,-69.763
-0.255,-0.054,0.200,31.921,318.726,-74.280
-0.245,-0.095,0.236,-31.677,330.017,-81.787
-0.257,-0.149,0.244,-32.898,342.346,-84.717
-0.268,-0.179,0.166,-13.794,356.812,-81.543
-0.295,-0.197,0.031,-2.502,370.728,-73.853
-0.321,-0.165,-0.058,-4.761,382.751,-63.599
-0.306,-0.182,-0.218,24.841,391.785,-50.476
-0.306,-0.161,-0.335,33.142,399.536,-35.278
-0.361,-0.097,-0.421,-2.991,406.616,-24.231
-0.285,-0.043,-0.562,-17.578,408.630,-19.592
-0.348,-0.030,-0.731,4.333,408.569,-16.663
-0.398,-0.012,-0.808,1.160,400.024,-14.771
-0.443,-0.017,-0.885,-12.695,393.188,-15.747
-0.418,-0.024,-0.958,-19.043,385.803,-18.127
-0.334,-0.043,-1.054,-13.000,378.235,-19.775
-0.338,-0.064,-1.143,-2.380,367.493,-19.592
-0.379,-0.068,-1.207,10.315,356.445,-16.418
-0.405,-0.087,-1.331,18.311,346.741,-12.329
-0.389,-0.089,-1.449,-15.564,336.182,-10.498
-0.293,-0.096,-1.570,-42.664,323.364,-11.780
-0.214,-0.168,-1.765,-28.931,306.152,-13.855
-0.229,-0.259,-1.917,-19.775,283.447,-14.099
-0.255,-0.318,-1.969,-56.763,258.789,-13.611
-0.283,-0.380,-2.023,-103.943,233.459,-13.855
-0.243,-0.392,-1.991,-173.462,207.336,-15.686
-0.150,-0.365,-1.912,-206.177,180.908,-17.273
-0.148,-0.409,-1.979,-136.597,155.518,-16.052
-0.150,-0.348,-2.013,-75.806,131.348,-9.766
-0.138,-0.266,-2.103,-26.672,106.262,-5.005
