Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.488,-0.081,0.080,-2.930,362.183,10.681
-0.510,-0.078,-0.027,5.310,373.108,17.517
-0.580,-0.060,-0.128,-0.977,380.676,24.780
-0.663,-0.054,-0.233,-21.667,388.977,27.649
-0.718,-0.060,-0.305,-37.231,395.569,27.161
-0.723,-0.059,-0.402,-40.039,403.198,25.696
-0.759,-0.095,-0.494,-24.597,409.302,23.987
-0.795,-0.088,-0.584,-15.930,416.626,24.902
-0.843,-0.074,-0.685,-5.798,425.049,29.114
-0.831,-0.049,-0.888,7.019,435.730,35.034
-0.950,-0.026,-1.064,17.883,441.223,43.701
-1.036,0.017,-1.261,9.033,443.481,55.115
-1.033,0.114,-1.460,-12.512,441.223,66.162
-1.010,0.129,-1.668,-36.621,432.739,68.665
-0.911,0.154,-1.861,-58.105,417.297,68.481
-0.815,0.165,-2.010,-77.515,395.325,65.979
-0.744,0.155,-2.175,-82.886,370.178,60.791
-0.670,0.152,-2.341,-78.552,341.370,56.030
-0.607,0.188,-2.479,-77.148,309.082,53.650
-0.594,0.273,-2.544,-76.843,273.560,50.781
-0.525,0.357,-2.606,-56.763,236.755,45.410
-0.438,0.433,-2.636,-37.598,198.853,36.926
-0.367,0.488,-2.614,-27.039,159.424,25.146
-0.441,0.472,-2.574,-4.944,119.690,11.597
-0.401,0.418,-2.533,2.319,82.336,-1.404
-0.372,0.336,-2.445,-12.878,46.509,-14.099
-0.373,0.215,-2.325,-20.508,12.756,-26.062
-0.381,0.090,-2.210,-20.081,-17.334,-34.241
-0.352,-0.001,-2.084,-26.367,-44.800,-37.048
-0.406,-0.060,-1.970,-42.114,-66.833,-35.889
-0.476,-0.116,-1.881,-60.852,-85.449,-33.325
-0.546,-0.157,-1.765,-76.782,-100.952,-30.396
-0.559,-0.166,-1.655,-73.669,-114.868,-25.269
-0.593,-0.153,-1.542,-36.743,-127.197,-20.447
-0.596,-0.112,-1.449,11.902,-138.123,-17.639
-0.577,-0.075,-1.407,54.993,-146.606,-17.151
-0.562,-0.060,-1.339,62.134,-153.809,-20.935
-0.545,-0.068,-1.288,57.922,-160.400,-25.696
-0.524,-0.094,-1.258,59.448,-166.870,-29.602
-0.511,-0.144,-1.245,59.692,-173.096,-32.532
-0.497,-0.201,-1.237,48.706,-179.443,-33.569
-0.469,-0.254,-1.227,32.959,-186.218,-31.921
-0.455,-0.298,-1.216,24.353,-194.580,-27.527
-0.480,-0.336,-1.208,22.034,-204.407,-20.874
-0.516,-0.351,-1.190,18.616,-215.820,-11.841
-0.601,-0.327,-1.134,13.123,-228.149,-1.160
-0.662,-0.255,-1.099,25.024,-240.906,12.329
-0.694,-0.157,-1.083,46.265,-252.808,24.719
-0.661,-0.076,-1.104,53.833,-265.137,31.494
-0.635,-0.030,-1.108,55.725,-280.334,32.593
-0.631,-0.025,-1.127,59.448,-298.401,30.884
-0.684,-0.041,-1.087,47.607,-318.115,28.931
Done. Type '시작' to run again.
