Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.250,-0.228,0.947,5.798,26.611,-7.507
-0.208,-0.126,0.941,-6.958,26.184,-5.432
-0.219,-0.151,0.996,-22.095,23.682,-4.761
-0.167,-0.146,0.965,-23.804,22.156,-4.211
-0.130,-0.019,1.009,-24.902,19.348,-3.479
-0.106,-0.020,1.013,-24.292,14.587,-4.822
-0.151,-0.083,1.009,-17.090,7.568,-6.653
-0.170,-0.067,1.036,-13.367,0.122,-7.446
-0.160,-0.010,1.101,-10.559,-8.362,-8.301
-0.173,-0.004,1.113,-11.536,-17.029,-10.376
-0.268,-0.060,1.076,-18.311,-27.588,-11.780
-0.374,-0.199,1.211,-10.376,-44.312,-8.423
-0.447,-0.310,1.713,7.874,-58.350,-0.732
-0.418,-0.394,1.999,10.925,-57.678,10.986
-0.501,-0.354,2.346,0.305,-55.847,22.095
-0.535,-0.338,2.632,-13.611,-45.654,28.870
-0.598,-0.373,2.865,-36.499,-31.677,32.471
-0.687,-0.406,3.032,-59.937,-13.184,35.706
-0.734,-0.398,2.974,-79.468,16.541,40.405
-0.797,-0.278,2.895,-112.793,43.640,45.166
-0.849,-0.078,2.851,-139.954,66.345,46.875
-0.880,0.182,2.859,-122.437,89.539,45.898
-0.910,0.334,2.800,-46.692,114.136,41.199
-0.931,0.368,2.711,14.160,139.587,31.006
-0.956,0.269,2.588,49.866,164.429,19.714
-0.963,0.059,2.403,80.505,187.073,11.169
-0.930,-0.168,2.179,100.647,206.177,9.094
-0.893,-0.341,1.974,104.065,220.520,13.489
-0.865,-0.419,1.803,92.407,230.530,22.522
-0.825,-0.379,1.656,65.063,238.831,33.325
-0.792,-0.245,1.571,41.748,246.704,43.091
-0.780,-0.094,1.457,47.424,255.249,51.331
-0.754,0.052,1.297,57.190,264.404,55.664
-0.724,0.118,1.130,58.167,271.484,55.481
-0.662,0.114,1.043,42.480,274.353,51.636
-0.605,0.047,1.036,18.372,274.963,45.959
-0.605,-0.016,1.078,-8.850,276.062,40.344
-0.629,-0.019,1.085,-20.630,279.846,37.292
-0.656,0.021,1.108,7.324,284.790,37.231
-0.622,0.064,1.111,17.212,291.809,35.828
-0.598,0.082,1.078,24.231,300.476,33.264
-0.566,0.052,1.010,37.415,310.120,30.579
-0.555,-0.060,0.954,47.424,319.397,27.954
-0.571,-0.273,0.966,37.292,327.576,25.696
-0.583,-0.490,1.099,6.470,335.083,25.635
-0.666,-0.644,1.242,-7.629,345.947,30.945
-0.804,-0.709,1.222,5.859,362.976,42.969
-0.909,-0.646,1.079,15.259,382.019,59.387
-0.993,-0.404,0.868,26.306,398.804,77.271
-1.108,-0.158,0.627,59.082,411.011,92.346
-1.113,0.072,0.396,79.712,419.922,102.356
-1.115,0.268,0.171,102.905,426.147,107.300
-1.103,0.358,-0.078,130.920,429.260,107.788
-1.012,0.347,-0.237,143.066,423.828,105.469
-0.959,0.283,-0.366,145.264,415.039,102.783
-0.895,0.151,-0.430,157.043,402.039,102.844
-0.820,0.041,-0.489,155.273,389.221,106.995
-0.788,-0.065,-0.478,140.747,376.404,114.563
-0.761,-0.174,-0.500,132.507,365.356,125.671
-0.754,-0.225,-0.523,112.671,355.591,140.930
-0.743,-0.181,-0.523,72.266,345.642,158.630
-0.756,-0.110,-0.550,44.617,336.548,176.575
-0.753,0.007,-0.564,17.395,327.942,192.383
-0.748,0.209,-0.586,-6.104,321.350,203.796
-0.753,0.419,-0.698,-0.366,316.711,209.534
-0.727,0.601,-0.835,5.676,311.279,208.801
-0.691,0.770,-0.940,3.235,302.246,202.759
-0.655,0.883,-1.063,11.536,290.710,192.810
-0.580,0.954,-1.196,16.541,277.405,179.932
-0.493,0.976,-1.305,17.151,260.132,166.138
-0.471,0.957,-1.386,15.564,241.150,152.588
-0.387,0.930,-1.424,1.709,220.703,139.648
-0.306,0.881,-1.464,-14.648,200.867,127.625
-0.267,0.813,-1.462,-32.959,179.993,117.493
