Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.468,1.049,-2.073,46.509,13.489,9.949
-0.530,1.143,-2.152,37.354,-12.390,-6.775
-0.552,1.116,-2.199,33.386,-41.077,-27.954
-0.545,0.961,-2.160,23.499,-72.754,-50.476
-0.543,0.736,-2.030,18.311,-105.103,-68.970
-0.556,0.533,-1.856,12.939,-134.583,-80.383
-0.560,0.406,-1.681,4.150,-159.790,-84.778
-0.560,0.349,-1.473,-0.366,-183.044,-83.862
-0.556,0.359,-1.310,-3.296,-199.646,-80.688
-0.549,0.415,-1.197,-1.587,-211.853,-77.148
-0.553,0.446,-1.105,1.770,-222.473,-75.806
-0.558,0.463,-1.029,-1.160,-233.215,-76.233
-0.556,0.470,-0.997,-2.502,-242.981,-77.148
-0.582,0.454,-1.016,0.488,-252.319,-78.796
-0.605,0.389,-1.044,-2.808,-263.000,-80.383
-0.569,0.296,-1.022,-12.024,-277.527,-81.726
-0.542,0.256,-0.949,-8.728,-295.410,-80.994
-0.524,0.278,-0.828,4.700,-315.735,-78.735
-0.547,0.327,-0.712,8.484,-332.886,-77.087
Done. Type '시작' to run again.
