Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.474,0.055,1.007,40.649,-64.941,-0.549
-0.438,0.063,1.085,13.123,-72.266,-2.014
-0.464,-0.080,1.365,30.396,-75.500,-3.662
-0.473,-0.182,1.648,53.528,-77.271,-2.991
-0.456,-0.199,1.965,48.035,-73.242,1.404
-0.459,-0.187,2.091,53.101,-57.739,7.385
-0.450,-0.163,2.164,62.195,-34.912,12.817
-0.413,-0.052,2.130,72.876,-12.207,18.799
-0.419,0.081,1.985,93.323,7.019,24.048
-0.441,0.177,1.826,108.215,21.790,24.719
-0.445,0.214,1.683,108.826,32.471,21.484
-0.457,0.218,1.597,90.332,41.199,16.235
-0.482,0.116,1.453,82.947,48.584,9.705
-0.471,0.071,1.362,62.927,53.528,4.517
-0.484,-0.015,1.250,35.034,55.664,0.305
-0.521,-0.011,1.256,-1.709,54.932,-3.052
-0.516,-0.011,1.198,-18.494,53.284,-5.920
-0.671,-0.070,1.170,-18.738,50.232,-10.254
-0.636,-0.077,1.283,-14.465,47.791,-13.184
-0.623,-0.027,1.451,24.292,47.058,-13.123
-0.645,-0.100,1.553,102.173,48.462,-14.465
-0.643,-0.279,1.623,130.859,54.321,-16.846
-0.624,-0.430,1.657,130.066,65.552,-16.724
-0.606,-0.500,1.616,101.624,82.092,-12.573
-0.605,-0.564,1.511,78.552,98.633,-6.348
-0.614,-0.583,1.425,49.011,111.938,-0.061
-0.619,-0.531,1.369,9.827,121.582,5.676
-0.596,-0.447,1.215,-20.569,127.686,9.399
-0.721,-0.256,1.037,-71.716,127.747,7.080
-0.751,-0.263,1.033,-108.459,122.986,0.916
-0.601,-0.293,1.092,-89.355,120.850,-1.160
-0.724,-0.377,1.106,-39.246,119.629,0.488
-0.527,-0.430,1.227,-7.263,119.568,3.357
-0.447,-0.489,1.098,82.825,123.230,13.428
-0.888,-0.491,1.120,108.337,126.953,23.926
-0.893,-0.508,1.412,-19.226,131.165,21.362
-0.639,-0.663,1.492,-7.324,142.639,25.269
