Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.605,-0.221,1.250,96.130,237.244,35.400
-0.603,-0.283,1.290,92.529,243.103,39.429
-0.583,-0.288,1.330,78.430,249.390,45.044
-0.630,-0.291,1.340,67.200,257.019,50.781
-0.633,-0.263,1.360,52.124,267.212,56.335
-0.682,-0.214,1.334,43.701,280.701,60.974
-0.726,-0.163,1.182,53.101,296.265,65.125
-0.730,-0.118,0.968,59.570,311.279,68.420
-0.739,-0.085,0.715,64.453,321.960,69.702
-0.760,-0.064,0.479,72.388,327.148,70.740
-0.700,-0.056,0.285,62.927,326.233,71.045
-0.612,-0.060,0.131,52.490,319.397,71.045
-0.532,-0.049,0.051,41.870,305.969,71.899
-0.457,-0.033,0.029,27.588,289.368,72.266
-0.373,-0.022,0.098,8.606,272.095,71.350
-0.342,-0.001,0.245,-15.930,258.606,69.580
-0.336,0.012,0.441,-43.701,252.136,66.345
-0.352,0.018,0.618,-68.359,253.845,61.890
-0.380,-0.002,0.733,-82.825,263.062,55.725
-0.421,-0.052,0.754,-89.355,276.672,48.767
-0.429,-0.121,0.671,-83.252,291.870,43.945
-0.446,-0.170,0.553,-79.468,305.664,42.542
-0.466,-0.185,0.435,-75.073,316.345,44.128
-0.470,-0.158,0.318,-65.979,323.425,48.340
-0.498,-0.096,0.256,-68.176,328.064,52.795
-0.534,-0.026,0.210,-71.777,332.092,55.847
-0.577,0.016,0.160,-64.819,336.609,57.007
-0.589,0.023,0.101,-64.270,342.346,56.519
-0.606,0.003,0.054,-67.749,348.877,54.749
-0.637,-0.029,-0.018,-63.965,356.201,53.711
-0.683,-0.049,-0.096,-52.734,363.831,54.932
-0.727,-0.042,-0.188,-38.208,370.911,59.753
-0.761,-0.026,-0.294,-30.151,378.174,67.078
-0.839,0.041,-0.377,-35.034,386.108,75.500
-0.901,0.110,-0.475,-40.466,393.066,83.069
-0.945,0.204,-0.551,-43.945,398.376,88.745
-1.061,0.394,-0.570,-37.842,402.283,91.370
-0.961,0.518,-0.948,11.719,410.217,90.027
-0.996,0.648,-1.132,58.716,401.489,85.266
-1.039,0.719,-1.369,42.175,391.357,76.233
-1.009,0.705,-1.543,-0.427,378.845,62.988
-0.976,0.654,-1.639,-53.223,361.877,47.119
-0.950,0.557,-1.666,-93.262,343.018,28.870
-0.939,0.360,-1.728,-100.891,325.989,12.512
-0.921,0.225,-1.776,-114.868,308.777,1.648
-0.863,0.183,-1.828,-139.099,292.542,-4.150
-0.787,0.120,-1.916,-136.963,275.452,-7.812
-0.910,0.125,-1.788,-164.062,256.042,-12.939
-0.879,-0.004,-1.902,-142.029,244.873,-21.729
-0.826,-0.017,-1.891,-99.060,231.506,-27.649
-0.843,-0.002,-2.066,-53.528,219.299,-30.029
-0.905,-0.059,-2.243,-6.897,205.383,-32.654
-0.912,-0.116,-2.305,-13.855,185.425,-34.180
-0.904,-0.205,-2.370,-18.250,164.307,-33.386
-0.865,-0.249,-2.278,-57.373,144.958,-31.372
-0.838,-0.360,-2.382,-58.167,124.878,-25.208
-0.775,-0.387,-2.409,-32.349,97.717,-13.123
-0.778,-0.408,-2.384,-50.415,71.716,-1.709
-0.707,-0.429,-2.362,-39.734,43.640,8.362
-0.610,-0.380,-2.274,-40.100,15.015,20.569
-0.714,-0.235,-2.151,-40.894,-9.644,28.931
-0.542,-0.068,-2.273,28.320,-33.386,34.058
-0.717,0.026,-2.158,35.217,-60.059,33.203
-0.828,0.048,-1.971,0.488,-90.088,26.794
-0.886,0.037,-1.844,1.648,-114.807,22.034
-0.819,0.012,-1.811,10.864,-134.644,18.494
-0.805,0.006,-1.712,6.104,-157.104,16.907
-0.796,0.008,-1.598,-5.066,-179.626,16.479
-0.790,0.009,-1.480,-9.521,-199.097,15.381
-0.720,-0.044,-1.367,-7.996,-216.064,12.634
-0.709,-0.083,-1.228,-13.184,-229.004,9.460
-0.663,-0.182,-1.111,-16.113,-239.014,6.287
-0.644,-0.252,-0.963,-4.639,-246.399,5.615
-0.626,-0.295,-0.836,-2.686,-249.573,7.385
-0.643,-0.294,-0.745,3.601,-250.183,11.902
-0.648,-0.248,-0.697,20.813,-249.268,19.226
-0.615,-0.172,-0.706,49.622,-248.413,26.794
-0.567,-0.094,-0.747,72.021,-248.962,31.433
-0.539,-0.035,-0.780,78.979,-251.465,31.738
-0.514,-0.009,-0.806,74.097,-254.883,28.809
Done. Type '시작' to run again.
