Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.584,0.125,0.958,110.107,48.096,-16.968
-0.344,0.075,0.979,87.402,28.931,-11.902
-0.320,-0.005,1.038,75.317,15.137,-9.033
-0.317,0.056,1.043,25.574,4.822,-5.554
-0.321,-0.009,1.075,-13.306,-6.653,-3.906
-0.331,0.007,1.125,-67.017,-20.203,-0.183
-0.412,0.045,1.097,-136.353,-41.199,6.348
-0.495,0.207,1.129,-207.153,-68.604,15.625
-0.641,0.115,1.112,-233.948,-85.144,24.475
-0.562,0.170,1.569,-224.182,-97.412,35.095
-0.664,0.358,2.337,-221.863,-101.440,45.410
-0.714,0.549,2.776,-182.861,-81.055,50.354
-0.761,0.707,3.485,-121.277,-57.800,51.147
-0.810,0.861,3.642,-47.485,-3.418,47.852
-0.889,0.938,3.697,4.395,56.396,41.077
-0.969,0.992,3.541,51.514,109.985,32.410
-1.052,1.013,3.227,84.229,158.325,22.766
-1.099,1.005,2.844,105.774,197.205,12.390
-1.125,0.984,2.465,113.342,225.525,1.343
-1.157,0.932,2.094,113.342,244.995,-9.277
-1.122,0.848,1.754,113.098,256.958,-20.386
-1.054,0.729,1.478,105.774,261.902,-31.006
-0.986,0.589,1.282,90.332,260.071,-40.833
-0.915,0.449,1.200,69.153,252.869,-49.377
-0.850,0.320,1.219,48.523,244.263,-56.091
-0.811,0.198,1.316,33.142,236.633,-60.913
-0.787,0.091,1.462,20.142,232.544,-63.477
-0.775,0.001,1.591,11.414,233.215,-64.026
-0.783,-0.068,1.662,11.780,239.624,-63.049
-0.790,-0.131,1.656,21.057,249.146,-60.425
-0.790,-0.186,1.579,30.701,260.437,-56.030
-0.777,-0.225,1.453,35.889,271.790,-49.805
-0.774,-0.242,1.323,35.156,281.189,-42.969
-0.774,-0.269,1.198,31.982,287.903,-36.072
-0.767,-0.266,1.086,24.780,293.274,-28.625
-0.739,-0.248,0.990,18.005,297.058,-20.691
-0.733,-0.227,0.901,6.165,300.171,-14.099
-0.730,-0.211,0.817,-2.197,302.551,-8.667
-0.710,-0.166,0.760,-5.371,303.650,-4.211
-0.694,-0.127,0.684,-0.977,303.772,-0.183
-0.661,-0.077,0.655,-3.784,303.284,3.296
-0.626,-0.027,0.646,-13.733,303.284,4.517
-0.599,-0.002,0.609,-14.465,304.932,3.723
-0.576,-0.017,0.546,-11.780,308.167,1.892
-0.568,-0.055,0.494,-10.071,311.218,-0.305
-0.562,-0.097,0.442,-3.296,312.744,-0.977
-0.538,-0.115,0.417,-0.244,313.599,0.793
-0.566,-0.135,0.369,9.216,315.552,4.028
-0.549,-0.139,0.321,18.250,317.932,8.789
-0.552,-0.120,0.277,17.090,319.824,14.282
-0.554,-0.105,0.215,26.001,321.228,20.264
-0.542,-0.103,0.142,31.677,322.693,26.062
-0.542,-0.102,0.065,30.151,324.341,31.250
-0.548,-0.111,-0.009,30.518,324.097,36.804
-0.531,-0.125,-0.077,27.832,323.242,42.603
-0.515,-0.146,-0.160,18.982,323.669,48.157
-0.522,-0.149,-0.194,6.775,323.730,53.528
-0.523,-0.139,-0.238,7.080,322.205,59.753
-0.522,-0.112,-0.298,14.648,322.754,67.078
-0.561,-0.062,-0.383,18.616,325.928,74.585
-0.519,-0.041,-0.491,21.790,326.477,81.543
-0.525,-0.029,-0.531,14.954,321.838,85.938
-0.524,-0.046,-0.594,10.254,317.993,88.562
-0.508,-0.091,-0.661,16.602,314.331,91.492
-0.476,-0.119,-0.754,17.334,314.392,96.130
-0.478,-0.157,-0.844,24.475,310.791,102.783
-0.464,-0.171,-0.965,35.767,306.030,112.610
-0.471,-0.178,-1.098,51.025,297.241,125.977
-0.499,-0.131,-1.241,54.565,286.682,142.761
-0.518,-0.026,-1.354,52.734,271.057,161.377
-0.541,0.129,-1.433,44.189,253.601,178.894
-0.556,0.296,-1.466,31.433,235.229,192.627
-0.583,0.469,-1.474,21.545,217.957,201.294
-0.578,0.631,-1.518,18.188,203.674,204.956
-0.581,0.791,-1.598,27.954,189.880,204.407
-0.533,0.974,-1.709,26.123,175.537,201.233
-0.520,1.068,-1.820,13.306,159.851,193.542
-0.442,1.186,-1.923,-20.508,142.395,182.007
-0.413,1.259,-2.028,-47.424,123.779,165.955
-0.403,1.331,-2.088,-63.232,100.464,148.987
-0.396,1.407,-2.083,-73.547,75.195,132.629
-0.383,1.491,-2.030,-81.604,49.866,116.211
-0.334,1.561,-1.967,-81.177,27.771,98.450
-0.300,1.580,-1.882,-73.792,8.728,78.613
-0.271,1.549,-1.784,-70.984,-7.019,56.335
-0.250,1.442,-1.678,-69.519,-20.569,33.691
-0.233,1.281,-1.574,-72.754,-32.104,13.184
-0.209,1.104,-1.473,-78.674,-41.687,-2.625
-0.189,0.956,-1.395,-78.186,-49.683,-13.428
-0.193,0.844,-1.342,-66.956,-56.396,-20.142
-0.193,0.788,-1.290,-53.711,-62.744,-23.437
-0.201,0.783,-1.237,-42.053,-69.214,-25.085
-0.200,0.823,-1.207,-28.259,-74.158,-27.283
-0.205,0.876,-1.207,-12.451,-77.637,-31.494
-0.179,0.919,-1.229,-2.563,-81.116,-38.513
-0.159,0.922,-1.239,-2.441,-85.144,-48.401
-0.164,0.874,-1.210,-5.005,-90.332,-60.425
-0.173,0.749,-1.182,3.052,-95.398,-73.303
-0.153,0.622,-1.152,12.268,-99.670,-83.984
-0.140,0.488,-1.128,27.283,-103.699,-91.187
-0.125,0.382,-1.107,35.034,-107.422,-94.849
-0.147,0.342,-1.131,54.932,-110.535,-95.520
-0.179,0.319,-1.190,94.604,-114.441,-95.337
-0.155,0.380,-1.248,100.464,-119.080,-94.666
-0.200,0.439,-1.290,109.558,-126.465,-96.619
-0.220,0.488,-1.304,113.831,-135.254,-100.952
-0.222,0.493,-1.286,97.717,-144.653,-107.666
-0.210,0.460,-1.242,76.843,-154.663,-116.028
-0.207,0.368,-1.187,67.749,-165.344,-124.390
-0.177,0.250,-1.132,62.073,-175.049,-131.592
-0.146,0.137,-1.102,59.814,-183.533,-135.254
-0.154,0.046,-1.084,58.960,-192.200,-134.949
-0.155,-0.015,-1.062,56.396,-202.148,-130.615
-0.159,-0.055,-1.033,54.077,-213.684,-122.437
-0.178,-0.014,-0.959,47.363,-226.929,-111.267
-0.201,0.103,-0.900,41.382,-241.089,-99.854
-0.278,0.267,-0.813,24.414,-255.005,-92.834
-0.326,0.392,-0.691,0.549,-270.020,-92.407
-0.276,0.412,-0.573,-14.038,-282.776,-98.267
Done. Type '시작' to run again.
