Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.059,-0.680,2.582,-33.142,-223.145,47.119
-0.190,-0.152,3.027,2.502,-219.421,94.910
-0.220,0.466,3.043,17.517,-180.115,119.385
-0.234,1.064,2.699,41.504,-140.442,123.535
-0.112,1.469,2.181,67.627,-107.056,105.713
0.011,1.665,1.744,72.266,-84.351,69.519
0.010,1.597,1.490,62.378,-71.411,22.949
-0.034,1.240,1.341,48.828,-62.866,-24.963
-0.066,0.749,1.164,45.105,-53.467,-64.758
-0.091,0.255,0.952,47.485,-44.861,-89.966
-0.086,-0.209,0.780,46.082,-42.725,-100.281
-0.076,-0.576,0.664,48.218,-48.401,-96.252
-0.075,-0.796,0.676,53.467,-64.331,-77.515
-0.107,-0.814,0.740,54.749,-80.505,-47.668
-0.181,-0.641,0.788,53.284,-92.590,-16.418
-0.243,-0.397,0.822,49.561,-101.196,7.751
-0.278,-0.199,0.895,39.429,-107.117,21.912
-0.318,-0.128,1.021,23.499,-110.474,26.672
-0.339,-0.160,1.137,10.132,-109.131,26.917
-0.350,-0.158,1.079,5.066,-99.365,28.809
-0.358,-0.108,0.886,11.047,-88.074,32.532
-0.356,-0.086,0.720,20.264,-83.923,34.058
-0.359,-0.112,0.708,31.433,-88.867,34.973
-0.193,1.082,3.942,47.791,-94.543,35.767
-0.062,1.054,4.000,196.411,19.043,-0.122
-0.171,0.009,0.588,92.712,35.583,15.991
-0.363,0.004,-0.235,7.812,30.579,25.635
-0.331,0.041,0.253,60.669,31.799,5.310
-0.297,-0.130,1.131,96.130,2.502,15.076
-0.299,-0.001,1.945,81.543,0.122,17.273
-0.288,0.105,0.806,15.686,1.526,19.897
-0.317,-0.054,0.843,41.077,3.235,13.489
-0.303,0.044,1.226,40.466,-6.836,8.789
-0.265,-0.022,1.036,36.499,-10.498,4.700
-0.259,0.007,1.100,29.480,-23.560,3.113
-0.295,-0.049,1.177,24.170,-43.823,3.113
-0.451,-0.214,1.269,15.015,-67.200,4.578
-0.473,-0.300,1.820,6.104,-97.900,18.127
-0.545,-0.384,2.102,5.127,-84.412,22.522
-0.621,-0.392,2.626,-18.433,-74.707,30.273
-0.707,-0.321,2.954,-37.476,-49.133,39.001
-0.752,-0.199,3.263,-55.359,-11.108,44.739
-0.818,-0.070,3.372,-59.692,31.738,46.753
-0.900,0.038,3.291,-52.368,80.200,44.373
-0.969,0.084,3.053,-41.870,126.038,38.574
-0.994,0.068,2.786,-29.785,163.879,31.372
-1.003,0.044,2.521,-11.780,193.726,26.123
-1.001,0.022,2.256,4.150,216.370,23.682
-0.959,0.010,2.009,16.785,232.788,23.987
-0.927,0.017,1.797,23.926,243.958,26.733
-0.929,0.051,1.603,23.376,251.526,30.334
-0.892,0.105,1.399,22.461,257.568,33.386
-0.818,0.162,1.179,24.780,260.620,34.973
-0.733,0.204,0.996,18.005,260.925,34.058
-0.658,0.245,0.939,1.099,253.967,30.945
-0.590,0.291,1.019,-11.536,238.342,26.001
-0.550,0.341,1.187,-31.799,227.966,18.616
-0.529,0.345,1.365,-54.016,224.670,5.981
-0.529,0.282,1.468,-61.279,228.516,-8.850
-0.517,0.187,1.513,-59.875,237.549,-24.109
-0.531,0.053,1.464,-48.157,249.207,-36.499
-0.510,-0.052,1.387,-31.921,261.230,-43.701
-0.504,-0.125,1.290,-10.376,272.400,-45.471
-0.470,-0.162,1.178,11.230,281.799,-42.847
-0.429,-0.167,1.053,30.823,289.001,-36.560
-0.416,-0.148,0.911,37.903,295.532,-29.053
-0.377,-0.120,0.726,40.344,301.697,-22.217
-0.370,-0.079,0.541,39.551,304.687,-17.212
-0.361,-0.067,0.329,44.434,304.199,-13.916
-0.300,-0.122,0.164,40.894,299.255,-11.902
-0.248,-0.159,0.103,26.367,287.170,-8.118
-0.164,-0.173,0.122,15.259,271.545,-3.052
-0.105,-0.188,0.188,6.042,256.836,0.183
-0.133,-0.195,0.256,11.902,245.789,3.540
-0.111,-0.182,0.287,29.480,239.868,8.484
-0.076,-0.162,0.305,42.847,237.427,14.282
-0.069,-0.129,0.277,53.284,239.014,19.653
-0.057,-0.098,0.231,55.725,243.103,25.085
-0.039,-0.083,0.185,48.218,248.840,29.724
-0.009,-0.073,0.150,30.212,254.822,34.546
-0.010,-0.064,0.099,4.761,261.536,38.147
0.000,-0.059,0.053,-12.573,265.198,39.368
0.007,-0.046,0.050,-28.992,264.282,40.344
0.013,-0.026,0.095,-52.063,261.292,40.405
-0.028,0.019,0.184,-72.205,260.498,38.635
-0.072,0.026,0.230,-62.805,263.733,36.072
-0.096,0.031,0.227,-43.030,272.034,34.729
-0.136,0.021,0.142,-20.264,283.630,34.729
-0.135,0.017,0.005,-5.188,296.204,37.048
-0.124,0.041,-0.141,2.502,306.396,41.199
-0.141,0.061,-0.266,3.113,313.782,45.227
-0.152,0.118,-0.341,-1.953,316.833,48.706
-0.159,0.171,-0.408,-10.559,317.993,50.232
-0.169,0.199,-0.455,-18.799,318.176,47.913
-0.231,0.203,-0.482,-28.870,318.298,42.542
-0.218,0.198,-0.525,-36.499,319.824,36.438
-0.225,0.169,-0.580,-39.917,322.205,30.273
-0.225,0.138,-0.636,-43.030,324.097,25.208
-0.228,0.117,-0.685,-46.631,324.463,22.522
-0.248,0.112,-0.740,-51.575,323.059,21.484
-0.366,0.119,-0.793,-60.730,320.801,21.057
-0.245,0.183,-0.889,-76.660,317.810,19.470
-0.210,0.213,-0.961,-73.547,311.279,15.076
-0.282,0.200,-1.014,-46.021,300.171,9.399
-0.321,0.195,-1.051,-50.659,292.053,3.845
-0.330,0.174,-1.098,-60.059,284.912,-2.197
-0.370,0.144,-1.139,-64.758,278.992,-7.263
-0.411,0.101,-1.222,-62.622,273.926,-11.047
-0.395,0.082,-1.290,-71.777,268.921,-13.306
-0.393,0.079,-1.337,-85.083,262.451,-15.259
-0.390,0.049,-1.396,-66.589,253.418,-17.090
-0.385,0.026,-1.456,-52.734,243.591,-15.930
-0.363,0.044,-1.461,-58.960,231.445,-11.902
-0.370,0.086,-1.437,-63.843,217.346,-8.484
-0.431,0.121,-1.414,-58.228,204.529,-7.446
-0.533,0.132,-1.379,-55.298,193.970,-9.155
-0.637,0.163,-1.331,-75.806,185.791,-12.756
-0.671,0.201,-1.346,-100.647,180.664,-19.897
-0.704,0.174,-1.485,-92.957,177.429,-31.006
Done. Type '시작' to run again.
