Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.008,0.163,0.628,123.596,91.064,-11.902
-0.428,0.361,1.149,83.191,101.868,-24.414
-0.220,-0.089,1.171,179.810,90.393,-29.724
-0.339,0.094,0.981,71.716,76.111,-22.400
-0.161,0.144,1.004,-22.156,77.576,-19.714
-0.120,0.590,0.885,-93.628,75.684,-16.785
-0.169,0.470,0.908,-31.128,55.237,-21.484
-0.117,0.220,1.060,37.903,36.011,-24.109
-0.100,0.263,1.069,5.920,19.348,-18.372
-0.130,0.364,1.026,-37.842,-0.671,-10.681
-0.167,0.390,1.010,-52.979,-21.362,-2.563
-0.225,0.363,1.030,-52.734,-43.030,4.700
-0.283,0.397,1.034,-55.359,-66.284,10.498
-0.363,0.358,0.988,-55.725,-90.881,17.578
-0.356,0.291,1.424,-41.565,-115.845,26.184
-0.431,0.344,1.769,-1.343,-115.356,34.607
-0.501,0.444,2.303,28.015,-119.568,40.588
-0.538,0.588,2.828,38.269,-112.000,45.654
-0.586,0.700,3.026,57.007,-76.477,45.471
-0.588,0.807,3.192,59.875,-36.682,39.551
-0.642,0.896,3.258,30.945,-1.709,28.870
-0.696,0.880,3.117,9.399,39.978,16.785
-0.754,0.802,2.830,-9.033,89.478,3.540
-0.818,0.691,2.523,-20.813,120.972,-7.874
-0.795,0.593,2.333,-16.785,143.860,-16.541
-0.825,0.483,2.137,11.414,163.391,-20.874
-0.812,0.392,1.953,38.513,180.054,-21.667
-0.799,0.303,1.766,56.946,193.604,-20.630
-0.777,0.226,1.592,73.730,203.857,-17.273
-0.744,0.153,1.461,82.886,210.571,-12.329
-0.715,0.117,1.370,85.999,214.600,-5.615
-0.694,0.123,1.311,81.482,216.736,2.136
-0.686,0.145,1.264,70.313,218.018,9.155
-0.663,0.183,1.234,60.486,219.177,13.855
-0.628,0.212,1.214,52.307,220.337,16.479
-0.595,0.240,1.201,40.161,221.985,17.273
-0.563,0.255,1.192,26.184,223.389,15.808
-0.533,0.257,1.162,16.235,226.135,13.062
-0.498,0.254,1.132,7.080,229.370,10.681
-0.464,0.284,1.024,5.249,232.361,8.728
-0.490,0.314,0.972,18.799,232.849,5.981
-0.438,0.331,0.911,15.991,233.826,1.587
-0.419,0.333,0.866,14.343,234.924,-3.052
-0.398,0.330,0.852,6.958,234.070,-6.653
-0.377,0.342,0.880,3.113,232.788,-10.376
-0.358,0.358,0.917,5.676,232.361,-13.855
-0.364,0.375,0.973,7.568,233.521,-18.005
-0.355,0.358,0.990,9.766,237.488,-23.193
-0.364,0.306,0.994,1.587,242.981,-30.151
-0.377,0.210,0.967,-5.371,249.329,-37.537
-0.393,0.102,0.917,-7.080,256.470,-43.030
-0.406,0.002,0.836,-9.705,264.160,-46.082
-0.422,-0.067,0.761,-13.916,270.935,-47.119
-0.433,-0.114,0.649,-14.282,276.794,-45.105
-0.437,-0.109,0.593,-14.404,281.128,-40.771
-0.452,-0.095,0.524,-1.648,285.583,-34.790
-0.485,-0.079,0.470,15.930,290.588,-27.283
-0.436,-0.065,0.417,25.085,295.532,-19.836
-0.403,-0.055,0.364,28.137,300.598,-13.489
-0.393,-0.059,0.295,33.447,305.359,-7.996
-0.389,-0.068,0.228,35.950,309.204,-3.540
-0.383,-0.079,0.172,30.029,313.049,0.977
-0.396,-0.090,0.110,21.912,317.444,4.822
-0.411,-0.096,0.037,16.724,322.083,8.423
-0.425,-0.097,-0.033,9.827,327.698,11.841
-0.430,-0.088,-0.089,1.587,333.435,15.991
-0.439,-0.085,-0.146,7.019,338.745,22.705
-0.425,-0.079,-0.231,27.893,342.773,34.119
-0.416,-0.056,-0.298,43.884,344.177,48.889
-0.435,-0.017,-0.336,43.884,345.642,63.416
-0.436,-0.008,-0.432,50.720,348.145,76.294
-0.425,0.089,-0.461,43.274,348.022,85.327
-0.341,0.140,-0.711,62.988,350.525,90.820
-0.318,0.156,-0.817,90.942,340.149,95.825
-0.343,0.168,-0.969,80.811,327.087,100.708
-0.344,0.200,-1.076,48.584,316.589,105.774
-0.294,0.239,-1.169,17.944,303.589,111.572
-0.260,0.302,-1.201,1.282,288.330,117.432
-0.244,0.338,-1.242,13.489,272.400,122.498
-0.314,0.414,-1.283,30.212,255.981,127.441
-0.438,0.615,-1.329,32.227,238.953,132.812
-0.368,0.807,-1.496,34.546,223.267,132.996
-0.236,0.935,-1.633,3.174,205.139,123.474
-0.181,0.962,-1.689,-45.349,183.716,106.873
-0.185,0.899,-1.687,-74.707,160.156,88.196
-0.183,0.809,-1.646,-88.745,138.367,72.021
-0.176,0.731,-1.605,-89.172,119.629,60.303
-0.189,0.681,-1.570,-83.130,104.553,52.368
-0.206,0.658,-1.546,-74.829,91.736,47.546
-0.210,0.648,-1.533,-66.956,81.177,44.250
-0.196,0.630,-1.542,-57.800,71.960,41.443
-0.113,0.597,-1.542,-45.593,62.256,38.513
-0.186,0.582,-1.519,-34.851,51.086,36.011
-0.200,0.648,-1.568,-17.395,40.649,33.936
-0.150,0.681,-1.654,-7.141,29.785,28.992
-0.144,0.692,-1.667,-16.418,15.198,21.545
-0.170,0.694,-1.660,-19.409,-0.305,13.794
-0.176,0.718,-1.645,-17.822,-14.526,6.714
-0.260,0.761,-1.598,-18.738,-28.137,-0.488
-0.274,0.757,-1.604,-5.371,-41.260,-8.301
-0.273,0.729,-1.598,7.080,-54.321,-17.761
-0.252,0.655,-1.596,9.644,-67.078,-28.320
