Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.448,-0.377,1.231,-23.132,-69.824,-10.132
-0.394,-0.117,1.399,-12.512,-71.045,6.348
-1.425,3.404,4.000,26.184,-42.358,11.169
0.636,-0.535,1.964,221.558,150.757,-25.818
-0.535,0.006,-0.350,-51.453,84.839,-26.733
-0.578,0.623,1.055,-54.199,92.102,-23.865
-0.231,0.082,1.177,88.745,80.933,-27.283
-0.218,0.417,0.970,31.006,54.504,-18.799
-0.200,0.339,0.967,7.324,39.978,-12.268
-0.188,0.346,1.036,12.329,23.743,-9.460
-0.198,0.378,0.989,-2.869,5.310,-5.188
-0.144,0.370,1.046,0.122,-13.611,-1.953
-0.213,0.320,1.037,3.540,-30.334,-0.305
-0.197,0.319,1.092,-9.033,-51.697,1.953
-0.204,-0.067,1.245,-3.540,-64.148,3.784
-0.342,-0.165,1.762,18.066,-76.843,13.672
-0.298,0.001,2.303,36.804,-76.111,28.992
-0.342,0.149,2.797,68.726,-56.946,38.879
-0.404,0.294,3.001,94.482,-23.193,45.654
-0.465,0.447,3.016,123.047,9.949,50.842
-0.538,0.571,2.825,159.607,44.006,54.260
-0.555,0.685,2.472,182.861,73.486,55.664
-0.531,0.776,2.146,178.894,93.445,54.199
-0.518,0.840,2.003,153.687,101.624,48.523
-0.517,0.854,2.062,125.366,102.905,37.964
-0.552,0.811,2.190,99.976,105.225,23.193
-0.563,0.698,2.277,82.825,113.525,6.531
-0.597,0.516,2.287,74.646,126.038,-9.033
-0.648,0.309,2.214,80.078,141.235,-21.118
-0.658,0.103,2.080,88.013,156.067,-28.198
-0.664,-0.056,1.955,87.708,168.152,-30.640
-0.678,-0.188,1.848,85.022,177.185,-28.687
-0.706,-0.278,1.775,71.960,184.998,-23.743
-0.716,-0.363,1.725,55.359,192.200,-16.846
-0.712,-0.435,1.691,38.696,199.646,-8.667
-0.708,-0.473,1.655,21.118,208.130,0.183
-0.672,-0.467,1.592,11.047,217.712,11.169
-0.644,-0.435,1.495,10.803,227.478,23.071
-0.589,-0.346,1.404,11.963,235.718,34.302
-0.591,-0.255,1.260,25.635,240.723,43.518
-0.528,-0.205,1.195,34.668,242.615,50.537
-0.485,-0.141,1.191,8.789,244.141,55.664
-0.498,-0.079,1.218,-7.935,246.094,59.143
-0.515,0.002,1.231,-7.935,249.084,61.157
-0.539,0.106,1.214,7.507,253.662,62.317
-0.581,0.197,1.140,36.560,259.094,62.073
-0.568,0.274,1.071,51.331,263.733,58.167
-0.541,0.323,1.009,57.373,267.456,51.392
-0.531,0.327,0.939,53.833,270.874,42.358
-0.525,0.272,0.865,39.246,274.231,30.518
-0.520,0.168,0.805,19.287,277.405,18.188
-0.536,0.042,0.776,-8.057,280.457,7.385
-0.562,-0.086,0.768,-32.532,283.569,-0.549
-0.563,-0.196,0.748,-41.992,287.842,-4.517
-0.576,-0.293,0.721,-40.894,292.603,-5.310
-0.576,-0.378,0.668,-34.241,297.119,-2.991
-0.587,-0.426,0.618,-29.663,301.819,3.052
-0.613,-0.443,0.561,-30.579,306.885,11.597
-0.635,-0.408,0.521,-36.560,312.317,21.667
-0.664,-0.334,0.464,-44.128,318.542,32.104
-0.722,-0.257,0.411,-49.072,325.745,40.894
-0.729,-0.171,0.355,-51.819,333.618,47.302
-0.722,-0.132,0.248,-43.884,342.102,50.781
-0.722,-0.132,0.082,-36.987,350.037,52.979
-0.689,-0.107,-0.035,-44.617,355.957,55.420
-0.684,-0.079,-0.160,-41.809,358.826,57.922
-0.676,-0.025,-0.283,-29.419,359.253,62.317
-0.682,0.040,-0.394,-17.944,357.300,66.711
-0.675,0.106,-0.476,-15.198,353.577,70.313
-0.638,0.135,-0.552,-12.878,347.595,72.510
-0.604,0.157,-0.590,-20.935,340.881,72.632
-0.573,0.182,-0.608,-28.931,333.862,71.655
-0.588,0.176,-0.646,-9.888,326.965,70.984
-0.595,0.172,-0.698,15.137,321.899,72.510
-0.609,0.186,-0.771,28.442,319.092,75.867
-0.522,0.257,-0.880,38.208,317.749,81.238
-0.592,0.392,-0.990,61.096,316.040,88.745
-0.634,0.531,-1.203,93.506,312.439,95.154
-0.586,0.660,-1.416,107.361,305.481,99.243
-0.537,0.752,-1.585,66.406,293.884,96.680
-0.521,0.775,-1.686,-3.479,278.992,86.487
-0.491,0.713,-1.738,-67.078,260.620,70.801
-0.432,0.595,-1.734,-103.577,243.347,54.016
-0.411,0.408,-1.799,-86.731,224.487,42.786
-0.334,0.343,-1.864,-52.917,203.979,40.527
-0.325,0.357,-1.909,-33.264,182.129,42.664
-0.301,0.397,-1.978,-6.104,162.170,44.495
-0.328,0.404,-1.998,-1.892,142.151,44.250
-0.235,0.624,-1.986,-16.418,124.207,42.908
-0.384,0.767,-2.236,29.968,109.131,39.856
-0.410,0.805,-2.326,34.180,84.473,29.480
-0.360,0.672,-2.326,-8.057,57.800,14.282
-0.298,0.430,-2.239,-26.062,29.358,2.075
-0.275,0.216,-2.109,-28.503,0.854,-2.014
-0.285,0.108,-2.011,-23.193,-23.926,2.441
-0.267,0.151,-1.936,-15.930,-46.448,12.451
-0.269,0.308,-1.843,-11.597,-67.688,22.095
-0.294,0.460,-1.770,-6.104,-86.182,26.184
-0.272,0.555,-1.688,1.526,-102.234,23.926
-0.248,0.567,-1.588,16.357,-116.821,16.846
-0.249,0.533,-1.440,27.039,-130.615,7.568
-0.270,0.454,-1.294,23.804,-141.785,-0.793
-0.257,0.390,-1.185,20.935,-149.475,-5.737
-0.239,0.323,-1.114,23.865,-155.212,-8.667
-0.232,0.295,-1.062,27.283,-160.828,-9.399
-0.213,0.325,-1.052,33.142,-166.260,-7.812
-0.204,0.420,-1.049,37.781,-172.607,-5.737
-0.193,0.489,-1.068,38.452,-179.932,-7.385
-0.176,0.504,-1.099,31.616,-187.744,-13.245
-0.183,0.476,-1.102,9.399,-197.632,-20.386
-0.195,0.406,-1.088,-7.263,-209.045,-26.550
-0.209,0.318,-1.057,-17.883,-221.313,-29.785
-0.227,0.223,-1.002,-28.015,-234.558,-30.823
-0.247,0.192,-0.884,-40.405,-250.244,-27.832
-0.287,0.225,-0.772,-40.894,-264.404,-21.179
-0.331,0.315,-0.663,-32.471,-276.733,-14.526
-0.389,0.456,-0.583,-25.330,-286.194,-11.597
-0.406,0.598,-0.485,-24.048,-293.396,-15.137
-0.318,0.609,-0.404,-23.071,-298.096,-26.367
Done. Type '시작' to run again.
