Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.592,0.042,0.250,2.319,57.861,-46.204
-0.569,-0.006,0.269,5.493,31.006,-40.405
-0.535,-0.033,0.323,2.747,4.700,-31.311
-0.537,-0.025,0.422,-0.305,-20.020,-19.226
-0.610,0.026,0.564,7.568,-42.786,-5.554
-0.666,0.085,0.685,32.593,-61.462,7.874
-0.762,0.153,0.844,54.565,-77.209,19.409
-0.793,0.219,1.035,80.872,-90.149,28.381
-0.809,0.264,1.239,104.614,-100.281,34.241
-0.890,0.299,1.457,120.728,-106.689,36.194
-0.960,0.311,1.684,115.967,-110.291,34.241
-0.997,0.300,1.924,111.023,-108.948,30.090
-1.017,0.279,2.129,107.483,-98.267,25.024
-1.042,0.242,2.303,100.281,-80.383,19.104
-1.060,0.199,2.432,86.853,-57.495,12.695
-1.069,0.155,2.482,63.843,-30.029,6.470
-1.113,0.135,2.494,27.771,-1.282,0.793
-1.145,0.130,2.497,-0.061,28.137,-3.113
-1.166,0.124,2.480,-7.080,58.777,-4.272
-1.188,0.114,2.434,-7.385,88.684,-4.517
-1.204,0.112,2.421,-7.446,117.249,-4.211
-1.226,0.086,2.340,9.644,145.264,-2.441
-1.238,0.081,2.255,16.235,172.241,0.061
-1.238,0.076,2.137,13.672,197.815,1.465
-1.249,0.073,1.979,6.836,222.046,1.465
-1.272,0.080,1.808,-4.150,243.896,0.488
-1.285,0.088,1.608,-14.465,262.756,-0.977
-1.286,0.103,1.421,-24.841,278.320,-2.747
-1.267,0.124,1.259,-33.813,288.818,-4.150
-1.228,0.143,1.159,-35.645,293.640,-4.761
-1.128,0.154,1.066,-25.635,295.349,-5.310
-1.064,0.168,1.010,-20.996,294.495,-6.714
-1.000,0.179,0.979,-22.034,292.480,-9.583
-0.945,0.176,0.943,-18.799,291.443,-13.428
-0.889,0.152,0.891,-13.306,291.809,-17.456
-0.806,0.118,0.809,-7.141,293.640,-21.301
-0.737,0.098,0.760,-7.935,295.288,-24.963
-0.697,0.066,0.693,-15.625,296.082,-28.259
-0.674,0.041,0.634,-20.691,295.410,-29.358
-0.607,0.024,0.576,-23.010,292.603,-27.954
-0.521,0.020,0.526,-24.292,288.330,-24.597
-0.424,0.035,0.506,-24.292,282.715,-19.470
-0.356,0.069,0.504,-14.954,276.489,-13.733
-0.341,0.094,0.484,0.916,271.301,-8.911
-0.278,0.121,0.496,-5.371,266.907,-7.751
-0.236,0.136,0.496,-11.475,263.733,-9.338
-0.230,0.135,0.481,-15.808,261.963,-13.062
-0.209,0.115,0.455,-22.034,261.169,-18.250
-0.173,0.088,0.429,-27.222,260.742,-22.705
-0.146,0.060,0.395,-26.001,260.254,-24.841
-0.151,0.034,0.347,-23.743,259.827,-24.658
-0.061,0.030,0.348,-28.687,257.812,-22.705
-0.007,0.038,0.386,-32.776,253.723,-19.348
-0.038,0.072,0.429,-44.617,252.319,-16.174
-0.075,0.103,0.460,-51.575,253.723,-14.587
-0.082,0.120,0.463,-46.997,258.057,-14.526
-0.082,0.131,0.446,-38.086,264.282,-15.564
-0.109,0.134,0.429,-36.560,271.851,-18.127
-0.128,0.122,0.379,-32.410,280.212,-21.240
-0.135,0.104,0.337,-35.522,287.964,-25.085
-0.191,0.091,0.314,-51.819,294.983,-30.212
-0.238,0.075,0.265,-61.646,302.917,-35.217
-0.255,0.052,0.245,-71.045,309.998,-41.138
-0.278,0.017,0.243,-78.674,316.406,-46.570
-0.303,-0.011,0.224,-68.665,324.463,-48.767
-0.366,-0.036,0.170,-46.387,334.900,-46.753
-0.380,-0.031,0.066,-24.475,347.656,-40.588
-0.378,0.040,0.005,-20.386,360.779,-32.349
-0.459,0.040,-0.114,-0.305,371.765,-27.832
-0.545,0.047,-0.194,-3.967,380.859,-26.611
-0.564,0.033,-0.278,-21.973,387.451,-27.405
-0.565,0.014,-0.341,-59.692,392.151,-30.762
-0.635,0.017,-0.299,-111.206,391.418,-37.598
-0.750,-0.001,-0.307,-122.986,395.630,-46.021
-0.815,-0.040,-0.372,-105.347,404.236,-53.162
-0.917,-0.074,-0.456,-80.444,412.048,-56.946
-1.011,-0.081,-0.507,-64.392,419.373,-57.251
-1.150,-0.089,-0.595,-52.856,426.086,-55.481
-1.171,-0.080,-0.699,-62.683,437.317,-53.650
-1.137,-0.068,-0.766,-80.994,443.298,-54.993
-1.138,-0.083,-0.854,-82.031,444.214,-57.983
-1.203,-0.139,-1.013,-79.041,446.167,-60.547
-1.312,-0.150,-1.037,-114.014,444.458,-64.514
-1.447,-0.192,-1.129,-112.183,440.491,-68.970
-1.496,-0.232,-1.261,-85.144,438.049,-70.862
-1.505,-0.262,-1.364,-71.167,432.190,-71.228
-1.513,-0.289,-1.502,-46.875,424.011,-69.153
-1.526,-0.314,-1.647,-24.597,413.025,-63.904
-1.432,-0.333,-1.786,-18.982,399.719,-57.739
-1.354,-0.373,-1.917,-18.433,381.958,-51.697
-1.314,-0.485,-1.979,-36.499,359.497,-45.837
-1.134,-0.484,-1.957,-74.402,331.665,-40.039
-1.131,-0.535,-2.004,-51.086,307.251,-33.020
-1.042,-0.571,-2.094,-42.969,281.067,-24.597
-0.943,-0.554,-2.118,-43.213,252.136,-10.925
-0.975,-0.537,-2.176,-33.508,222.595,-0.610
-1.042,-0.515,-2.177,-19.226,190.369,10.254
-1.015,-0.401,-2.132,-14.160,156.372,20.447
-1.063,-0.380,-2.123,2.136,126.465,27.649
-1.013,-0.292,-2.101,3.174,96.008,32.959
-0.960,-0.237,-2.128,14.282,67.932,38.452
-0.883,-0.185,-2.119,13.367,38.269,43.274
-0.843,-0.150,-2.092,11.047,8.484,46.387
-0.841,-0.142,-2.048,10.681,-21.606,47.607
-0.836,-0.135,-1.954,5.249,-51.941,48.035
-0.856,-0.142,-1.844,2.441,-81.238,47.974
-0.926,-0.132,-1.714,7.080,-108.032,48.645
-0.937,-0.085,-1.573,10.010,-130.859,49.866
-0.943,-0.042,-1.452,20.447,-149.841,49.866
-0.981,0.003,-1.332,34.363,-165.222,48.340
-1.003,0.022,-1.232,45.471,-177.368,45.044
-1.013,0.041,-1.148,53.711,-186.218,41.565
-1.024,0.062,-1.086,58.411,-192.078,38.452
-1.008,0.078,-1.043,59.326,-195.801,35.400
-1.011,0.094,-1.023,62.439,-198.914,32.410
-0.983,0.121,-1.008,61.584,-201.416,28.076
-0.949,0.143,-1.000,65.552,-204.590,22.034
-0.913,0.152,-0.997,75.439,-208.374,14.160
-0.864,0.150,-0.980,90.271,-213.074,4.456
Done. Type '시작' to run again.
