Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.144,-0.202,0.911,2.441,11.719,4.639
-0.190,-0.417,0.893,-16.663,8.667,0.122
-0.196,-0.347,0.940,-42.297,5.066,-4.150
-0.197,-0.287,0.976,-53.711,0.183,-8.057
-0.205,-0.238,1.020,-49.255,-5.432,-11.719
-0.199,-0.284,0.990,-31.921,-13.123,-15.625
-0.221,-0.365,0.917,-22.766,-23.560,-20.447
-0.266,-0.439,0.949,-45.654,-36.377,-22.949
-0.364,-0.801,1.061,-61.829,-50.720,-21.057
-0.444,-1.221,1.218,-47.424,-62.927,-9.033
-0.467,-1.219,1.765,-61.279,-71.167,13.855
-0.509,-1.028,2.203,-80.017,-61.523,38.452
-0.510,-0.765,2.429,-83.435,-44.678,57.678
-0.528,-0.479,2.581,-92.102,-24.109,68.787
-0.554,-0.207,2.601,-100.586,1.160,73.059
-0.556,0.018,2.570,-103.149,26.550,71.594
-0.583,0.183,2.542,-112.305,50.415,62.927
-0.617,0.262,2.532,-105.103,72.144,49.133
-0.665,0.208,2.540,-69.336,91.187,33.386
-0.666,0.073,2.520,-49.500,113.098,18.372
-0.714,-0.103,2.469,-22.278,135.742,6.897
-0.750,-0.312,2.360,-0.244,156.067,-0.061
-0.789,-0.515,2.229,16.541,174.561,-2.869
-0.795,-0.697,2.065,30.823,190.430,-0.610
-0.808,-0.827,1.916,34.485,203.186,5.981
-0.802,-0.921,1.757,30.640,213.135,15.015
-0.781,-0.967,1.632,19.897,219.482,25.574
-0.747,-0.961,1.537,6.775,223.022,37.842
-0.715,-0.908,1.473,-12.207,225.891,50.354
-0.706,-0.840,1.432,-32.654,229.065,61.401
-0.733,-0.763,1.360,-42.358,233.459,71.472
-0.712,-0.628,1.322,-54.565,237.305,80.750
-0.671,-0.452,1.293,-53.955,240.173,89.050
-0.675,-0.275,1.256,-38.330,243.164,94.543
-0.612,-0.126,1.187,-22.583,247.314,96.069
-0.565,-0.015,1.088,-16.357,252.686,93.933
-0.521,0.052,0.966,-16.296,257.751,88.562
-0.470,0.063,0.847,-18.250,260.681,81.665
-0.431,0.034,0.775,-23.865,261.230,75.195
-0.380,0.007,0.745,-29.602,260.559,70.435
-0.351,-0.007,0.736,-39.673,260.193,67.566
-0.317,-0.031,0.714,-49.377,261.292,65.613
-0.272,-0.038,0.700,-64.026,263.977,64.697
-0.264,0.013,0.674,-82.947,268.066,64.880
-0.257,0.109,0.599,-88.562,272.644,64.270
-0.243,0.205,0.466,-87.830,277.100,61.157
-0.234,0.299,0.306,-96.985,279.785,55.908
-0.215,0.388,0.190,-111.938,279.663,48.218
-0.159,0.422,0.070,-103.088,276.245,38.879
-0.126,0.444,0.004,-83.313,270.020,29.602
-0.077,0.471,-0.023,-69.946,259.949,21.545
-0.031,0.510,0.012,-56.702,249.573,14.465
-0.016,0.552,0.091,-48.584,239.868,6.226
0.013,0.562,0.156,-30.884,235.229,-3.296
0.038,0.536,0.201,-6.592,234.680,-13.916
0.032,0.462,0.216,9.949,237.183,-25.330
0.005,0.359,0.211,17.883,241.882,-35.645
-0.011,0.250,0.165,23.865,247.437,-42.603
-0.028,0.153,0.107,21.790,252.686,-46.448
-0.041,0.069,0.069,16.602,256.409,-47.913
-0.053,0.001,0.044,16.418,258.362,-47.424
-0.044,-0.066,0.007,18.555,259.827,-45.715
-0.039,-0.140,-0.007,13.916,260.681,-43.518
-0.024,-0.221,-0.013,6.714,260.254,-40.833
-0.059,-0.293,0.019,-7.080,259.827,-37.598
-0.107,-0.349,0.079,-19.104,260.925,-34.119
-0.123,-0.419,0.107,-12.695,265.381,-29.480
-0.169,-0.482,0.110,-9.583,273.132,-23.987
-0.219,-0.513,0.098,-14.221,283.264,-16.541
-0.279,-0.525,0.042,-10.864,294.983,-6.226
-0.321,-0.494,-0.040,-6.836,306.946,7.751
-0.386,-0.418,-0.102,-10.437,317.322,23.437
-0.467,-0.329,-0.170,-3.601,326.050,38.818
-0.510,-0.260,-0.269,10.925,336.243,53.101
-0.587,-0.179,-0.374,16.418,346.619,64.941
-0.589,-0.133,-0.473,24.963,350.403,73.486
-0.585,-0.117,-0.591,31.372,355.530,78.186
-0.613,-0.128,-0.716,31.677,358.276,80.566
-0.675,-0.142,-0.860,35.278,359.375,84.167
-0.717,-0.136,-1.001,35.767,357.178,90.881
-0.748,-0.126,-1.147,36.438,351.868,99.365
-0.763,-0.086,-1.282,30.640,342.773,110.352
-0.770,-0.038,-1.397,19.043,330.566,120.972
-0.788,0.037,-1.459,3.418,316.467,131.104
-0.867,0.174,-1.469,3.235,301.453,140.747
-0.911,0.263,-1.562,32.532,288.940,149.109
-0.864,0.472,-1.630,30.640,278.748,153.687
-0.843,0.575,-1.848,81.970,265.625,152.283
-0.894,0.670,-1.996,147.827,243.408,148.682
-0.863,0.789,-2.156,154.907,218.445,143.677
-0.814,0.916,-2.224,124.146,189.087,135.925
-0.724,0.945,-2.186,116.028,151.245,127.075
-0.672,0.974,-2.209,80.566,119.507,116.028
-0.630,1.004,-2.115,-8.972,89.661,105.469
-0.541,1.044,-1.882,-80.322,59.021,93.994
-0.658,0.814,-1.745,-68.726,37.598,78.613
-0.711,0.888,-1.671,-39.551,23.499,69.031
-0.689,1.054,-1.588,-72.815,10.864,65.369
-0.649,1.127,-1.625,-5.066,1.160,52.917
-0.632,1.152,-1.662,26.245,-8.606,35.828
-0.643,1.113,-1.661,26.001,-19.836,16.174
-0.683,1.026,-1.617,15.564,-32.837,-3.235
-0.722,0.955,-1.531,-1.404,-45.654,-19.958
-0.715,0.894,-1.456,-7.202,-56.885,-35.095
-0.695,0.826,-1.399,-0.793,-66.040,-49.316
-0.692,0.742,-1.360,7.751,-72.449,-63.354
-0.686,0.656,-1.354,12.634,-76.477,-76.050
-0.717,0.603,-1.349,22.095,-79.773,-87.280
-0.704,0.539,-1.401,47.546,-82.520,-96.924
-0.701,0.444,-1.462,67.566,-85.938,-106.384
-0.719,0.358,-1.501,74.707,-91.797,-114.258
-0.740,0.288,-1.561,89.966,-99.365,-119.751
-0.759,0.212,-1.628,104.980,-109.680,-123.596
-0.915,0.113,-1.691,101.257,-123.413,-125.671
-0.739,0.170,-1.663,67.078,-140.930,-124.573
