Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.205,-0.462,1.791,5.188,-28.137,-2.136
-0.280,-0.088,0.903,0.793,2.563,5.615
-0.248,0.011,0.887,-14.099,-12.085,4.883
-0.276,0.172,1.059,-21.545,-16.479,3.113
-0.295,0.093,0.993,-24.597,-26.672,-3.235
-0.324,0.199,1.044,-33.630,-36.194,-9.155
-0.346,0.140,1.185,-35.522,-46.265,-17.090
-0.380,-0.062,1.677,-29.419,-55.176,-23.865
-0.400,-0.350,2.204,-6.775,-57.617,-25.269
-0.435,-0.575,2.722,21.423,-51.025,-18.616
-0.449,-0.739,2.937,49.011,-22.095,-5.676
-0.478,-0.811,2.979,60.181,20.813,10.681
-0.503,-0.798,2.874,73.425,55.420,29.236
-0.552,-0.706,2.674,84.045,87.036,47.546
-0.602,-0.554,2.424,85.632,112.244,63.416
-0.667,-0.389,2.179,73.486,130.188,74.463
-0.696,-0.223,1.972,52.246,141.663,80.017
-0.686,-0.071,1.809,30.579,147.522,81.299
-0.666,0.045,1.720,11.230,148.926,77.881
-0.626,0.125,1.729,-3.235,147.888,71.106
-0.591,0.169,1.832,-13.123,147.705,61.401
-0.567,0.155,1.960,-16.907,151.062,49.377
-0.574,0.087,2.075,-20.203,159.241,36.865
-0.596,-0.025,2.120,-16.052,172.241,25.452
-0.606,-0.196,2.057,-4.883,188.843,16.296
-0.626,-0.379,1.908,7.080,205.566,11.292
-0.636,-0.535,1.715,17.029,219.849,11.536
-0.625,-0.652,1.527,23.560,230.835,16.479
-0.616,-0.711,1.365,26.367,238.037,25.391
-0.606,-0.705,1.233,25.513,242.371,36.377
-0.582,-0.655,1.115,22.217,244.324,48.035
-0.565,-0.562,1.010,19.592,244.812,59.509
-0.534,-0.434,0.929,15.747,244.507,68.787
-0.491,-0.302,0.848,14.282,243.408,75.073
-0.470,-0.202,0.782,13.489,241.882,77.820
-0.415,-0.150,0.699,14.038,240.601,78.064
-0.373,-0.152,0.598,15.503,238.770,76.721
-0.324,-0.188,0.503,14.771,235.229,75.439
-0.246,-0.237,0.440,13.123,229.431,76.111
-0.175,-0.259,0.436,7.446,222.107,78.979
-0.134,-0.232,0.489,-0.488,215.271,83.557
-0.099,-0.156,0.564,-9.949,210.876,89.050
-0.080,-0.064,0.619,-22.766,210.510,92.957
-0.073,0.036,0.631,-33.813,213.989,94.727
-0.072,0.121,0.588,-42.480,219.971,94.055
-0.071,0.150,0.473,-49.438,226.318,90.820
-0.048,0.190,0.362,-59.326,230.835,86.548
-0.031,0.194,0.254,-66.040,232.361,80.994
-0.010,0.190,0.169,-67.749,231.140,75.439
0.017,0.171,0.113,-69.031,227.844,70.313
0.075,0.155,0.098,-65.918,221.008,65.857
0.113,0.147,0.113,-63.599,212.891,61.829
0.150,0.133,0.141,-58.289,205.872,58.289
0.203,0.115,0.171,-51.758,200.195,55.237
0.241,0.102,0.210,-46.204,195.740,53.406
0.266,0.112,0.256,-41.504,193.237,52.429
0.264,0.123,0.293,-38.879,192.688,52.002
0.259,0.131,0.307,-39.490,193.787,51.147
0.262,0.142,0.302,-41.077,195.557,50.598
0.251,0.146,0.282,-44.861,198.181,49.744
0.244,0.137,0.244,-49.377,200.684,48.523
0.245,0.110,0.186,-51.819,202.881,47.058
0.245,0.071,0.137,-52.673,204.529,45.898
0.245,0.040,0.091,-51.392,205.017,45.593
0.262,0.025,0.040,-46.082,205.200,46.753
0.268,0.014,-0.010,-44.617,205.322,48.645
0.262,0.011,-0.049,-44.556,204.895,50.659
0.255,0.012,-0.079,-42.053,204.041,52.551
0.256,0.012,-0.099,-39.490,203.125,55.054
0.248,0.029,-0.089,-41.992,201.233,57.983
0.230,0.060,-0.072,-45.532,199.524,60.974
0.215,0.086,-0.064,-50.110,200.317,62.805
0.199,0.094,-0.084,-54.626,203.308,63.416
0.178,0.082,-0.135,-53.894,207.520,63.293
0.164,0.055,-0.195,-53.040,212.280,63.538
0.151,0.031,-0.300,-55.054,219.360,64.758
0.132,0.004,-0.371,-51.331,223.511,67.078
0.103,0.005,-0.473,-43.945,225.159,71.899
0.077,0.043,-0.554,-36.987,223.816,78.552
0.055,0.114,-0.602,-29.724,218.689,84.778
0.050,0.213,-0.674,-18.677,214.722,90.149
0.020,0.326,-0.737,-11.658,209.106,93.445
0.038,0.450,-0.806,-8.972,205.872,94.116
0.044,0.529,-0.839,-6.226,199.036,91.309
0.032,0.559,-0.859,-12.451,191.956,85.815
0.016,0.549,-0.864,-23.010,184.753,78.857
0.005,0.499,-0.855,-33.569,178.894,72.205
-0.027,0.430,-0.837,-38.391,174.072,67.078
-0.051,0.377,-0.847,-35.095,171.753,65.002
-0.088,0.331,-0.885,-31.860,171.631,65.430
-0.138,0.309,-0.957,-31.555,172.852,68.420
-0.179,0.322,-1.043,-29.968,173.584,73.364
-0.211,0.369,-1.143,-30.945,172.607,78.918
-0.233,0.446,-1.224,-35.461,168.640,83.618
-0.245,0.526,-1.301,-39.429,163.208,86.121
-0.258,0.598,-1.360,-41.809,156.372,85.876
-0.270,0.659,-1.415,-39.001,148.865,83.801
-0.285,0.730,-1.456,-35.156,140.686,80.872
-0.317,0.810,-1.490,-27.832,131.958,76.904
-0.328,0.884,-1.517,-20.203,123.840,72.083
-0.297,0.952,-1.549,-17.151,116.150,65.979
-0.399,0.979,-1.591,-11.414,108.704,58.228
-0.382,1.010,-1.669,-11.230,102.112,49.500
-0.385,0.980,-1.766,-3.662,94.543,39.734
-0.373,0.935,-1.863,2.747,84.473,30.457
-0.362,0.895,-1.954,10.010,72.083,23.132
-0.352,0.869,-2.018,20.020,55.664,17.273
-0.292,0.887,-2.039,28.503,36.499,12.878
-0.381,0.915,-2.061,41.138,14.954,8.728
-0.367,1.014,-2.048,41.077,-7.019,3.723
-0.376,1.148,-2.015,42.358,-30.212,-3.235
-0.410,1.284,-1.953,39.246,-52.856,-13.977
-0.432,1.361,-1.862,27.832,-74.341,-30.212
-0.465,1.353,-1.757,16.602,-93.628,-50.476
-0.492,1.268,-1.646,4.944,-110.229,-72.754
-0.521,1.085,-1.547,-0.793,-124.939,-94.360
-0.554,0.833,-1.452,-1.953,-138.550,-113.281
-0.562,0.561,-1.375,0.000,-151.672,-127.075
-0.540,0.305,-1.265,3.113,-164.673,-134.399
Done. Type '시작' to run again.
