Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.411,0.637,1.017,1.404,-31.494,-2.136
-0.416,0.679,1.163,7.812,-38.269,-3.174
-0.432,0.709,1.300,23.804,-42.114,-4.395
-0.472,0.714,1.410,50.720,-42.603,-6.165
-0.516,0.696,1.470,81.787,-39.551,-8.240
-0.526,0.632,1.479,115.417,-34.241,-9.888
-0.509,0.545,1.449,142.029,-28.259,-11.414
-0.526,0.475,1.438,144.043,-23.682,-12.573
-0.543,0.417,1.464,125.427,-21.057,-14.221
-0.584,0.372,1.538,95.459,-19.958,-15.869
-0.621,0.337,1.685,62.744,-19.592,-17.822
-0.625,0.291,1.880,42.358,-18.494,-19.287
-0.651,0.271,2.123,31.616,-14.465,-18.921
-0.718,0.284,2.357,37.109,-4.761,-16.541
-0.386,0.266,2.425,46.143,12.268,-13.733
-0.841,0.355,2.343,18.494,35.583,-12.207
-0.985,0.437,2.334,17.212,55.664,-10.071
-0.974,0.423,2.312,57.129,74.646,-10.498
-0.949,0.357,2.303,78.613,94.299,-13.062
-0.958,0.262,2.259,82.214,115.234,-15.259
-0.959,0.145,2.193,77.881,135.498,-15.747
-0.917,0.045,2.137,63.721,153.931,-13.245
-0.905,-0.004,2.067,44.861,170.776,-7.385
-0.896,0.015,1.977,27.527,187.744,0.366
-0.908,0.105,1.869,16.479,204.590,10.010
-0.911,0.242,1.754,14.526,221.375,17.883
-0.903,0.390,1.632,19.409,237.610,22.217
-0.906,0.516,1.557,19.897,250.427,20.630
-0.896,0.572,1.445,28.503,261.841,14.404
-0.798,0.546,1.308,25.330,272.095,4.700
-0.950,0.510,1.161,11.108,281.006,-6.226
-0.854,0.460,1.080,8.484,285.034,-17.090
-0.755,0.360,0.994,29.480,287.048,-26.428
-0.731,0.266,0.935,26.855,287.842,-33.447
-0.710,0.186,0.891,11.597,288.086,-38.452
-0.635,0.096,0.823,0.854,287.903,-41.260
-0.641,0.045,0.761,-10.193,288.147,-41.077
-0.588,0.021,0.684,-17.029,288.147,-38.635
-0.508,0.065,0.619,-14.526,288.452,-34.180
-0.466,0.144,0.505,8.850,288.574,-28.076
-0.393,0.226,0.412,43.762,286.499,-21.240
-0.287,0.311,0.361,57.190,282.227,-16.724
-0.238,0.398,0.360,58.105,277.588,-15.503
-0.197,0.457,0.347,60.974,273.132,-17.944
-0.168,0.484,0.371,49.011,268.677,-24.963
-0.168,0.451,0.390,27.954,265.137,-36.133
-0.168,0.363,0.402,7.324,262.878,-49.194
-0.194,0.232,0.421,-20.508,261.902,-62.744
-0.210,0.094,0.426,-44.556,263.672,-74.768
-0.219,-0.029,0.386,-57.678,267.822,-82.581
-0.227,-0.120,0.329,-70.007,273.499,-85.876
-0.162,-0.178,0.330,-82.947,278.381,-85.632
-0.094,-0.222,0.271,-64.636,283.203,-80.444
-0.105,-0.240,0.232,-39.246,286.499,-71.167
-0.040,-0.227,0.146,-13.855,288.879,-58.472
-0.006,-0.179,0.072,0.793,289.368,-46.265
0.013,-0.117,0.041,4.456,287.598,-36.926
-0.016,-0.076,0.003,14.832,285.828,-30.640
-0.057,-0.057,-0.030,22.888,285.645,-27.344
-0.081,-0.060,-0.086,24.353,287.292,-26.001
-0.061,-0.070,-0.126,12.695,289.978,-26.611
-0.061,-0.095,-0.148,-6.592,292.053,-28.992
-0.100,-0.114,-0.145,-30.579,293.396,-31.799
-0.130,-0.159,-0.167,-44.800,296.082,-34.790
-0.135,-0.185,-0.184,-51.758,300.171,-35.156
-0.086,-0.226,-0.266,-37.048,306.824,-31.860
-0.080,-0.236,-0.317,-40.405,313.843,-26.367
-0.015,-0.220,-0.396,-35.645,317.566,-18.188
-0.015,-0.210,-0.440,-8.179,313.599,-8.789
-0.120,-0.194,-0.513,11.108,310.425,0.793
-0.167,-0.126,-0.531,0.000,313.171,9.705
-0.180,-0.106,-0.610,-2.991,316.223,15.503
-0.227,-0.100,-0.709,-0.366,320.129,20.264
-0.292,-0.120,-0.792,-19.348,322.021,23.254
-0.333,-0.169,-0.856,-48.401,320.190,25.635
-0.296,-0.203,-0.959,-89.294,319.885,27.527
-0.255,-0.178,-0.931,-127.136,314.209,28.381
-0.238,-0.177,-1.042,-108.276,311.951,29.480
-0.200,-0.150,-1.189,-83.435,311.401,31.189
-0.198,-0.043,-1.223,-87.219,300.415,30.823
-0.256,0.048,-1.301,-48.523,289.368,27.771
-0.305,0.081,-1.435,30.396,277.893,24.353
-0.307,0.104,-1.509,64.087,261.780,20.813
-0.308,0.120,-1.520,59.753,244.446,16.602
-0.333,0.121,-1.502,46.082,227.783,11.719
-0.328,0.105,-1.478,32.959,213.684,7.141
-0.336,0.101,-1.434,12.817,201.416,3.418
-0.338,0.089,-1.444,9.888,192.566,0.977
-0.313,0.060,-1.498,10.986,184.509,-0.854
-0.223,0.039,-1.499,-6.226,173.340,-2.380
-0.209,0.022,-1.480,-20.569,160.339,-4.028
-0.273,0.007,-1.454,-9.155,147.095,-5.798
-0.290,-0.007,-1.442,15.076,133.911,-7.507
-0.316,-0.038,-1.423,44.495,121.399,-8.423
-0.310,-0.063,-1.402,72.510,109.558,-6.348
-0.280,-0.050,-1.351,84.045,99.976,-1.465
-0.356,-0.008,-1.296,85.571,94.238,5.676
-0.405,0.050,-1.280,79.651,92.651,13.245
-0.376,0.099,-1.302,66.833,93.445,19.409
-0.342,0.153,-1.298,40.588,93.262,23.560
-0.333,0.188,-1.287,19.592,90.942,26.062
-0.269,0.230,-1.259,3.967,86.121,26.001
-0.304,0.250,-1.209,-5.676,78.430,23.193
-0.311,0.228,-1.180,9.094,69.885,18.250
-0.357,0.192,-1.114,28.503,61.584,13.794
-0.400,0.160,-1.090,50.476,58.411,13.123
-0.434,0.174,-1.120,64.453,60.730,16.724
-0.446,0.205,-1.195,61.523,65.247,22.278
-0.510,0.243,-1.254,48.706,68.665,26.917
-0.512,0.297,-1.310,33.081,70.313,29.907
-0.496,0.341,-1.393,25.330,70.435,30.945
-0.479,0.396,-1.454,9.216,67.749,29.846
-0.479,0.419,-1.518,0.793,59.448,25.879
-0.430,0.457,-1.512,-6.714,46.326,19.043
-0.397,0.457,-1.514,-2.136,30.396,9.705
-0.415,0.414,-1.494,7.507,13.367,-0.671
-0.432,0.364,-1.469,15.015,-3.113,-8.667
-0.454,0.320,-1.448,20.386,-17.395,-14.282
-0.487,0.280,-1.465,26.367,-28.992,-16.113
Done. Type '시작' to run again.
