Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.273,0.238,0.943,3.723,-43.884,3.662
-0.291,0.192,0.797,-10.803,-44.373,-1.465
-0.305,0.070,0.720,-29.602,-48.889,-5.554
-0.330,-0.053,0.779,-52.246,-58.044,-6.958
-1.191,1.194,4.000,5.615,-32.532,-10.376
0.169,-0.825,2.049,264.343,100.098,-20.935
-0.186,0.049,0.150,-103.516,63.049,8.911
-0.582,0.611,0.676,-36.621,80.200,-0.488
-0.367,0.165,1.098,98.022,70.374,-7.019
-0.276,-0.005,1.064,133.789,44.128,-8.728
-0.301,0.079,1.006,88.501,33.936,-5.310
-0.242,-0.037,1.135,70.435,22.644,-5.371
-0.240,0.107,1.066,33.142,6.958,-4.089
-0.263,0.073,1.059,10.559,-9.033,-1.709
-0.317,0.069,1.098,2.380,-29.297,2.502
-0.324,0.039,1.244,-8.972,-55.847,7.507
-0.404,0.005,1.316,-36.804,-86.304,14.954
-0.419,-0.066,1.803,-62.988,-111.633,25.085
-0.528,0.001,2.700,-48.706,-111.694,27.405
-0.589,0.111,3.615,-35.767,-90.027,28.198
-0.587,0.097,3.905,-8.240,-42.114,26.306
-0.356,0.018,3.893,5.249,28.748,23.926
-0.846,-0.023,3.512,32.959,87.280,24.353
-0.857,-0.106,3.148,56.824,130.249,26.794
-0.794,-0.226,2.719,81.238,162.292,31.372
-0.787,-0.262,2.331,93.445,185.181,39.856
-0.782,-0.204,2.030,88.501,198.486,49.255
-0.779,-0.076,1.807,81.116,206.482,57.007
-0.750,0.064,1.653,76.538,210.327,60.791
-0.721,0.226,1.552,79.712,212.097,59.448
-0.664,0.319,1.467,86.731,212.830,53.223
-0.645,0.317,1.425,79.956,211.182,41.931
-0.615,0.219,1.407,72.571,209.045,29.236
-0.612,0.066,1.403,67.566,207.825,18.127
-0.612,-0.105,1.421,61.951,207.764,9.888
-0.577,-0.295,1.433,54.871,209.351,5.554
-0.498,-0.477,1.402,42.236,213.257,5.066
-0.510,-0.490,1.419,15.320,219.238,7.629
-0.599,-0.576,1.342,15.137,225.708,12.207
-0.483,-0.642,1.240,16.846,232.422,18.372
-0.556,-0.668,1.070,15.320,238.464,27.588
-0.525,-0.619,0.940,4.761,241.943,37.781
-0.461,-0.548,0.814,-3.906,242.798,47.424
-0.445,-0.419,0.726,-4.517,241.089,57.007
-0.469,-0.238,0.703,-7.263,236.816,64.575
-0.504,-0.138,0.716,-4.578,232.178,68.115
-0.485,-0.056,0.793,-3.601,227.722,70.190
-0.397,-0.010,0.865,-1.038,226.318,71.045
-0.319,0.021,0.885,-0.793,228.638,70.618
-0.296,0.031,0.847,-9.399,233.948,68.787
-0.275,0.014,0.794,-23.499,239.136,65.491
-0.250,-0.019,0.743,-35.645,243.591,61.890
-0.240,-0.044,0.706,-45.044,247.375,58.105
-0.253,-0.064,0.677,-51.270,251.099,54.810
-0.271,-0.069,0.640,-57.678,256.470,52.246
-0.283,-0.061,0.592,-59.143,262.024,50.110
-0.275,-0.070,0.510,-47.913,266.602,49.011
-0.281,-0.081,0.414,-35.950,270.447,48.950
-0.275,-0.082,0.328,-26.306,272.705,50.293
-0.244,-0.113,0.222,-4.089,271.973,53.528
-0.209,-0.119,0.131,2.197,269.592,58.899
-0.191,-0.108,0.075,-17.639,265.564,63.843
-0.162,-0.090,0.039,-33.203,261.169,67.505
-0.166,-0.061,0.051,-46.204,256.531,69.885
-0.149,-0.044,0.071,-51.636,253.479,71.228
-0.136,-0.019,0.098,-54.260,253.052,72.327
-0.140,0.005,0.114,-56.946,254.883,73.059
-0.166,0.034,0.119,-61.707,258.972,73.181
-0.191,0.053,0.100,-62.683,264.526,72.571
-0.236,0.058,0.052,-58.105,270.935,71.838
-0.241,0.061,-0.021,-50.171,277.527,72.021
-0.248,0.060,-0.097,-41.016,284.424,73.486
-0.259,0.071,-0.201,-40.222,291.992,75.562
-0.274,0.080,-0.255,-41.565,292.542,78.308
-0.262,0.073,-0.309,-47.241,294.312,80.933
-0.337,0.072,-0.391,-57.678,296.509,83.557
-0.361,0.077,-0.404,-70.129,295.898,85.205
-0.364,0.098,-0.509,-67.017,301.697,87.891
-0.408,0.133,-0.585,-47.424,304.199,92.224
-0.384,0.184,-0.741,-28.137,305.908,98.389
-0.412,0.267,-0.875,-31.860,305.969,103.821
-0.394,0.386,-1.050,-44.312,303.223,107.971
-0.361,0.513,-1.224,-53.040,295.532,109.436
-0.345,0.614,-1.364,-65.308,282.043,106.140
-0.331,0.688,-1.453,-79.285,265.198,97.656
-0.319,0.726,-1.524,-93.018,247.437,85.632
-0.302,0.786,-1.595,-106.934,230.347,71.350
-0.280,0.892,-1.665,-126.282,215.332,54.138
-0.286,0.888,-1.734,-108.643,199.585,34.668
-0.279,0.853,-1.773,-89.172,183.533,16.541
-0.244,0.864,-1.802,-85.510,168.701,1.831
-0.229,0.878,-1.855,-71.289,154.541,-10.803
-0.240,0.897,-1.925,-55.664,139.465,-23.865
-0.257,0.887,-1.981,-45.349,122.559,-37.476
-0.244,0.853,-1.998,-39.856,102.661,-51.025
-0.239,0.784,-1.983,-33.630,81.299,-63.904
-0.236,0.689,-1.916,-30.579,60.303,-75.256
-0.248,0.576,-1.808,-31.433,41.321,-84.473
-0.243,0.462,-1.699,-29.297,25.574,-90.759
-0.219,0.343,-1.610,-22.705,13.123,-94.360
-0.191,0.221,-1.549,-12.085,3.662,-95.825
-0.153,0.101,-1.501,-4.028,-3.479,-94.788
-0.129,0.018,-1.459,-0.977,-9.705,-90.698
-0.114,-0.043,-1.467,3.723,-15.442,-83.679
-0.111,-0.072,-1.462,5.005,-21.667,-75.134
-0.109,-0.074,-1.470,5.798,-28.748,-65.674
-0.119,-0.052,-1.484,10.742,-36.743,-56.274
-0.127,-0.017,-1.499,15.137,-45.166,-48.462
-0.108,0.010,-1.515,19.531,-54.382,-43.213
-0.125,-0.006,-1.535,24.597,-63.477,-40.405
-0.149,-0.054,-1.531,26.672,-74.097,-38.391
-0.164,-0.099,-1.527,24.902,-84.290,-35.217
-0.183,-0.127,-1.526,29.297,-94.666,-30.090
-0.199,-0.115,-1.557,36.316,-105.469,-23.437
-0.201,-0.053,-1.609,41.870,-117.981,-15.747
-0.206,0.047,-1.645,39.124,-132.080,-9.216
-0.221,0.140,-1.663,36.072,-148.621,-5.981
-0.274,0.184,-1.594,29.480,-167.725,-6.531
-0.295,0.181,-1.481,17.883,-186.646,-9.094
Done. Type '시작' to run again.
