Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.313,0.034,1.784,-38.757,-82.031,-9.644
-0.316,0.044,1.663,-36.194,-64.209,-10.437
-0.322,0.000,1.473,-35.156,-49.316,-12.329
-0.339,-0.061,1.311,-35.706,-40.771,-13.245
-0.357,-0.114,1.211,-33.691,-38.269,-12.268
-0.368,-0.148,1.174,-29.480,-39.856,-8.667
-0.358,-0.160,1.196,-26.917,-43.152,-3.845
-0.358,-0.150,1.248,-26.428,-46.387,2.563
-0.368,-0.103,1.346,-34.058,-48.950,9.705
-0.379,-0.034,1.457,-41.565,-49.988,16.785
-0.399,0.058,1.590,-45.776,-49.500,23.437
-0.407,0.146,1.726,-44.617,-47.852,29.236
-0.417,0.232,1.870,-47.363,-45.288,33.569
-0.459,0.296,2.040,-51.697,-41.077,36.804
-0.453,0.366,2.216,-52.002,-35.767,40.161
-0.466,0.433,2.377,-53.528,-27.466,42.358
-0.487,0.487,2.522,-55.847,-15.076,42.419
-0.531,0.530,2.585,-47.791,1.221,41.626
-0.562,0.602,2.630,-37.476,20.874,40.283
-0.591,0.669,2.619,-20.142,42.664,37.720
-0.610,0.729,2.579,2.502,64.514,33.813
-0.625,0.787,2.543,22.766,85.449,28.503
-0.636,0.809,2.490,41.443,105.713,21.301
-0.658,0.792,2.392,53.955,124.756,12.390
-0.664,0.738,2.286,54.199,142.212,2.380
-0.653,0.650,2.150,51.880,157.776,-6.714
-0.671,0.527,2.004,47.363,170.166,-15.503
-0.650,0.385,1.857,41.321,179.932,-22.461
-0.635,0.248,1.725,32.532,187.988,-27.100
-0.619,0.116,1.613,22.888,193.237,-29.297
-0.600,-0.005,1.528,15.808,196.960,-28.870
-0.594,-0.084,1.484,12.146,198.914,-25.696
-0.584,-0.134,1.474,16.052,200.317,-19.653
-0.544,-0.105,1.534,17.395,202.881,-11.963
-0.527,-0.057,1.532,30.457,207.886,-4.700
-0.515,-0.005,1.500,48.584,214.539,1.160
-0.513,0.038,1.453,52.490,222.412,5.310
-0.491,0.072,1.371,50.232,231.079,7.629
-0.476,0.090,1.245,49.377,239.258,8.362
-0.467,0.086,1.102,46.387,244.873,8.118
-0.437,0.067,0.964,38.391,247.925,7.690
-0.385,0.046,0.848,25.757,247.986,7.141
