Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.658,-0.055,-0.269,54.321,175.720,-55.847
-0.581,-0.055,-0.328,60.852,139.221,-45.288
-0.508,-0.061,-0.354,51.453,99.670,-36.499
-0.455,-0.080,-0.336,39.734,57.495,-28.137
-0.449,-0.089,-0.266,23.071,15.137,-19.592
-0.505,-0.090,-0.176,13.184,-22.949,-10.193
-0.557,-0.079,-0.057,6.592,-60.181,-0.244
-0.592,-0.057,0.115,1.282,-96.252,10.803
-0.642,-0.026,0.308,8.789,-128.601,22.888
-0.750,0.027,0.513,23.376,-156.189,35.645
-0.894,0.085,0.705,38.086,-178.955,46.265
-0.972,0.139,0.937,34.790,-197.754,52.429
-1.020,0.195,1.195,26.794,-207.886,55.115
-1.107,0.187,1.379,41.931,-211.426,55.542
-1.217,0.197,1.575,29.480,-210.388,54.199
-1.386,0.221,1.771,10.620,-205.811,52.795
-1.498,0.228,1.908,4.395,-197.571,51.575
-1.535,0.255,2.068,-19.653,-188.110,49.988
-1.556,0.305,2.195,-61.523,-174.561,48.584
-1.559,0.392,2.277,-106.323,-153.931,48.157
-1.525,0.498,2.333,-145.386,-128.784,46.875
-1.463,0.605,2.410,-163.696,-101.929,44.128
-1.399,0.672,2.465,-144.653,-69.153,40.405
-1.362,0.720,2.527,-111.694,-31.799,34.790
-1.326,0.750,2.597,-75.439,8.362,27.588
-1.357,0.717,2.602,-30.640,51.697,19.714
-1.347,0.682,2.568,-2.441,96.924,11.902
-1.481,0.679,2.527,7.080,142.029,5.127
-1.552,0.588,2.365,47.180,185.913,-1.892
-1.643,0.521,2.179,58.594,224.854,-7.446
-1.744,0.496,2.010,40.344,257.935,-14.038
-1.805,0.470,1.838,28.015,287.292,-21.606
-1.824,0.463,1.695,17.151,312.927,-30.029
-1.810,0.446,1.542,-8.728,334.839,-40.771
-1.776,0.434,1.388,-33.691,353.271,-52.429
-1.737,0.418,1.237,-53.162,369.385,-63.660
-1.723,0.384,1.078,-56.152,383.667,-73.608
-1.699,0.345,0.940,-50.842,395.325,-81.116
-1.650,0.316,0.833,-32.410,404.602,-84.839
-1.574,0.292,0.790,0.305,411.072,-84.595
-1.555,0.240,0.644,56.946,416.931,-78.796
-1.491,0.261,0.594,49.194,418.213,-72.754
-1.488,0.301,0.594,31.372,416.382,-70.251
-1.418,0.281,0.516,32.898,414.001,-71.045
-1.319,0.308,0.534,19.775,411.072,-73.669
-1.302,0.261,0.460,17.151,409.302,-77.759
-1.261,0.225,0.431,11.292,409.607,-81.116
-1.141,0.184,0.409,-16.602,410.645,-85.449
-1.047,0.141,0.369,-27.161,413.147,-88.745
-0.999,0.130,0.349,-31.677,416.077,-88.989
-1.003,0.097,0.309,-21.667,418.457,-87.708
-1.014,0.090,0.281,-37.903,419.983,-87.341
-1.000,0.085,0.276,-68.481,420.166,-90.088
-0.978,0.057,0.265,-74.951,420.410,-94.055
-0.977,0.019,0.225,-62.500,422.119,-95.947
-0.930,-0.024,0.125,-33.691,425.415,-94.482
-0.868,-0.055,0.042,-16.663,427.490,-90.576
-0.802,-0.086,-0.060,-4.944,429.077,-84.900
-0.774,-0.111,-0.137,-5.981,429.443,-78.369
-0.755,-0.110,-0.170,-24.414,427.856,-72.937
-0.690,-0.116,-0.206,-30.151,425.049,-67.505
-0.670,-0.129,-0.242,-23.071,423.035,-60.791
-0.630,-0.128,-0.350,-21.179,427.979,-52.856
-0.614,-0.113,-0.454,-27.222,429.199,-44.250
-0.582,-0.101,-0.503,-40.039,419.861,-37.781
-0.534,-0.023,-0.542,-71.655,416.016,-33.752
-0.515,-0.016,-0.645,-79.712,413.574,-35.645
-0.536,-0.007,-0.673,-90.515,405.518,-40.344
-0.588,-0.023,-0.751,-101.685,400.818,-46.875
-0.612,-0.083,-0.854,-101.685,395.996,-54.321
-0.598,-0.140,-0.889,-109.802,385.376,-60.730
-0.549,-0.197,-0.926,-108.582,374.390,-64.758
