Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.318,0.080,0.886,57.129,61.340,-2.808
-0.530,-0.184,0.847,55.176,56.152,-4.028
-0.526,-0.172,0.935,23.254,44.983,-0.732
-0.338,-0.089,0.909,18.677,31.677,2.014
-0.481,-0.165,0.952,4.944,18.921,0.549
-0.466,-0.246,0.863,-1.953,2.686,-2.014
-0.443,-0.064,1.013,-34.485,-15.381,-1.587
-0.592,0.061,0.934,-56.030,-35.339,-1.465
-0.623,0.197,0.966,-79.712,-59.448,-2.136
-0.622,0.273,1.240,-105.225,-84.778,-4.333
-0.590,0.281,1.900,-120.361,-104.431,-7.080
-0.705,0.249,2.783,-139.832,-114.868,-11.475
-0.756,0.310,3.484,-156.494,-91.248,-16.174
-0.816,0.374,3.964,-150.574,-44.006,-22.461
-0.818,0.410,4.000,-134.583,21.118,-29.724
-0.976,0.269,3.740,-36.987,87.891,-36.804
-1.091,0.138,3.186,19.287,146.912,-40.283
-1.147,0.024,2.470,54.016,193.604,-39.124
-1.134,-0.059,1.831,71.777,220.886,-35.034
-1.072,-0.147,1.391,66.956,229.126,-31.128
-0.988,-0.221,1.163,47.119,222.839,-27.466
-0.904,-0.269,1.152,22.888,207.703,-22.827
-0.843,-0.257,1.316,0.977,192.505,-17.761
-0.804,-0.252,1.519,-5.798,183.960,-13.672
-0.777,-0.255,1.723,-7.996,183.777,-10.986
-0.774,-0.277,1.860,-5.249,191.284,-8.484
-0.803,-0.317,1.882,6.165,203.674,-5.249
-0.814,-0.349,1.801,17.578,218.079,-0.671
-0.793,-0.374,1.647,26.672,232.178,6.226
-0.753,-0.393,1.469,31.921,243.591,13.733
-0.716,-0.382,1.298,30.334,251.343,21.729
-0.703,-0.326,1.152,19.592,257.019,29.480
-0.660,-0.272,1.004,10.498,261.169,35.950
-0.613,-0.223,0.870,4.639,263.550,41.016
-0.530,-0.163,0.764,-2.686,263.123,45.166
-0.494,-0.129,0.677,-1.831,259.827,49.316
-0.497,-0.038,0.664,-7.812,253.845,53.223
-0.453,0.033,0.669,-13.733,248.108,53.894
-0.377,0.082,0.653,-6.165,243.774,52.185
-0.322,0.118,0.650,2.258,239.563,49.805
-0.272,0.144,0.646,6.287,236.206,46.875
-0.225,0.137,0.639,7.690,234.253,42.969
-0.187,0.099,0.621,4.578,234.314,38.818
-0.149,0.062,0.588,1.160,235.840,35.889
-0.151,0.043,0.536,-4.028,238.342,34.851
-0.157,0.033,0.474,-9.644,240.784,34.363
-0.147,0.016,0.406,-10.742,242.432,34.180
-0.125,0.012,0.348,-14.587,244.141,35.034
-0.093,0.019,0.311,-13.855,243.713,37.048
-0.053,0.037,0.295,-10.742,238.647,39.734
-0.028,0.069,0.295,-18.188,234.924,41.504
-0.014,0.099,0.300,-23.621,232.056,42.175
-0.002,0.130,0.313,-29.602,230.957,41.565
0.006,0.148,0.296,-28.503,231.628,39.917
0.026,0.146,0.251,-19.653,233.765,37.537
0.051,0.123,0.171,-12.512,236.572,35.156
0.073,0.091,0.086,-12.695,239.380,33.142
0.087,0.062,-0.004,-20.752,241.699,31.921
0.102,0.023,-0.076,-32.043,240.173,30.945
0.081,-0.015,-0.100,-51.514,236.694,30.579
0.027,-0.031,-0.130,-65.796,232.483,31.677
0.173,-0.023,-0.130,-74.158,227.173,34.790
0.224,0.005,-0.076,-90.271,220.337,38.757
0.150,0.022,-0.026,-98.511,216.125,41.321
0.142,0.034,-0.025,-86.609,214.661,43.640
0.142,0.059,-0.004,-82.886,215.088,45.105
0.119,0.070,-0.004,-72.632,217.651,45.593
0.120,0.068,-0.053,-49.927,222.412,46.387
0.128,0.064,-0.113,-40.161,227.783,47.058
0.115,0.065,-0.183,-41.748,232.483,48.523
0.075,0.083,-0.223,-55.542,237.000,51.331
0.054,0.108,-0.291,-65.796,241.882,55.237
