Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.022,-0.025,0.569,44.067,217.224,26.978
-0.065,-0.007,0.607,33.997,222.961,27.466
-0.120,0.033,0.655,27.954,230.713,26.794
-0.191,0.048,0.664,26.978,240.967,24.963
-0.250,0.019,0.633,19.165,252.808,21.057
-0.304,-0.012,0.549,14.282,265.564,17.517
-0.348,-0.039,0.434,15.686,276.855,15.564
-0.370,-0.073,0.316,16.479,285.706,14.465
-0.375,-0.081,0.198,15.747,292.236,14.587
-0.384,-0.074,0.093,13.733,297.058,15.686
-0.385,-0.064,0.009,11.047,300.171,16.907
-0.376,-0.046,-0.005,4.700,302.368,17.517
-0.400,-0.022,0.000,-1.770,305.115,18.372
-0.468,0.029,0.018,-12.573,309.692,18.738
-0.532,0.077,0.001,-20.935,315.796,17.639
-0.552,0.089,-0.051,-18.738,322.754,15.869
-0.570,0.082,-0.124,-16.418,329.712,13.611
-0.590,0.076,-0.191,-22.522,335.999,11.230
-0.618,0.031,-0.258,-23.499,341.248,8.789
-0.645,-0.028,-0.346,-25.757,346.375,6.165
-0.664,-0.120,-0.434,-25.635,350.952,4.150
-0.689,-0.227,-0.512,-19.043,354.797,5.005
-0.706,-0.324,-0.574,-12.695,358.948,10.132
-0.732,-0.383,-0.659,-13.062,363.831,18.738
-0.802,-0.382,-0.768,-21.301,370.056,30.945
-0.868,-0.303,-0.933,-45.410,378.479,43.945
-0.912,-0.225,-1.110,-66.406,385.071,55.115
-0.893,-0.135,-1.393,-88.562,389.771,64.087
-0.866,-0.036,-1.501,-100.342,378.784,68.909
-0.820,0.249,-1.804,-101.501,369.751,70.129
-0.808,0.452,-2.125,-60.486,354.858,64.453
-0.814,0.622,-2.330,-27.283,325.073,52.185
-0.774,0.701,-2.588,-14.221,296.387,33.142
-0.710,0.682,-2.717,-17.395,263.367,9.460
-0.635,0.496,-2.737,-20.935,227.783,-15.930
-0.424,0.249,-2.702,-22.461,193.054,-36.987
-0.646,-0.097,-2.486,-35.522,160.034,-49.622
-0.535,-0.320,-2.465,-4.272,137.146,-53.650
-0.435,-0.492,-2.535,-6.775,115.662,-47.546
-0.366,-0.399,-2.697,-0.305,91.736,-34.424
-0.367,-0.181,-2.692,2.441,60.364,-22.156
-0.459,-0.051,-2.668,6.165,25.635,-17.883
-0.471,-0.010,-2.667,20.020,-5.615,-18.738
-0.491,-0.032,-2.535,21.729,-38.086,-22.583
-0.509,-0.140,-2.365,17.578,-69.519,-27.893
-0.500,-0.314,-2.197,25.818,-97.839,-31.738
-0.490,-0.467,-1.984,32.043,-123.901,-31.311
-0.528,-0.579,-1.786,34.058,-143.921,-27.161
-0.552,-0.621,-1.626,28.748,-159.973,-19.043
-0.582,-0.632,-1.515,22.034,-172.363,-8.362
-0.592,-0.563,-1.435,13.489,-183.289,3.296
-0.602,-0.503,-1.390,14.709,-194.641,14.954
-0.649,-0.435,-1.372,16.602,-206.421,26.062
-0.677,-0.353,-1.322,20.630,-219.666,35.095
-0.651,-0.255,-1.290,31.006,-232.544,41.382
-0.657,-0.172,-1.246,39.001,-244.873,43.945
-0.700,-0.126,-1.161,36.682,-257.019,43.335
-0.715,-0.142,-1.069,27.954,-267.212,41.321
-0.712,-0.207,-1.020,23.254,-275.085,40.466
-0.735,-0.279,-0.975,23.193,-282.410,42.297
-0.715,-0.330,-0.985,31.067,-290.283,47.363
-0.690,-0.308,-1.014,37.415,-299.500,55.969
-0.715,-0.173,-1.042,38.757,-311.401,66.772
-0.783,0.015,-1.054,32.471,-325.562,75.989
-0.834,0.199,-1.011,20.386,-341.370,79.834
-0.849,0.284,-0.882,6.531,-357.361,76.782
-0.834,0.208,-0.624,-2.625,-372.070,68.604
-0.821,-0.006,-0.410,-0.854,-379.761,59.937
-0.822,-0.228,-0.238,5.859,-383.911,57.983
-0.796,-0.364,-0.076,10.376,-387.817,66.040
-0.818,-0.378,0.037,16.602,-392.578,82.214
-0.814,-0.221,0.112,25.635,-398.132,101.318
-0.840,0.101,0.142,31.738,-403.992,117.554
-0.850,0.446,0.193,29.663,-411.255,124.695
-0.854,0.671,0.319,26.001,-418.274,119.995
Done. Type '시작' to run again.
