Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.079,-0.173,-0.014,-64.392,263.672,17.639
-0.103,-0.135,-0.073,-39.978,269.104,24.780
-0.107,-0.070,-0.145,-9.521,274.841,32.776
-0.070,-0.028,-0.248,25.208,280.212,41.687
-0.096,0.032,-0.300,39.063,282.410,51.208
-0.042,0.056,-0.370,31.189,282.837,59.448
-0.099,0.077,-0.439,11.719,285.095,65.674
-0.092,0.095,-0.455,-11.536,280.945,67.871
-0.061,0.086,-0.539,-9.155,280.273,69.946
-0.093,0.075,-0.613,-1.465,280.029,73.669
-0.135,0.076,-0.709,7.324,279.724,81.421
-0.185,0.114,-0.797,19.897,279.541,93.506
-0.190,0.193,-0.953,48.645,277.710,109.497
-0.179,0.339,-1.125,72.754,272.949,125.244
-0.211,0.526,-1.316,83.557,263.184,136.108
-0.238,0.765,-1.518,85.632,248.657,140.442
-0.148,1.115,-1.647,57.739,229.126,135.681
-0.130,1.351,-1.736,30.762,205.811,120.605
-0.112,1.462,-1.753,-17.334,180.420,97.534
-0.062,1.437,-1.698,-87.280,156.067,67.932
-0.052,1.267,-1.636,-139.526,134.583,37.659
-0.030,1.041,-1.535,-175.964,115.417,12.512
0.022,0.855,-1.435,-198.914,98.938,-4.517
0.042,0.712,-1.350,-194.214,85.510,-15.930
0.026,0.634,-1.270,-164.978,74.097,-23.132
0.049,0.633,-1.190,-140.869,65.979,-27.527
0.068,0.640,-1.129,-131.897,62.012,-33.630
0.078,0.617,-1.105,-119.507,60.791,-42.664
0.068,0.540,-1.140,-88.196,60.913,-53.040
0.046,0.441,-1.172,-51.819,60.181,-62.805
0.045,0.357,-1.210,-14.099,59.204,-69.702
0.032,0.328,-1.226,15.442,57.495,-72.937
-0.000,0.280,-1.269,45.532,55.298,-72.998
-0.001,0.277,-1.349,53.040,54.443,-71.289
-0.008,0.285,-1.428,49.377,50.781,-69.092
-0.022,0.300,-1.480,32.715,44.189,-67.749
-0.038,0.273,-1.549,18.005,36.377,-68.665
-0.027,0.249,-1.600,-3.967,26.123,-69.824
-0.016,0.211,-1.594,-25.696,13.855,-72.205
-0.013,0.146,-1.585,-24.536,1.343,-74.524
-0.002,0.042,-1.615,16.541,-13.428,-74.219
-0.011,-0.007,-1.584,33.752,-28.809,-71.960
-0.019,-0.024,-1.555,38.086,-43.152,-67.566
-0.021,-0.039,-1.527,46.997,-58.105,-61.523
-0.039,-0.041,-1.484,49.805,-73.914,-54.932
-0.052,-0.021,-1.426,41.504,-89.417,-47.546
-0.074,0.012,-1.351,24.109,-104.492,-40.039
-0.101,0.061,-1.294,9.949,-118.347,-33.264
-0.117,0.115,-1.257,0.671,-130.310,-28.198
-0.126,0.149,-1.249,-4.150,-140.320,-25.696
-0.139,0.133,-1.282,-2.014,-149.170,-26.001
-0.149,0.066,-1.288,6.470,-158.752,-28.259
-0.171,-0.005,-1.288,22.766,-170.044,-29.602
Done. Type '시작' to run again.
