Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.087,0.118,0.987,-13.489,20.935,-4.822
-0.053,0.094,1.001,-8.301,16.724,-4.517
-0.022,0.081,1.009,-1.648,9.888,-4.272
-0.035,0.081,1.006,-4.761,2.563,-3.296
-0.049,0.061,1.003,-8.728,-4.578,-2.075
-0.061,0.031,1.017,-18.250,-10.681,-0.793
-0.075,0.029,1.026,-39.734,-15.503,1.221
-0.099,0.025,1.046,-71.106,-20.142,4.456
-0.074,0.081,1.056,-110.413,-25.513,9.399
-0.075,0.228,1.010,-140.686,-35.278,16.357
-0.093,0.250,1.005,-131.348,-50.293,20.996
-0.087,0.205,1.092,-105.225,-66.284,23.071
-0.173,0.220,1.074,-110.168,-81.726,30.151
-0.262,0.199,1.035,-116.943,-97.839,38.452
-0.380,0.220,1.414,-91.248,-113.220,51.941
-0.434,0.150,1.882,-35.950,-115.112,64.148
-0.442,0.224,2.338,9.216,-95.093,58.533
-0.425,0.299,2.635,33.081,-74.097,63.843
-0.467,0.424,2.829,63.293,-43.640,67.627
-0.504,0.535,2.866,88.806,-16.357,67.139
-0.509,0.596,2.833,106.262,15.747,62.805
-0.535,0.565,2.701,133.118,47.119,56.335
-0.576,0.478,2.487,145.447,76.172,49.438
-0.602,0.371,2.219,148.315,99.304,44.495
-0.625,0.270,1.985,145.630,114.380,41.870
-0.652,0.188,1.825,132.080,122.986,40.833
-0.668,0.151,1.730,115.356,127.502,40.771
-0.649,0.149,1.726,100.464,129.944,40.588
-0.640,0.157,1.827,83.496,131.714,38.696
-0.630,0.121,1.983,64.270,136.108,34.302
-0.631,0.041,2.136,47.852,144.714,28.259
-0.650,-0.046,2.223,40.894,156.982,22.766
-0.674,-0.140,2.226,43.579,172.974,18.738
-0.685,-0.207,2.099,48.157,196.838,16.663
-0.717,-0.252,1.901,63.293,216.614,16.846
-0.735,-0.297,1.669,79.285,232.544,17.822
-0.763,-0.369,1.445,93.933,243.835,19.958
-0.754,-0.461,1.266,106.201,250.427,23.865
-0.710,-0.505,1.103,113.159,254.211,30.151
-0.676,-0.514,1.016,113.525,255.554,37.354
-0.603,-0.535,0.954,110.413,255.249,44.861
-0.553,-0.546,0.923,104.309,254.578,53.040
-0.520,-0.520,0.900,92.651,254.578,61.890
-0.496,-0.442,0.861,76.538,256.104,70.374
-0.474,-0.351,0.792,60.425,258.789,76.477
-0.441,-0.289,0.691,45.898,261.780,79.651
-0.417,-0.232,0.584,31.982,263.916,80.811
-0.413,-0.175,0.500,24.048,264.954,81.055
-0.367,-0.191,0.452,22.156,264.587,81.726
-0.322,-0.162,0.404,20.447,264.038,83.008
-0.306,-0.138,0.364,15.747,262.451,82.581
-0.290,-0.125,0.309,18.860,259.766,82.153
-0.235,-0.138,0.274,11.475,256.470,81.543
-0.162,-0.150,0.248,-1.892,252.380,80.811
-0.127,-0.158,0.233,-10.437,247.314,80.811
-0.103,-0.155,0.246,-22.583,242.126,80.688
-0.093,-0.148,0.262,-36.255,238.159,80.505
-0.076,-0.108,0.245,-34.363,236.023,81.238
-0.076,-0.076,0.197,-20.508,235.413,82.642
-0.057,-0.029,0.143,-17.334,234.619,83.984
-0.054,0.004,0.112,-14.587,233.459,84.045
-0.046,0.035,0.057,-10.620,234.070,83.984
-0.015,0.057,0.034,-16.296,231.934,83.923
0.015,0.088,0.050,-24.048,228.516,83.618
0.004,0.127,0.065,-23.804,225.098,83.435
0.027,0.161,0.061,-23.743,223.938,82.214
0.045,0.195,0.071,-25.818,223.572,79.895
0.049,0.209,0.078,-24.109,224.060,76.294
0.052,0.192,0.056,-20.935,225.952,72.144
0.069,0.167,0.008,-17.639,229.553,68.848
0.074,0.136,-0.058,-10.559,234.070,67.017
0.072,0.112,-0.144,-1.526,238.647,67.444
0.059,0.082,-0.248,11.597,241.150,69.519
0.063,0.073,-0.334,18.005,242.371,72.815
0.064,0.080,-0.398,29.480,240.356,77.759
0.060,0.094,-0.464,35.034,237.000,82.886
0.058,0.128,-0.490,22.156,232.849,87.158
0.045,0.166,-0.504,13.489,228.882,90.149
0.023,0.214,-0.514,11.108,225.220,92.285
0.005,0.238,-0.541,10.925,222.473,92.712
-0.013,0.235,-0.574,5.981,220.581,92.346
-0.027,0.219,-0.599,-4.211,218.872,92.224
-0.030,0.201,-0.601,-11.047,216.370,92.773
-0.045,0.180,-0.631,-11.353,214.783,94.788
