Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.903,-1.116,0.745,-17.944,-152.405,-152.588
-0.926,-1.380,1.041,4.944,-181.274,-145.508
-0.972,-1.606,1.565,33.020,-203.186,-133.911
-1.003,-1.781,2.120,61.829,-211.121,-119.080
-0.946,-1.895,2.528,79.224,-200.256,-101.685
-0.868,-1.955,2.689,81.787,-171.692,-82.642
-1.015,-3.903,4.000,39.185,-95.825,-41.870
-0.826,-0.116,0.111,-13.184,131.775,102.295
-0.759,0.847,-1.017,24.841,205.750,112.244
-0.499,0.808,-1.043,-10.010,94.055,61.279
-0.425,0.461,-0.634,-23.682,22.644,16.541
-0.454,0.189,-0.012,-26.367,-41.565,-11.658
-0.672,-3.896,4.000,-14.954,-83.862,-26.794
-0.391,-0.131,0.699,-46.753,-16.785,14.954
-0.463,0.001,0.674,-7.263,0.549,11.169
-0.577,-0.417,1.158,-10.742,-32.166,-15.625
-0.640,-0.871,1.709,16.907,-53.162,-31.982
-0.676,-1.335,2.207,33.752,-58.838,-37.415
-0.681,-1.761,2.481,45.776,-47.180,-32.654
-0.673,-2.038,2.728,45.166,-28.625,-17.700
-0.711,-2.168,2.740,45.715,0.732,5.676
-0.758,-2.128,2.640,34.119,42.847,34.973
-0.787,-1.960,2.477,23.743,74.158,66.162
-0.864,-1.722,2.315,13.672,100.342,94.543
-0.885,-1.480,2.120,25.269,121.704,119.873
-0.914,-1.214,1.955,29.480,139.709,139.648
-0.952,-0.968,1.779,19.470,155.701,152.039
-0.951,-0.747,1.602,8.362,169.128,157.593
-0.904,-0.572,1.442,-4.761,179.749,156.799
-0.881,-0.454,1.285,-14.465,187.927,150.940
-0.823,-0.408,1.135,-19.958,192.993,140.930
-0.736,-0.423,1.005,-23.254,195.068,129.272
-0.673,-0.468,0.915,-33.325,194.580,118.408
-0.629,-0.515,0.853,-51.941,192.871,109.436
-0.573,-0.536,0.838,-73.181,190.613,102.844
-0.521,-0.532,0.880,-79.407,188.416,99.426
-0.555,-0.510,0.901,-51.636,187.012,100.098
-0.522,-0.481,0.912,-8.667,186.157,102.905
-0.502,-0.459,0.897,22.766,186.340,105.469
-0.448,-0.437,0.845,50.781,188.110,108.765
-0.426,-0.410,0.785,68.420,190.430,112.488
-0.415,-0.397,0.717,81.909,192.932,116.089
-0.356,-0.383,0.645,92.529,195.129,119.263
-0.301,-0.360,0.565,91.187,196.960,121.643
-0.245,-0.336,0.498,79.773,197.937,123.047
-0.214,-0.298,0.467,52.856,197.571,123.413
-0.159,-0.262,0.452,23.560,196.411,122.192
-0.113,-0.230,0.457,-1.648,194.336,118.774
-0.067,-0.207,0.472,-13.367,191.284,114.258
-0.068,-0.187,0.515,-27.588,188.721,109.070
-0.062,-0.165,0.594,-35.645,187.927,103.088
-0.070,-0.193,0.619,-8.850,189.148,98.083
-0.108,-0.220,0.637,15.808,192.688,95.520
-0.113,-0.245,0.646,20.630,198.792,94.360
-0.081,-0.281,0.597,43.762,205.872,95.703
-0.044,-0.305,0.516,55.847,212.219,98.938
-0.017,-0.316,0.422,37.109,216.858,101.746
0.025,-0.331,0.331,19.775,218.994,104.431
0.071,-0.335,0.290,-2.625,217.773,106.995
0.093,-0.344,0.300,-25.085,215.027,108.398
0.089,-0.376,0.332,-41.382,212.524,109.070
0.067,-0.404,0.387,-67.993,212.952,110.229
0.062,-0.413,0.436,-101.318,216.980,111.694
0.024,-0.405,0.471,-121.521,223.572,113.892
-0.014,-0.377,0.500,-124.207,231.873,116.455
-0.068,-0.357,0.484,-97.351,240.906,120.178
-0.051,-0.357,0.418,-54.749,248.962,125.793
-0.047,-0.340,0.365,-42.908,256.104,133.240
-0.069,-0.296,0.340,-54.932,263.245,139.404
-0.085,-0.254,0.266,-53.345,270.203,144.409
