Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.588,-0.089,1.251,1.709,-85.632,-0.793
-0.588,-0.121,1.146,-2.197,-78.979,-2.686
-0.675,-0.455,2.268,-8.240,-77.271,-3.052
1.116,-0.574,3.496,142.883,0.000,-1.526
-1.004,0.108,-0.797,13.184,181.519,4.639
-0.552,0.254,-1.034,41.992,148.682,0.305
-0.566,-0.630,1.305,5.981,30.701,-2.441
-0.167,-0.386,2.060,28.198,24.902,14.160
-0.542,0.112,0.721,-18.005,66.956,15.991
-0.512,-0.174,0.654,-33.020,58.594,1.770
-0.505,-0.464,1.159,-8.545,32.715,-3.967
-0.378,-0.246,0.969,-3.418,22.949,-1.099
-0.404,-0.087,1.130,-13.489,7.019,-2.502
-0.435,-0.067,1.099,-14.038,-11.108,-7.324
-0.416,-0.021,1.012,-10.376,-28.137,-9.705
-0.508,-0.158,0.974,-2.380,-46.936,-11.963
-0.543,-0.264,1.053,-4.028,-67.505,-11.353
-0.583,-0.480,1.243,-6.958,-87.402,-6.714
-0.577,-0.547,1.990,-14.404,-109.985,3.235
-0.654,-0.610,2.570,-16.479,-106.384,13.733
-0.646,-0.615,2.896,-10.254,-71.960,24.780
-0.653,-0.584,3.019,3.418,-35.156,36.072
-0.657,-0.489,2.945,14.160,4.333,46.936
-0.716,-0.360,2.720,24.353,41.565,56.396
-0.730,-0.183,2.431,26.306,72.205,63.843
-0.733,-0.018,2.098,32.227,95.459,67.261
-0.746,0.124,1.817,40.039,110.718,67.566
-0.786,0.222,1.597,43.335,118.652,65.002
-0.752,0.275,1.415,44.617,124.084,59.509
-0.683,0.276,1.246,40.222,129.578,51.270
-0.581,0.263,1.116,27.222,134.399,41.016
-0.583,0.245,1.001,17.517,138.245,30.090
-0.604,0.170,0.900,13.000,138.306,17.944
-0.639,0.051,0.884,16.479,130.920,5.432
-0.928,-0.039,0.981,13.489,123.474,-3.906
-0.466,-0.149,0.976,45.349,119.629,-8.057
-0.019,-0.255,0.984,101.440,118.469,-7.019
-0.335,-0.259,0.899,84.778,120.972,-4.578
-0.511,-0.254,0.849,74.585,122.437,-2.319
-0.458,-0.311,0.831,70.313,119.568,-1.831
-0.375,-0.394,0.819,58.594,116.394,-2.319
-0.387,-0.440,0.849,19.470,113.892,-2.441
-0.333,-0.482,0.900,-7.019,110.901,-0.671
-0.218,-0.532,0.927,-10.254,107.727,3.052
-0.138,-0.502,0.787,-14.099,104.187,7.812
-0.230,-0.464,0.781,-47.485,96.497,9.399
-0.132,-0.435,0.776,-35.706,88.989,14.648
-0.123,-0.397,0.809,-32.654,79.895,18.677
-0.231,-0.327,0.902,-53.345,69.458,18.860
-0.260,-0.280,0.977,-57.556,60.303,18.738
-0.473,-0.337,0.959,-21.484,55.969,20.325
-0.544,-0.350,1.075,-22.583,56.152,19.104
-0.382,-0.431,1.168,-23.682,62.622,19.348
-0.259,-0.485,1.262,-27.100,72.021,21.912
-0.323,-0.533,1.450,-34.546,84.351,26.855
-0.302,-0.619,1.619,-24.292,101.074,33.264
-0.212,-0.665,1.722,-8.972,122.681,41.870
-0.276,-0.645,1.785,-15.747,146.057,52.551
-0.317,-0.599,1.788,-12.573,169.006,65.369
-0.365,-0.503,1.797,-18.188,191.772,78.003
-0.440,-0.334,1.776,-46.875,216.553,88.074
-0.544,-0.148,1.710,-81.177,243.958,92.346
-0.630,0.009,1.553,-95.825,272.888,90.454
-0.672,0.122,1.296,-87.402,302.246,84.534
-0.722,0.208,0.988,-76.477,330.994,75.928
-0.712,0.240,0.582,-59.692,357.300,65.002
-0.647,0.208,0.313,-41.321,365.417,53.223
-0.521,0.175,0.075,-43.518,364.258,43.152
-0.468,0.189,0.034,-74.341,356.079,32.654
-0.449,0.080,-0.029,-58.044,344.177,25.757
-0.341,0.095,-0.017,-68.176,331.238,23.132
-0.292,0.088,0.063,-112.244,318.542,17.273
-0.273,0.082,0.150,-131.287,309.753,9.827
-0.254,0.068,0.202,-128.540,304.382,3.479
-0.254,0.051,0.244,-117.249,301.941,-1.831
-0.262,0.016,0.224,-94.543,303.040,-6.653
-0.259,-0.041,0.146,-76.050,307.739,-11.719
-0.244,-0.079,0.079,-81.604,314.026,-16.357
-0.223,-0.109,0.025,-90.576,320.129,-19.653
-0.218,-0.127,-0.027,-87.524,325.806,-20.569
