Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.208,-0.159,1.007,36.133,-55.115,5.371
-0.194,-0.177,1.070,30.640,-53.223,-2.075
-0.220,-0.227,1.090,34.912,-48.828,-8.301
-0.223,-0.302,1.045,40.710,-43.213,-13.916
-0.215,-0.323,0.974,37.537,-37.537,-16.357
-0.216,-0.340,0.921,25.208,-34.912,-17.578
-0.225,-0.353,0.892,11.108,-34.729,-18.555
-0.220,-0.386,0.938,-8.850,-35.950,-19.897
-0.262,-0.415,1.101,-23.621,-37.598,-21.423
-0.302,-0.502,1.256,-32.715,-36.377,-23.804
-0.305,-0.673,1.303,-32.227,-31.372,-25.513
-0.326,-0.858,1.422,-32.227,-25.818,-25.146
-0.367,-1.026,1.475,-27.466,-19.226,-20.569
-0.398,-1.159,1.500,-12.085,-12.634,-11.475
-0.443,-1.189,1.560,0.732,-6.897,0.122
-0.498,-1.088,1.590,18.494,-1.648,14.587
-0.538,-0.925,1.553,30.334,4.211,27.100
-0.538,-0.780,1.503,34.241,9.094,35.278
-0.549,-0.613,1.481,25.452,13.184,40.039
-0.540,-0.471,1.443,12.756,17.639,40.833
-0.529,-0.430,1.480,-8.545,20.386,36.255
-0.528,-0.496,1.612,-32.959,22.583,28.137
-0.546,-0.621,1.788,-55.115,27.344,20.508
-0.571,-0.765,1.947,-73.853,34.973,15.503
-0.596,-0.905,2.028,-86.731,45.898,13.855
-0.647,-1.001,2.063,-86.670,64.453,15.808
-0.709,-1.027,2.134,-77.942,79.590,21.545
-0.767,-1.021,2.104,-48.584,96.802,29.785
-0.854,-0.974,1.999,-3.784,114.502,40.039
-0.788,-0.982,1.753,50.171,131.653,50.476
-0.751,-0.962,1.509,74.890,144.226,60.425
-0.744,-0.920,1.255,78.308,151.611,70.679
-0.699,-0.890,1.046,72.144,153.503,79.468
-0.640,-0.882,0.940,56.763,149.414,87.158
-0.595,-0.855,0.987,31.250,140.930,93.750
-0.596,-0.792,1.167,9.705,132.141,100.037
-0.466,-0.537,1.394,-0.854,126.221,105.713
-0.608,-0.404,1.419,35.706,120.728,107.361
-0.609,-0.375,1.581,55.054,116.577,104.126
-0.658,-0.456,1.613,41.931,122.314,99.243
-0.699,-0.428,1.823,12.268,135.376,95.581
-0.735,-0.509,1.807,54.016,155.701,92.651
-0.683,-0.619,1.672,122.253,183.044,88.501
-0.679,-0.739,1.532,137.451,210.754,88.745
-0.697,-0.887,1.357,140.198,235.352,95.581
-0.734,-0.985,1.126,143.616,254.333,109.680
-0.749,-0.994,0.862,151.367,266.235,129.456
-0.707,-0.901,0.620,151.062,269.470,152.527
-0.680,-0.749,0.440,141.602,264.893,175.354
-0.593,-0.561,0.319,124.146,255.859,194.885
-0.509,-0.393,0.267,100.464,244.751,207.397
-0.440,-0.228,0.292,72.571,233.276,213.257
-0.385,-0.114,0.331,52.979,225.098,213.257
-0.346,-0.068,0.371,27.588,221.619,206.970
-0.310,-0.082,0.387,9.583,221.313,197.266
-0.276,-0.137,0.384,1.587,222.534,187.439
-0.235,-0.208,0.345,0.305,224.243,180.054
-0.195,-0.259,0.306,-5.005,225.525,176.025
-0.136,-0.311,0.277,-14.038,224.976,174.622
-0.098,-0.326,0.332,-37.170,221.985,174.683
-0.109,-0.322,0.441,-65.430,220.459,176.514
-0.152,-0.312,0.609,-97.595,223.022,176.880
-0.219,-0.295,0.752,-122.925,231.384,175.964
-0.326,-0.276,0.824,-133.301,246.521,174.438
-0.444,-0.256,0.811,-128.723,267.883,172.485
-0.502,-0.249,0.706,-111.267,293.091,171.265
-0.511,-0.268,0.523,-94.849,318.970,171.570
-0.681,-0.197,0.356,-89.417,341.064,174.683
-0.675,-0.114,0.139,-56.335,358.032,181.458
-0.702,-0.040,-0.070,-27.588,370.056,188.293
-0.703,0.034,-0.232,-24.414,376.038,193.726
-0.720,0.103,-0.358,-30.273,375.916,198.120
-0.738,0.178,-0.447,-43.213,372.925,199.707
-0.750,0.240,-0.529,-48.462,369.385,197.876
-0.694,0.289,-0.638,-35.950,364.380,195.068
-0.656,0.329,-0.764,-23.926,357.300,192.017
-0.622,0.386,-0.869,-23.132,348.328,189.331
-0.620,0.452,-0.929,-31.189,338.074,186.096
-0.594,0.499,-1.000,-30.029,328.247,181.030
-0.571,0.516,-1.066,-25.940,316.895,175.537
-0.578,0.530,-1.081,-36.499,303.345,170.349
