Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.439,-0.414,1.530,-45.105,83.374,0.854
-0.528,-0.428,1.290,-6.165,98.328,2.258
-0.247,-0.239,1.142,-31.860,89.417,2.869
-0.253,0.115,1.077,-70.740,80.566,3.906
-0.209,0.156,1.073,-77.087,60.913,-1.770
-0.263,0.214,1.090,-40.222,31.616,-7.690
-0.070,0.180,1.105,-9.033,-0.977,-12.695
-0.102,0.159,1.009,-2.380,-30.579,-17.212
-0.108,-0.023,1.228,29.053,-60.852,-21.118
-0.343,0.099,0.724,50.537,-89.233,-22.766
-0.362,0.113,0.975,34.607,-117.920,-24.292
-0.494,0.013,0.951,40.039,-142.029,-27.100
-0.610,-0.188,1.165,21.484,-167.542,-25.330
-0.722,-0.309,1.802,-51.331,-186.462,-20.874
-0.802,-0.326,2.637,-143.127,-190.430,-8.911
-0.794,-0.232,3.329,-163.269,-166.199,7.629
-0.781,-0.122,3.935,-123.535,-134.766,24.780
-0.781,0.025,4.000,-78.064,-61.523,37.598
-0.796,0.180,4.000,-41.626,2.502,44.006
-0.895,0.335,3.886,-16.418,67.627,43.823
-1.004,0.401,3.447,36.804,128.052,39.795
-1.088,0.398,2.876,89.111,178.894,33.508
-1.159,0.354,2.306,106.873,217.346,25.940
-1.196,0.257,1.799,119.141,242.432,18.982
-1.193,0.125,1.418,117.432,255.493,13.550
-1.141,0.007,1.172,104.797,258.911,10.803
-1.108,-0.066,1.037,92.285,254.822,11.230
-1.047,-0.111,0.981,82.520,247.192,13.184
-0.956,-0.138,0.992,76.904,237.061,15.503
-0.896,-0.160,1.060,85.510,225.403,18.860
-0.855,-0.152,1.223,82.031,217.224,22.095
-0.851,-0.139,1.430,77.148,214.966,23.560
-0.877,-0.145,1.570,85.510,221.008,24.597
-0.873,-0.116,1.493,86.975,233.826,24.414
-0.933,-0.138,1.403,81.055,247.559,22.339
-0.922,-0.200,1.244,80.322,262.634,21.240
-0.878,-0.237,1.095,59.448,277.222,21.179
-0.839,-0.259,0.972,32.104,288.940,21.667
-0.795,-0.250,0.889,11.047,298.218,22.827
-0.784,-0.245,0.819,5.859,306.641,24.658
-0.754,-0.236,0.766,21.057,311.279,28.137
-0.688,-0.219,0.641,55.969,314.331,34.363
-0.659,-0.212,0.488,86.609,316.162,42.358
-0.599,-0.159,0.369,86.182,315.002,50.415
-0.504,-0.091,0.274,79.346,309.937,57.556
-0.473,-0.022,0.219,64.697,302.979,62.378
-0.449,0.038,0.210,50.354,296.326,65.002
-0.414,0.066,0.235,43.274,289.917,65.308
-0.361,0.048,0.264,31.006,285.156,63.354
-0.312,0.014,0.299,3.418,282.837,59.753
-0.282,-0.018,0.325,-20.935,282.410,55.969
-0.268,-0.041,0.357,-50.659,283.875,52.795
-0.257,-0.063,0.388,-77.515,286.987,48.767
-0.264,-0.088,0.385,-85.022,291.504,45.166
-0.295,-0.115,0.373,-80.627,297.119,42.725
-0.317,-0.150,0.344,-67.688,303.650,42.664
-0.332,-0.143,0.258,-38.879,310.852,45.288
-0.295,-0.170,0.079,-3.052,318.359,49.561
-0.247,-0.180,-0.058,0.916,324.951,55.969
-0.204,-0.161,-0.175,-34.729,326.355,62.805
-0.204,-0.120,-0.171,-66.895,318.604,67.322
-0.215,-0.070,-0.181,-88.806,315.125,69.214
-0.115,-0.037,-0.164,-98.694,312.012,69.214
-0.145,0.009,-0.099,-114.014,310.730,67.810
-0.197,0.008,-0.106,-102.356,312.500,65.552
-0.258,-0.008,-0.107,-96.069,316.101,63.477
-0.307,-0.008,-0.099,-121.582,322.083,59.814
-0.365,-0.020,-0.143,-140.564,330.627,54.932
-0.455,-0.035,-0.217,-153.015,340.698,50.110
-0.547,-0.035,-0.290,-165.466,350.769,44.800
-0.600,-0.020,-0.405,-154.846,359.863,39.551
-0.584,-0.027,-0.550,-114.197,364.990,35.278
-0.583,-0.027,-0.678,-75.562,366.394,32.715
-0.590,-0.004,-0.779,-43.823,364.319,32.288
-0.552,0.038,-0.908,-14.221,360.718,33.630
-0.580,0.103,-0.982,2.258,354.614,35.461
-0.632,0.158,-1.028,17.700,346.741,37.231
-0.669,0.190,-1.053,22.827,338.806,37.964
-0.657,0.188,-1.070,12.817,331.238,36.743
-0.656,0.167,-1.073,-9.583,324.219,34.302
-0.681,0.124,-1.088,-37.231,318.970,30.762
-0.710,0.104,-1.091,-73.853,315.186,27.344
-0.752,0.116,-1.133,-89.539,313.049,25.757
-0.789,0.142,-1.207,-79.346,309.998,25.635
-0.833,0.227,-1.302,-79.163,305.481,24.536
-0.875,0.312,-1.407,-100.708,301.331,17.639
-0.935,0.334,-1.514,-108.276,294.128,6.165
-0.945,0.324,-1.596,-112.427,283.936,-7.202
-0.950,0.294,-1.612,-97.778,269.409,-20.691
-0.936,0.198,-1.674,-50.293,254.517,-32.715
-0.937,0.086,-1.770,5.066,239.319,-39.490
-0.949,0.015,-1.829,17.395,222.107,-39.673
