Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.062,0.106,1.446,-13.245,-60.547,-6.348
-0.077,-0.001,1.443,-13.000,-52.490,-8.301
-0.086,-0.033,1.387,-11.597,-44.006,-7.629
-0.083,-0.040,1.236,-7.874,-36.743,-5.676
-0.087,-0.039,1.098,-4.333,-32.654,-4.211
-0.087,0.004,1.053,-2.075,-32.532,-2.380
-0.083,0.043,1.084,-1.038,-34.241,-1.282
-0.091,0.060,1.081,-0.366,-35.095,-1.221
-0.096,0.045,1.068,-1.160,-35.095,-2.014
-0.105,0.024,1.082,-3.113,-35.706,-2.808
-0.112,0.012,1.089,-5.371,-35.767,-3.479
-0.117,-0.024,1.097,-7.446,-34.851,-3.967
-0.116,-0.111,1.074,-6.775,-33.325,-4.089
-0.117,-0.220,1.002,-5.798,-31.677,-2.686
-0.123,-0.158,0.989,-4.272,-32.349,2.502
-0.131,0.013,1.035,-1.892,-34.607,8.484
-0.130,0.140,1.057,-0.122,-35.645,10.315
-0.138,0.247,1.102,0.916,-35.889,9.094
-0.144,0.334,1.137,2.380,-35.522,5.859
-0.156,0.302,1.135,1.831,-33.752,0.122
-0.165,0.174,1.130,-1.282,-31.433,-5.310
-0.179,0.061,1.151,-4.456,-29.480,-8.301
-0.187,-0.005,1.115,-6.104,-26.855,-9.094
-0.190,-0.078,1.061,-6.897,-24.170,-8.423
-0.188,-0.119,1.016,-8.301,-22.766,-6.592
-0.182,-0.146,0.958,-5.615,-22.217,-4.395
-0.169,-0.191,0.858,-2.747,-22.278,-1.709
-0.163,-0.188,0.822,-1.953,-24.902,2.563
-0.173,-0.181,0.859,-1.221,-28.931,7.568
-0.180,-0.112,0.864,1.099,-32.166,12.817
-0.198,0.054,0.833,4.700,-34.851,17.517
-0.219,0.299,0.848,6.348,-38.635,19.165
-0.232,0.446,0.961,4.639,-42.786,15.015
-0.235,0.404,1.102,-0.183,-44.739,6.775
-0.232,0.297,1.166,-4.578,-42.786,-1.099
-0.234,0.182,1.150,-9.155,-38.879,-5.981
-0.237,0.089,1.144,-13.977,-34.973,-9.094
-0.239,0.002,1.133,-14.832,-31.555,-9.888
-0.242,-0.061,0.991,-10.254,-27.161,-8.850
-0.242,-0.102,0.811,-6.714,-25.208,-6.287
-0.250,-0.120,0.694,-8.057,-27.893,-3.601
-0.258,-0.138,0.673,-10.803,-33.142,-0.122
-0.263,-0.115,0.658,-12.878,-38.940,4.272
-0.265,-0.054,0.657,-14.160,-44.617,8.728
-0.300,0.084,0.664,-11.353,-50.049,12.451
-0.295,0.250,0.618,-5.981,-54.688,13.428
-0.340,0.345,0.579,-4.578,-59.937,9.888
Done. Type '시작' to run again.
