Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.704,-0.097,0.616,-33.630,-27.893,-7.568
0.436,-0.169,0.833,-7.690,-12.207,-5.676
0.532,-0.177,0.666,9.583,0.732,-0.916
0.481,-0.153,0.584,10.559,20.386,4.395
0.471,0.047,0.263,17.883,23.865,10.254
0.444,0.294,0.052,24.231,6.836,11.047
0.410,0.437,0.003,10.620,-4.517,5.432
0.406,0.403,0.031,-8.850,-17.029,-4.395
0.409,0.200,0.118,-28.381,-28.870,-14.771
0.415,-0.012,0.238,-41.016,-39.368,-20.630
0.424,-0.142,0.327,-41.321,-46.936,-20.264
0.429,-0.189,0.424,-37.659,-52.368,-16.418
0.426,-0.180,0.507,-28.992,-56.274,-11.292
0.445,-0.162,0.567,-18.433,-57.861,-6.592
0.430,-0.169,0.621,-7.019,-58.105,-3.357
0.411,-0.142,0.586,1.404,-56.580,0.305
0.387,-0.024,0.531,6.592,-55.786,4.272
0.369,0.123,0.528,5.005,-57.800,5.615
0.368,0.177,0.557,-1.160,-61.096,2.930
0.370,0.171,0.589,-6.287,-63.965,-1.099
0.378,0.145,0.602,-8.789,-66.528,-4.211
0.388,0.101,0.603,-8.545,-68.542,-6.531
0.385,0.049,0.622,-7.385,-71.167,-8.362
0.384,-0.001,0.637,-6.592,-73.303,-9.277
0.384,-0.061,0.646,-6.775,-74.707,-9.094
0.374,-0.140,0.682,-9.216,-76.172,-7.629
0.361,-0.194,0.685,-11.047,-77.148,-4.761
0.330,-0.173,0.699,-13.916,-78.552,-0.366
0.301,-0.062,0.731,-15.015,-80.383,4.761
0.281,0.072,0.793,-15.747,-82.703,7.996
0.264,0.180,0.860,-13.977,-84.229,7.996
0.251,0.249,0.939,-11.963,-84.595,5.249
0.247,0.260,1.033,-8.911,-84.229,0.244
0.242,0.182,1.101,-7.324,-81.665,-4.944
0.255,0.046,1.068,-7.996,-75.867,-9.644
0.243,-0.104,0.957,-7.507,-70.190,-11.841
0.238,-0.215,0.855,-10.437,-67.688,-9.888
0.203,-0.226,0.828,-13.489,-69.214,-5.432
0.175,-0.147,0.818,-13.550,-71.838,0.427
0.134,-0.076,0.797,-12.817,-74.585,5.188
0.112,-0.008,0.855,-12.268,-78.735,8.484
0.093,0.074,0.997,-10.071,-83.252,10.742
0.089,0.184,1.126,-7.202,-84.778,11.047
0.089,0.293,1.223,-3.296,-83.008,8.667
0.094,0.283,1.300,-0.305,-78.796,2.808
0.116,0.142,1.300,-2.686,-71.350,-3.967
0.144,-0.046,1.217,-5.432,-62.500,-7.874
0.122,-0.153,1.023,-3.479,-55.542,-6.531
0.093,-0.082,0.844,-1.648,-53.833,-1.587
0.078,-0.021,0.809,-0.366,-58.533,3.296
0.053,0.032,0.885,-2.014,-66.162,6.104
0.032,0.130,1.019,-5.188,-72.815,8.484
0.021,0.136,1.198,-6.348,-76.050,8.545
0.014,0.145,1.373,-2.441,-75.562,8.179
0.008,0.192,1.463,8.545,-69.885,8.118
0.001,0.242,1.406,20.264,-59.326,6.409
0.009,0.264,1.267,30.701,-49.500,3.418
0.022,0.255,1.127,34.424,-43.884,-0.549
0.027,0.190,1.033,28.809,-41.931,-4.333
0.014,0.146,0.959,22.278,-42.114,-6.531
-0.005,0.138,0.900,15.686,-43.762,-7.446
-0.008,0.073,0.852,11.658,-47.302,-8.972
-0.027,0.013,0.876,4.150,-52.063,-9.521
-0.045,0.021,0.933,1.160,-56.396,-7.690
-0.061,0.025,0.969,-0.793,-59.082,-6.042
-0.107,0.024,0.988,-2.930,-60.242,-5.127
-0.114,0.061,1.020,0.854,-61.523,-4.395
-0.121,0.038,1.075,7.324,-62.500,-4.150
-0.137,0.013,1.063,13.672,-61.951,-3.540
-0.174,0.079,1.064,18.494,-61.951,-1.282
-0.197,0.156,1.143,17.029,-63.110,-0.366
-0.220,0.189,1.258,10.559,-63.538,-2.014
-0.231,0.162,1.305,1.160,-60.730,-4.700
-0.233,0.069,1.283,-4.211,-55.847,-7.324
-0.230,-0.012,1.204,-7.874,-51.208,-8.423
-0.228,-0.073,1.051,-11.353,-47.241,-8.118
-0.241,-0.010,0.986,-10.620,-46.570,-5.920
-0.255,0.091,1.004,-5.920,-48.218,-4.395
-0.267,0.064,0.985,-2.747,-49.194,-5.371
-0.280,0.016,0.979,-2.625,-50.354,-6.531
-0.293,0.009,0.998,-1.892,-52.002,-6.287
-0.294,-0.008,1.027,-0.488,-53.223,-5.676
-0.301,-0.027,1.075,1.953,-53.711,-4.822
-0.297,-0.034,1.069,4.395,-52.795,-3.723
-0.292,-0.079,1.036,5.127,-50.964,-2.380
-0.291,-0.122,1.062,2.747,-50.171,-0.610
-0.297,-0.021,1.048,2.625,-48.584,2.563
-0.310,0.098,0.979,3.723,-46.509,4.395
-0.327,0.166,0.950,1.221,-46.265,3.174
-0.348,0.180,0.890,0.916,-46.814,0.366
-0.360,0.130,0.845,-1.831,-48.401,-2.808
-0.379,0.083,0.887,-4.700,-51.453,-4.333
-0.386,0.049,0.960,-6.287,-54.199,-5.005
-0.382,-0.038,1.035,-6.714,-54.871,-5.371
-0.376,-0.105,1.097,-4.333,-53.406,-4.517
-0.378,-0.093,1.080,0.366,-50.171,-1.953
-0.383,-0.054,1.036,3.174,-46.875,0.610
-0.388,-0.016,1.007,2.747,-45.044,2.197
-0.393,0.014,0.960,-0.610,-43.640,2.686
-0.398,0.024,0.893,-5.432,-42.725,2.686
-0.397,0.007,0.827,-10.498,-43.457,2.625
-0.413,0.018,0.791,-14.465,-45.532,3.235
-0.420,0.071,0.774,-16.968,-48.767,4.211
-0.423,0.125,0.804,-18.982,-52.124,4.028
-0.427,0.111,0.898,-19.653,-55.054,2.502
-0.433,0.036,0.959,-21.240,-55.847,0.977
-0.880,1.270,4.000,-3.662,-46.021,0.610
-0.512,-0.372,-0.500,78.186,66.162,-3.418
-0.399,0.144,1.367,-7.935,64.270,1.465
-0.496,0.060,0.959,31.189,24.780,0.183
-0.480,0.035,0.882,8.118,24.536,0.122
-0.420,0.037,0.905,6.470,24.048,0.305
-0.394,0.031,0.931,4.150,24.292,0.244
-0.361,0.042,0.945,-1.038,23.926,0.000
-0.365,0.037,0.930,-1.648,22.278,-0.366
-0.345,0.042,0.932,-5.737,21.851,-0.122
-0.339,0.073,0.932,-8.118,20.691,-0.244
-0.350,0.091,0.931,-8.118,18.677,-0.061
-0.352,0.079,0.931,-0.244,15.442,0.183
Done. Type '시작' to run again.
