Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.601,0.100,-0.154,-1.221,-19.958,-5.554
0.583,0.151,-0.244,-1.831,-28.015,-6.470
0.561,0.213,-0.341,-6.287,-36.987,-8.728
0.546,0.230,-0.396,-6.897,-50.049,-12.573
0.517,0.218,-0.508,-5.676,-63.171,-17.029
0.474,0.198,-0.628,-5.432,-77.820,-21.423
0.426,0.214,-0.710,-4.089,-97.595,-25.513
0.375,0.184,-0.646,-7.874,-121.704,-30.029
0.301,0.036,-0.441,-24.841,-146.484,-35.889
0.262,-0.125,-0.081,-41.199,-170.715,-38.452
0.249,-0.220,0.204,-50.659,-184.021,-35.889
0.219,-0.306,0.407,-53.711,-186.768,-31.067
0.208,-0.292,0.510,-50.171,-183.899,-22.644
0.185,-0.179,0.586,-36.804,-181.213,-10.681
0.175,0.041,0.602,-26.550,-176.208,-2.380
0.146,0.193,0.540,-18.982,-172.546,-0.732
0.120,0.246,0.427,-16.846,-171.082,-2.869
0.084,0.225,0.379,-25.024,-173.279,-6.653
0.066,0.112,0.385,-29.419,-179.993,-10.559
0.035,-0.056,0.497,-35.522,-188.416,-11.841
-0.003,-0.186,0.654,-26.123,-196.533,-8.057
-0.062,-0.168,0.786,-2.380,-199.707,-0.366
-0.098,-0.039,0.890,18.433,-199.097,8.301
-0.106,0.025,1.046,20.325,-198.547,10.559
-0.130,0.015,1.335,-4.333,-198.364,8.362
-0.131,0.055,1.652,-33.630,-192.261,7.141
-0.119,0.184,1.883,-53.345,-175.354,7.507
-0.106,0.306,1.887,-49.683,-149.536,6.226
-0.105,0.295,1.617,-33.386,-121.033,1.709
-0.092,0.180,1.188,-16.541,-97.717,-3.845
-0.095,0.061,0.851,-4.700,-89.233,-7.019
-0.104,0.006,0.713,3.845,-93.018,-6.958
-0.116,-0.024,0.708,6.226,-101.318,-6.531
-0.127,-0.118,0.791,1.221,-107.422,-6.714
-0.155,-0.242,0.896,7.202,-111.023,-5.127
-0.160,-0.326,1.021,26.062,-112.305,-1.038
-0.182,-0.281,1.118,42.419,-110.718,6.409
-0.207,-0.159,1.137,51.453,-106.445,13.733
-0.236,-0.055,1.147,47.363,-102.478,16.296
-0.258,0.021,1.157,36.987,-99.060,16.174
-0.248,0.024,1.168,21.301,-95.459,13.428
-0.247,-0.030,1.255,6.897,-92.041,10.498
-0.277,0.025,1.314,5.188,-86.182,9.888
-0.298,0.134,1.224,13.672,-76.538,9.399
-0.317,0.139,1.027,17.090,-67.932,5.493
-0.338,0.065,0.910,14.282,-65.674,0.671
-0.364,0.024,0.907,13.489,-70.190,-1.099
-0.374,0.069,0.992,15.381,-75.989,-0.854
-0.392,0.148,1.121,15.076,-79.956,-1.343
-0.380,0.164,1.282,9.521,-81.848,-4.333
-0.363,0.068,1.418,4.395,-79.041,-9.155
-0.359,-0.097,1.480,-2.197,-71.655,-13.123
-0.367,-0.283,1.409,-9.644,-60.791,-13.000
-0.377,-0.265,1.291,-11.414,-51.331,-6.897
-0.393,-0.043,1.318,-0.244,-48.157,1.465
-0.405,0.131,1.351,12.207,-45.776,5.737
-0.416,0.194,1.307,18.005,-41.260,4.272
-0.423,0.238,1.266,19.287,-37.231,0.977
-0.417,0.238,1.201,16.907,-33.875,-3.601
-0.406,0.161,1.127,7.812,-30.334,-9.338
-0.402,0.084,1.107,-3.479,-28.381,-14.893
