Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.144,0.044,0.871,-6.836,-50.110,9.033
-0.149,0.162,0.907,0.244,-53.162,10.071
-0.149,0.185,0.928,6.226,-55.176,7.996
-0.151,0.138,0.933,10.620,-55.969,4.761
-0.158,0.087,0.976,11.292,-56.519,2.380
-0.167,0.038,1.046,11.536,-56.580,0.977
-0.172,0.021,1.063,13.367,-54.626,0.671
-0.187,0.024,1.027,10.498,-51.880,1.221
-0.202,0.082,0.962,4.761,-50.293,1.770
-0.216,0.114,0.908,-4.639,-50.659,1.099
-0.232,0.069,0.924,-13.306,-52.734,-0.732
-0.243,0.030,0.916,-17.151,-54.626,-1.953
-0.241,-0.053,0.888,-17.761,-55.969,-1.892
-0.254,-0.159,0.888,-16.968,-57.861,0.061
-0.270,-0.141,0.875,-11.841,-59.998,5.066
-0.282,0.001,0.864,-4.150,-62.195,10.864
-0.301,0.139,0.882,4.028,-64.758,13.794
-0.315,0.225,0.919,14.160,-67.322,13.062
-0.326,0.269,0.958,20.935,-69.092,10.132
-0.329,0.305,0.959,25.269,-69.763,6.165
-0.324,0.260,1.005,18.311,-70.496,0.793
-0.336,0.151,1.050,4.639,-70.496,-4.028
-0.341,0.024,1.104,-8.911,-69.397,-6.226
-0.360,-0.053,1.089,-19.348,-67.139,-5.554
-0.369,-0.068,0.982,-20.447,-64.392,-3.296
-0.389,-0.059,0.822,-16.479,-63.660,-0.061
-0.419,0.042,0.672,-11.169,-66.528,3.723
-0.437,0.133,0.620,-6.409,-73.242,5.310
-0.450,0.109,0.660,-7.202,-81.482,4.028
-0.461,-0.025,0.786,-9.033,-88.928,2.014
-0.467,-0.183,0.960,-9.460,-93.018,3.052
-0.468,-0.299,1.053,-8.972,-92.590,7.690
-0.021,0.099,3.281,85.938,-36.377,-0.671
Done. Type '시작' to run again.
