Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.128,-0.484,-0.379,-2.869,-107.544,-0.549
0.037,-0.423,-0.191,-15.076,-139.282,13.245
-0.089,-0.096,0.285,-19.104,-172.119,30.212
-0.214,0.379,0.927,-8.179,-198.181,42.664
-0.315,0.737,1.510,4.089,-206.299,39.917
-0.346,0.902,1.912,15.930,-201.660,27.222
-0.352,0.832,2.087,21.423,-182.495,7.874
-0.312,0.505,1.998,14.832,-156.189,-12.512
-0.268,0.030,1.731,2.869,-130.249,-27.344
-0.243,-0.330,1.431,-14.587,-111.816,-30.701
-0.229,-0.536,1.078,-22.949,-98.938,-24.170
-0.216,-0.568,0.742,-23.682,-94.788,-9.888
-0.248,-0.451,0.562,-19.775,-102.234,5.859
-0.308,-0.190,0.493,-13.123,-113.464,20.630
-0.398,0.045,0.725,-10.498,-130.615,28.992
-0.470,0.170,1.140,-11.475,-146.179,30.029
-0.498,0.236,1.516,-3.235,-150.818,27.893
-0.490,0.240,1.874,9.888,-145.508,23.865
-0.502,0.239,2.154,15.503,-130.615,18.677
-0.457,0.278,2.202,19.592,-104.065,13.855
-0.405,0.267,2.002,15.320,-71.838,7.751
-0.374,0.186,1.598,3.784,-42.480,0.610
-0.352,0.073,1.080,-4.822,-20.752,-4.028
-0.338,-0.008,0.558,-9.705,-10.803,-5.676
-0.332,-0.067,0.246,-11.536,-18.982,-5.005
-0.347,-0.134,0.134,-10.925,-39.063,-3.601
-0.358,-0.144,0.183,-12.695,-59.570,0.610
-0.387,-0.109,0.437,-12.512,-79.651,6.042
-0.422,-0.034,0.775,-12.512,-93.628,11.169
-0.447,0.027,1.085,-15.686,-98.999,13.916
-0.443,0.088,1.315,-17.578,-95.276,15.320
-0.452,0.145,1.399,-16.541,-84.534,14.648
-0.445,0.193,1.295,-11.841,-68.848,13.184
-0.454,0.213,1.109,-7.385,-55.847,10.376
-0.467,0.219,0.919,-7.141,-47.852,6.653
-0.470,0.194,0.662,-3.174,-44.128,2.991
-0.474,0.116,0.505,-5.920,-47.058,-0.732
-0.497,0.039,0.481,-14.038,-55.298,-2.625
-0.513,0.035,0.579,-17.334,-65.002,-1.648
-0.521,0.074,0.729,-20.691,-72.021,0.305
-0.555,0.131,0.948,-22.705,-77.087,1.770
-0.573,0.265,0.917,-18.921,-75.012,2.502
-0.579,0.219,0.925,-23.376,-72.693,-0.610
-0.594,0.113,0.915,-34.912,-71.167,-3.052
-0.609,0.042,0.941,-22.400,-67.688,-2.808
-0.619,0.081,0.776,-0.610,-63.965,1.221
-0.627,0.103,0.685,0.244,-61.951,4.089
-1.930,3.398,4.000,5.737,-59.570,3.296
-0.410,-0.225,0.462,145.447,23.376,-16.418
-0.816,0.210,1.005,-0.549,69.275,-20.325
-0.603,0.022,0.939,38.818,19.653,-7.507
-0.803,0.085,0.802,33.997,16.724,-10.803
-0.593,0.067,0.833,20.020,8.972,-10.559
-0.555,0.111,0.816,15.930,8.972,-10.864
-0.538,0.116,0.813,13.672,10.132,-10.559
-0.508,0.077,0.830,17.029,11.230,-10.010
-0.503,0.080,0.840,11.414,12.573,-8.911
-0.513,0.090,0.847,4.395,13.489,-8.545
-0.516,0.095,0.848,1.404,13.489,-8.423
-0.521,0.087,0.859,-1.221,12.573,-8.545
-0.521,0.092,0.857,-5.371,11.536,-8.606
-0.523,0.100,0.851,-8.667,9.888,-8.728
-0.523,0.110,0.834,-10.559,8.789,-8.728
-0.527,0.103,0.786,-7.874,8.728,-8.423
-0.515,0.124,0.840,-5.737,7.874,-7.935
-0.512,0.126,0.843,-0.610,6.470,-7.263
-0.511,0.114,0.848,3.418,5.859,-6.470
-0.514,0.113,0.858,4.456,5.249,-5.432
Done. Type '시작' to run again.
