Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.512,-0.129,0.725,16.357,160.034,-18.127
0.495,-0.116,0.604,29.053,166.260,-11.169
0.478,-0.012,0.491,36.865,170.044,-4.822
0.436,0.059,0.367,37.537,171.997,-1.587
0.453,-0.030,0.425,24.170,167.480,-4.395
0.502,-0.132,0.535,24.780,161.926,-5.310
0.582,-0.090,0.493,34.302,164.551,-0.610
0.607,0.034,0.335,43.091,171.448,5.615
0.602,0.161,0.067,50.354,177.063,8.118
0.606,0.161,-0.223,52.490,178.101,4.395
0.631,0.050,-0.450,47.974,172.424,-0.549
0.660,-0.043,-0.631,36.865,160.339,-3.174
0.671,-0.110,-0.687,26.611,141.052,-3.906
0.721,-0.057,-0.770,32.227,121.887,1.038
0.770,0.042,-0.844,38.269,103.943,5.859
0.786,0.076,-0.846,31.433,83.618,3.235
0.806,0.123,-0.761,27.710,61.768,0.916
0.817,0.139,-0.735,35.034,43.945,-1.343
0.814,0.141,-0.688,31.372,29.114,-4.272
0.781,0.197,-0.608,20.203,14.160,-7.019
0.777,0.238,-0.561,17.090,0.793,-11.047
0.802,0.184,-0.632,18.066,-8.240,-16.968
0.807,0.074,-0.779,16.663,-16.113,-22.766
0.786,-0.025,-0.906,14.343,-26.978,-26.917
0.772,-0.075,-1.049,13.611,-42.603,-28.015
0.679,-0.059,-1.021,8.667,-64.392,-25.513
0.688,-0.013,-0.946,-3.540,-89.600,-23.193
0.652,0.080,-0.826,-9.338,-110.352,-21.301
0.636,0.061,-0.829,-10.620,-125.610,-25.085
0.592,0.021,-0.812,-11.597,-140.381,-28.564
0.533,-0.061,-0.926,-1.221,-154.114,-31.311
0.436,-0.116,-0.979,0.061,-170.288,-31.006
0.299,-0.123,-0.956,0.488,-192.505,-28.015
0.226,0.028,-0.912,8.362,-214.783,-20.813
0.120,0.102,-0.685,-5.676,-238.708,-20.569
0.038,0.089,-0.387,-25.269,-260.681,-25.757
-0.009,0.089,-0.106,-30.762,-276.123,-26.123
-0.051,0.113,-0.008,-23.621,-280.640,-25.391
-0.119,0.137,-0.023,-15.198,-279.724,-25.269
-0.235,0.155,-0.008,-16.296,-283.142,-26.184
-0.396,0.127,0.019,-19.531,-289.185,-27.527
-0.488,-0.028,0.135,-27.100,-298.523,-30.579
-0.526,-0.326,0.700,-46.631,-316.162,-35.034
-0.526,-0.577,1.099,-37.048,-320.312,-32.593
-0.481,-0.705,1.478,-3.479,-312.561,-13.367
-0.439,-0.511,1.734,7.874,-296.631,7.446
-0.405,-0.234,1.937,27.832,-278.625,26.489
-0.346,0.143,2.030,35.339,-252.502,38.269
-0.295,0.435,1.965,30.945,-220.581,35.339
-0.272,0.577,1.761,25.757,-190.125,19.653
-0.246,0.587,1.557,12.024,-166.748,2.747
-0.208,0.383,1.441,-5.798,-151.367,-13.550
-0.213,0.065,1.349,-25.635,-140.686,-26.062
-0.211,-0.191,1.276,-36.499,-133.972,-29.907
-0.225,-0.302,1.254,-42.297,-130.981,-24.536
-0.255,-0.305,1.289,-45.593,-130.432,-14.771
-0.257,-0.219,1.296,-37.292,-129.456,-4.150
-0.249,-0.075,1.274,-22.888,-127.258,4.944
-0.235,0.124,1.264,-5.432,-125.122,11.108
-0.216,0.330,1.234,14.160,-121.887,12.512
-0.229,0.404,1.221,22.156,-118.774,5.493
-0.241,0.294,1.172,15.015,-115.356,-6.226
-0.260,0.126,1.145,0.549,-112.610,-15.869
-0.297,0.017,1.205,-14.160,-113.342,-20.203
-0.321,-0.040,1.297,-23.987,-113.220,-20.386
-0.355,-0.112,1.397,-29.541,-111.389,-19.653
-0.370,-0.178,1.413,-26.855,-105.896,-17.456
-0.364,-0.231,1.324,-17.883,-97.717,-13.428
-0.369,-0.323,1.240,-16.785,-92.041,-10.193
-0.370,-0.378,1.158,-22.339,-88.440,-5.920
-0.358,-0.310,0.999,-25.696,-84.473,2.075
-0.420,-0.133,0.881,-28.381,-83.984,11.169
-0.427,0.065,0.761,-23.560,-88.806,17.212
-0.472,0.198,0.752,-17.456,-98.999,18.555
-0.500,0.227,0.837,-13.611,-111.694,16.052
-0.537,0.140,0.932,-10.864,-122.009,11.963
-0.548,-0.036,1.012,-13.123,-128.052,9.216
-0.574,-0.251,1.215,-19.958,-133.850,9.277
-0.605,-0.354,1.445,-20.325,-135.986,15.137
-0.616,-0.319,1.590,-10.315,-129.578,26.428
-0.629,-0.183,1.670,-4.761,-118.896,36.621
-0.620,0.028,1.640,5.371,-105.408,44.800
-0.598,0.266,1.512,10.010,-91.980,48.645
-0.586,0.480,1.326,9.888,-80.933,44.983
-0.571,0.597,1.120,11.597,-74.219,32.837
-0.538,0.616,0.907,5.737,-71.045,19.470
-1.219,-0.098,4.000,3.540,-69.580,3.784
-0.659,0.021,-1.255,112.793,102.417,2.991
-0.603,-0.412,-0.658,115.845,108.826,-2.991
-0.532,0.029,3.289,-60.181,-59.937,8.850
-0.465,0.080,0.330,-27.222,30.640,17.822
-0.434,-0.168,0.545,-26.672,37.842,0.305
-0.412,0.043,1.360,-70.740,-5.371,-2.625
-0.405,0.073,0.776,-58.167,29.236,0.427
-0.386,0.053,0.850,-35.400,21.606,-2.808
-0.392,0.052,0.935,-18.799,25.269,-4.333
-0.380,0.095,0.926,-6.348,22.095,-4.028
-0.382,0.060,0.925,10.193,17.456,-3.174
-0.348,0.032,0.912,20.630,13.916,-0.854
-0.422,0.015,0.891,20.386,11.963,0.854
-0.406,-0.018,0.908,18.494,10.925,-0.061
-0.402,-0.025,0.913,12.695,10.132,-1.953
-0.388,0.021,0.919,1.770,10.681,-2.808
-0.382,0.016,0.919,1.160,9.155,-3.601
-0.382,0.009,0.919,1.587,7.507,-3.845
-0.387,0.025,0.919,-0.305,6.226,-3.357
-0.387,0.007,0.919,-0.671,5.188,-2.869
-0.387,0.020,0.916,-4.456,4.761,-2.563
-0.390,0.063,0.916,-6.042,4.333,-1.709
-0.417,0.011,0.910,3.174,2.136,-0.610
-0.389,0.024,0.907,12.146,0.244,0.305
-0.393,-0.007,0.918,19.531,-1.526,-0.793
-0.388,-0.013,0.917,12.939,-1.465,-1.587
-0.387,0.016,0.917,7.141,-1.709,-2.380
-0.387,0.004,0.915,4.639,-2.075,-2.625
-0.387,0.005,0.917,3.418,-2.380,-2.930
-0.391,0.010,0.916,0.916,-2.502,-3.052
-0.391,0.006,0.916,0.305,-3.052,-3.174
-0.401,0.032,0.909,-0.427,-3.418,-3.174
Done. Type '시작' to run again.
