Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.581,0.210,-0.444,3.967,-57.739,-4.883
0.569,0.169,-0.409,-6.287,-71.350,-8.057
0.551,0.084,-0.263,-22.217,-85.571,-11.292
0.545,0.056,-0.126,-27.649,-96.558,-11.475
0.535,0.047,-0.017,-24.780,-103.455,-10.376
0.527,0.044,0.053,-17.761,-108.215,-9.155
0.532,0.035,0.118,-11.230,-111.633,-7.874
0.520,0.035,0.163,-5.798,-114.624,-5.981
0.501,0.084,0.182,-5.249,-117.310,-3.906
0.466,0.184,0.208,-5.676,-120.789,-2.075
0.432,0.251,0.285,-9.399,-125.671,-1.953
0.407,0.248,0.438,-15.442,-130.554,-3.601
0.383,0.216,0.600,-17.578,-132.629,-4.883
0.364,0.165,0.640,-13.000,-129.456,-6.042
0.344,0.155,0.499,-5.737,-123.657,-5.737
0.294,0.165,0.277,-0.671,-121.277,-4.639
0.250,0.100,0.132,2.136,-126.160,-4.150
0.207,0.030,0.099,5.981,-136.780,-2.747
0.176,0.012,0.149,3.174,-149.597,0.122
0.134,0.118,0.424,-6.470,-164.368,3.296
0.108,0.453,0.829,-9.460,-175.842,5.493
0.109,0.685,1.204,-0.793,-177.429,0.488
0.112,0.583,1.448,13.000,-169.006,-12.512
0.124,0.324,1.476,30.457,-153.137,-26.184
0.138,0.056,1.418,37.048,-137.085,-34.546
0.116,-0.085,1.363,27.039,-125.854,-36.865
0.093,-0.098,1.303,12.329,-117.249,-34.180
0.055,-0.093,1.193,2.014,-110.657,-30.518
0.034,-0.095,1.146,-7.629,-108.215,-27.405
0.024,-0.154,1.148,-12.329,-108.765,-25.146
0.021,-0.170,1.166,-11.780,-109.436,-22.400
0.000,0.065,1.175,-6.714,-108.398,-17.517
-0.022,0.296,1.255,-1.953,-107.788,-18.066
-0.025,0.216,1.419,-1.831,-107.178,-26.733
-0.020,-0.063,1.585,-2.563,-103.210,-35.706
-0.028,-0.193,1.597,2.869,-92.957,-36.926
-0.039,-0.156,1.457,12.146,-80.811,-31.860
-0.051,-0.156,1.314,16.968,-72.998,-28.625
-0.061,-0.153,1.251,17.273,-70.862,-26.733
-0.058,-0.115,1.232,15.747,-70.313,-24.414
-0.047,-0.133,1.258,11.353,-69.885,-23.682
-0.023,-0.183,1.261,7.935,-67.993,-23.376
-0.012,-0.219,1.216,8.728,-64.209,-21.667
-0.007,-0.171,1.114,13.550,-60.303,-18.433
-0.007,-0.146,1.042,16.663,-58.899,-15.991
-0.016,-0.156,1.063,14.832,-61.279,-14.465
-0.018,-0.136,1.138,9.766,-63.721,-12.268
-0.032,-0.075,1.196,3.174,-63.721,-9.399
-0.052,-0.010,1.194,-0.549,-60.913,-7.507
-0.067,0.015,1.141,-0.244,-57.739,-7.629
-0.076,-0.019,1.091,1.282,-55.481,-9.094
-0.072,-0.170,1.035,1.160,-53.955,-11.230
-0.064,-0.395,0.967,0.671,-52.795,-11.108
-0.079,-0.541,0.875,0.305,-53.101,-5.615
-0.093,-0.524,0.815,-0.671,-56.030,4.456
-0.113,-0.410,0.821,-1.343,-62.012,15.747
-0.139,-0.217,0.887,-3.235,-68.909,24.536
-0.180,0.128,0.978,-0.977,-74.341,30.640
-0.212,0.442,1.083,-0.122,-77.698,28.992
-0.236,0.549,1.289,-3.784,-80.078,18.555
-0.247,0.473,1.524,-9.033,-79.102,4.883
-0.250,0.248,1.642,-14.282,-70.740,-6.836
-0.240,-0.046,1.633,-17.822,-57.556,-14.893
-0.229,-0.265,1.531,-19.043,-44.617,-16.724
-0.237,-0.329,1.395,-15.381,-34.790,-11.597
