Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.628,0.081,0.016,13.184,48.035,15.015
0.638,0.159,-0.066,15.259,42.358,14.282
0.625,0.259,-0.156,13.611,35.950,11.658
0.620,0.346,-0.249,13.733,27.344,6.531
0.612,0.384,-0.301,8.484,15.747,-1.038
0.626,0.314,-0.341,-0.183,3.845,-9.766
0.640,0.085,-0.344,-9.705,-7.874,-18.555
0.634,-0.166,-0.259,-19.226,-21.179,-23.010
0.642,-0.273,-0.139,-19.836,-33.813,-20.020
0.626,-0.234,-0.036,-11.719,-42.847,-12.329
0.594,-0.087,0.038,-5.493,-48.889,-5.127
0.571,0.074,0.124,-2.136,-53.101,-1.648
0.554,0.180,0.267,2.136,-56.396,-1.648
0.530,0.266,0.310,8.911,-56.213,-3.967
0.513,0.314,0.234,7.385,-52.795,-8.606
0.501,0.329,0.088,2.441,-51.697,-15.686
0.498,0.266,-0.075,-3.174,-54.260,-23.315
0.471,0.154,-0.170,-14.221,-61.218,-30.273
0.439,0.025,-0.147,-25.146,-73.059,-34.729
0.412,-0.088,-0.022,-33.081,-86.182,-36.438
0.424,-0.218,0.149,-37.842,-96.619,-35.767
0.415,-0.338,0.372,-36.865,-104.614,-32.043
0.423,-0.377,0.553,-28.809,-106.812,-24.963
0.424,-0.362,0.676,-17.639,-104.065,-16.907
0.430,-0.283,0.709,-3.052,-97.839,-9.155
0.427,-0.165,0.614,10.071,-90.759,-3.418
0.414,-0.009,0.489,14.587,-86.975,-0.488
0.391,0.163,0.402,9.949,-87.463,-0.977
0.363,0.274,0.391,-3.601,-91.675,-5.066
0.329,0.254,0.498,-20.630,-98.083,-12.634
0.301,0.115,0.665,-33.813,-103.088,-20.874
0.293,-0.045,0.817,-36.011,-105.469,-25.818
0.300,-0.150,0.926,-27.832,-104.492,-26.489
0.312,-0.215,0.924,-18.066,-97.839,-24.780
0.322,-0.288,0.814,-6.775,-89.905,-22.095
0.320,-0.390,0.632,-2.991,-84.717,-18.738
0.302,-0.473,0.464,-7.141,-83.984,-13.245
0.267,-0.453,0.356,-9.460,-88.318,-5.066
0.240,-0.357,0.396,-16.357,-97.595,3.235
0.201,-0.250,0.560,-27.039,-108.337,10.132
0.168,-0.118,0.778,-35.217,-116.516,15.564
0.148,0.114,1.017,-37.720,-120.972,19.287
0.146,0.384,1.275,-31.982,-121.155,19.104
0.138,0.526,1.466,-17.639,-114.746,12.329
0.148,0.484,1.485,-1.526,-101.379,0.671
0.152,0.293,1.339,7.874,-85.999,-10.742
0.162,0.038,1.088,14.099,-74.768,-18.982
0.159,-0.173,0.877,10.132,-71.167,-21.851
0.133,-0.239,0.810,-2.136,-74.524,-19.165
0.100,-0.170,0.855,-7.263,-81.421,-13.123
0.068,-0.069,0.933,-6.897,-87.585,-8.362
0.055,-0.058,1.078,-8.667,-91.980,-7.080
0.041,-0.141,1.251,-8.728,-93.872,-6.958
0.032,-0.188,1.387,-6.042,-92.224,-4.883
0.040,-0.084,1.478,-0.854,-86.243,-0.977
0.047,0.071,1.464,13.306,-76.721,2.563
0.051,0.136,1.362,26.611,-67.444,1.465
0.048,0.161,1.275,33.875,-61.218,-2.197
0.052,0.140,1.247,36.682,-58.044,-6.348
0.049,0.074,1.202,32.959,-55.237,-11.292
0.035,-0.062,1.134,18.860,-52.734,-15.991
0.035,-0.201,1.055,7.202,-51.453,-17.944
0.043,-0.344,0.989,-4.395,-51.453,-16.357
0.030,-0.483,0.943,-8.240,-53.223,-10.742
0.016,-0.477,0.910,0.000,-56.519,-1.038
0.000,-0.359,0.901,9.277,-61.035,10.376
-0.037,-0.118,0.998,22.522,-67.566,20.752
-0.083,0.191,1.106,42.358,-72.876,26.428
-0.115,0.414,1.191,53.406,-75.317,24.597
-0.134,0.480,1.331,46.082,-75.989,15.137
-0.137,0.429,1.470,37.659,-74.219,2.747
-0.134,0.270,1.581,28.809,-68.420,-8.789
-0.114,0.024,1.594,21.057,-58.594,-18.433
-0.108,-0.202,1.483,13.306,-46.204,-22.949
-0.107,-0.327,1.256,13.977,-36.255,-21.606
-0.104,-0.377,1.008,11.780,-31.006,-17.273
-0.118,-0.392,0.804,3.967,-31.433,-12.085
-0.120,-0.322,0.741,-5.066,-37.109,-6.653
-0.148,-0.202,0.874,-9.399,-45.654,-2.563
-0.175,-0.078,1.000,-9.033,-50.476,-0.244
-0.182,-0.013,1.020,-6.042,-50.659,-0.854
-0.182,0.034,1.024,-4.395,-49.805,-2.930
-0.186,0.043,1.047,-4.578,-49.500,-5.676
-0.186,-0.011,1.060,-8.057,-48.218,-9.521
-0.193,-0.065,1.080,-11.414,-46.692,-11.963
-0.198,-0.091,1.072,-11.597,-45.044,-13.245
-0.210,-0.148,1.078,-12.634,-43.213,-13.733
-0.223,-0.195,1.079,-12.573,-41.687,-13.306
-0.231,-0.235,1.038,-11.841,-39.795,-11.353
-0.247,-0.299,0.981,-9.827,-38.391,-8.301
-0.258,-0.247,0.959,-7.324,-39.063,-3.479
-0.264,-0.115,0.973,-4.883,-40.771,1.404
-0.267,0.012,0.981,-4.272,-41.748,3.662
-0.264,0.098,0.987,-5.676,-42.297,2.319
-0.266,0.116,1.001,-8.484,-42.358,-1.648
-0.273,0.074,0.983,-9.094,-41.504,-5.615
-0.274,-0.007,0.946,-10.620,-40.344,-9.644
-0.283,-0.091,0.913,-8.850,-39.978,-11.963
-0.293,-0.146,0.862,-8.545,-40.527,-11.780
-0.301,-0.193,0.844,-12.756,-42.297,-10.376
-0.312,-0.220,0.904,-16.113,-45.105,-7.996
-0.326,-0.203,0.973,-16.052,-46.936,-4.761
-0.336,-0.170,0.949,-11.841,-46.753,-1.587
-0.330,-0.155,0.859,-6.226,-46.082,1.404
-0.334,-0.163,0.817,-1.892,-47.791,4.089
-0.343,-0.100,0.807,0.977,-51.331,7.141
-0.350,0.008,0.820,0.610,-54.626,9.155
-0.363,0.161,0.870,1.831,-57.556,8.667
-0.382,0.275,0.920,4.395,-59.265,5.310
-0.395,0.223,0.993,2.441,-59.509,-1.770
-0.406,0.102,1.031,-0.366,-58.411,-7.996
-0.410,-0.033,1.050,-3.174,-55.969,-11.719
-0.420,-0.145,1.006,-7.141,-53.284,-12.451
-0.420,-0.164,0.877,-8.667,-50.659,-10.132
-0.429,-0.130,0.727,-8.850,-50.476,-7.080
-0.578,0.118,4.000,-41.199,-52.429,-4.761
-0.542,0.028,-0.620,45.593,93.140,3.723
-0.419,-0.258,1.833,82.336,60.059,-0.916
-0.476,-0.203,0.795,12.085,18.311,0.427
Done. Type '시작' to run again.
