Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.622,0.201,0.661,-22.339,-102.661,6.470
0.628,0.360,0.943,-14.526,-106.689,5.371
0.653,0.354,1.032,-3.174,-99.609,-0.793
0.643,0.244,0.987,9.705,-85.449,-7.996
0.641,0.119,0.811,-0.366,-73.364,-13.489
0.691,-0.054,0.496,1.343,-61.890,-16.541
0.671,-0.205,0.176,-4.700,-55.542,-16.296
0.649,-0.227,-0.021,-2.930,-65.796,-11.169
0.631,-0.122,-0.200,13.733,-81.970,-3.357
0.579,-0.067,-0.320,17.883,-100.708,0.061
0.528,-0.048,-0.387,18.494,-121.399,1.648
0.404,-0.045,-0.315,16.113,-145.142,2.991
0.306,0.033,-0.185,21.057,-168.518,5.066
0.174,0.177,0.048,28.870,-190.063,6.531
0.080,0.224,0.320,36.560,-207.275,2.930
0.028,0.101,0.516,39.978,-215.759,-4.150
-0.001,-0.133,0.571,33.752,-214.233,-11.047
-0.004,-0.292,0.530,20.447,-208.740,-14.160
-0.049,-0.409,0.369,-11.658,-201.599,-14.221
-0.139,-0.505,0.274,-52.673,-200.500,-9.827
-0.242,-0.588,0.320,-73.486,-211.487,-0.854
-0.295,-0.574,0.379,-62.134,-223.755,15.076
-0.383,-0.501,0.523,-41.443,-236.450,32.715
-0.437,-0.262,0.691,3.052,-248.901,53.894
-0.459,0.152,0.860,50.415,-256.897,69.031
-0.502,0.415,0.891,81.909,-256.165,59.387
-0.523,0.573,0.992,85.388,-255.920,46.265
-0.562,0.509,1.170,58.044,-254.395,29.358
-0.608,0.342,1.378,24.719,-247.681,13.550
-0.759,-0.051,1.499,1.404,-240.112,4.272
-0.521,-0.012,1.794,4.578,-242.554,16.479
-0.593,-0.020,1.851,9.705,-219.910,9.949
-0.663,-0.167,1.863,-4.639,-193.359,2.014
-0.469,-0.340,1.978,2.319,-180.969,8.057
-0.491,-0.546,1.919,11.230,-159.119,10.071
-0.474,-0.625,1.831,3.174,-137.756,16.418
-0.470,-0.475,1.646,17.883,-120.056,30.640
-0.480,-0.141,1.326,34.241,-103.577,43.762
-0.498,0.257,0.939,50.293,-90.942,49.683
-0.553,0.564,0.659,58.289,-90.698,46.143
-0.633,0.754,0.580,62.012,-104.431,34.424
-0.592,0.729,0.770,51.025,-122.253,19.775
-0.714,0.577,1.084,45.715,-134.094,1.282
-0.724,0.265,1.399,13.855,-141.846,-17.761
-0.705,-0.081,1.727,3.479,-142.944,-28.687
-0.679,-0.336,1.975,-7.263,-131.409,-31.372
-0.632,-0.482,2.001,-7.263,-108.459,-27.466
-0.617,-0.539,1.775,-7.874,-80.505,-19.714
-0.587,-0.491,1.314,-9.155,-55.237,-10.010
-0.585,-0.391,0.827,-14.465,-38.940,-1.465
-0.588,-0.309,0.431,-18.677,-39.063,5.371
-0.606,-0.246,0.269,-21.118,-55.481,10.193
-0.657,-0.162,0.297,-23.010,-75.073,14.465
-0.686,-0.031,0.432,-10.742,-92.773,18.250
-1.473,-0.971,3.353,-5.981,-110.046,18.555
-0.660,0.929,1.187,-84.106,-19.958,16.418
-0.738,-0.248,-1.716,297.302,183.838,3.723
-0.666,-0.819,1.533,84.229,0.366,-4.700
