Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.102,-0.026,0.537,31.128,112.976,33.447
0.148,0.107,0.498,35.828,109.619,35.278
0.187,0.191,0.488,38.086,105.896,33.997
0.219,0.229,0.490,37.292,101.929,31.006
0.238,0.217,0.515,35.278,98.450,27.039
0.274,0.253,0.467,31.433,96.008,23.560
0.317,0.261,0.407,26.428,94.055,19.653
0.333,0.218,0.338,19.592,91.064,14.587
0.354,0.148,0.278,14.954,87.463,9.888
0.384,0.063,0.198,10.986,82.458,7.141
0.408,-0.002,0.163,6.287,76.233,5.920
0.418,0.025,0.198,4.028,68.359,6.714
0.432,0.113,0.278,5.493,61.401,7.874
0.448,0.182,0.282,7.690,57.373,7.019
0.467,0.175,0.221,9.766,55.054,4.333
0.478,0.121,0.173,9.155,51.941,1.404
0.485,0.091,0.176,7.690,47.058,0.000
0.485,0.152,0.210,8.850,41.992,0.183
0.491,0.222,0.180,10.681,38.330,-0.732
0.494,0.198,0.082,7.935,35.156,-4.089
0.492,0.154,-0.031,3.906,29.968,-7.568
0.503,0.120,-0.142,-1.770,22.339,-10.437
0.505,0.037,-0.218,-6.836,11.719,-12.939
0.500,-0.020,-0.243,-10.376,-0.854,-14.160
0.489,-0.033,-0.150,-13.550,-14.832,-13.733
0.468,-0.012,0.049,-13.184,-28.259,-12.939
0.443,0.011,0.253,-9.766,-37.476,-12.390
0.423,0.005,0.374,-5.798,-41.931,-12.573
0.422,-0.033,0.435,-3.174,-43.335,-13.428
0.414,-0.046,0.467,-0.977,-43.884,-13.306
0.411,0.023,0.483,-0.610,-44.556,-12.268
0.411,0.100,0.502,-4.517,-45.593,-12.512
0.411,0.121,0.502,-11.169,-46.326,-15.198
0.403,0.068,0.428,-17.700,-46.814,-18.616
0.400,-0.029,0.327,-24.109,-48.889,-21.362
0.381,-0.124,0.282,-29.175,-54.016,-22.156
0.351,-0.175,0.278,-31.555,-60.791,-20.630
0.315,-0.168,0.304,-28.809,-68.298,-17.273
0.297,-0.118,0.400,-24.109,-76.416,-13.916
0.274,-0.063,0.534,-21.179,-84.045,-11.780
0.271,0.005,0.680,-16.907,-89.172,-10.925
0.264,0.047,0.808,-12.817,-91.370,-11.719
0.259,0.051,0.864,-10.254,-90.393,-13.794
0.257,0.010,0.863,-9.094,-87.830,-16.663
0.250,-0.049,0.859,-15.076,-85.449,-18.555
0.231,-0.113,0.864,-24.902,-83.374,-19.043
0.212,-0.179,0.832,-30.823,-80.688,-18.188
0.184,-0.247,0.757,-34.668,-78.613,-15.320
0.169,-0.258,0.718,-33.875,-78.857,-10.742
0.149,-0.207,0.735,-27.710,-81.726,-5.371
0.123,-0.135,0.739,-23.071,-84.656,-1.343
0.110,-0.029,0.761,-18.860,-87.830,2.014
0.087,0.080,0.841,-15.076,-91.736,2.808
0.083,0.155,0.938,-10.925,-94.177,0.732
0.071,0.164,1.005,-6.653,-94.177,-3.174
0.065,0.060,1.011,-5.127,-92.285,-7.385
0.051,-0.076,0.985,-7.629,-90.210,-10.620
0.023,-0.139,0.959,-12.878,-89.539,-9.399
-0.000,-0.090,0.963,-20.264,-90.515,-5.676
-0.021,-0.035,1.038,-29.480,-92.651,-3.052
-0.028,-0.003,1.138,-32.715,-93.811,-0.977
-0.024,-0.004,1.184,-30.579,-92.590,0.732
-0.021,-0.053,1.186,-24.963,-89.600,1.831
-0.033,-0.092,1.189,-21.057,-86.914,3.845
-0.062,0.001,1.182,-17.944,-84.229,7.141
-0.078,0.188,1.182,-15.991,-81.482,8.972
-0.091,0.264,1.189,-17.151,-78.918,5.737
-0.100,0.170,1.146,-19.897,-75.989,-0.488
-0.119,0.083,1.112,-20.264,-74.036,-3.662
-0.129,0.083,1.125,-16.052,-73.975,-3.357
-0.130,0.095,1.106,-14.526,-74.097,-2.625
-0.140,0.062,1.151,-16.663,-74.951,-2.319
-0.144,0.038,1.269,-18.738,-76.233,-1.526
-0.137,0.002,1.400,-19.226,-75.195,-0.183
-0.138,0.029,1.468,-17.212,-70.435,2.136
-0.154,0.192,1.453,-11.475,-62.500,4.700
-0.171,0.348,1.354,-4.883,-54.260,4.028
-0.191,0.348,1.250,-3.845,-48.218,-1.282
-0.204,0.229,1.182,-6.165,-45.227,-7.507
-0.212,0.081,1.125,-9.216,-44.067,-11.597
-0.208,-0.011,1.104,-12.695,-44.006,-11.841
-0.211,-0.002,1.112,-14.526,-44.678,-9.338
-0.208,0.008,1.117,-14.038,-44.922,-6.592
-0.215,-0.028,1.138,-11.719,-44.800,-4.761
-0.220,-0.054,1.143,-8.606,-44.067,-2.869
-0.218,-0.058,1.112,-5.005,-42.542,0.366
-0.238,-0.034,1.063,-5.249,-41.321,3.601
