Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.556,-0.207,0.164,-12.634,2.075,0.244
0.555,-0.122,0.234,-15.198,-5.798,3.113
0.539,-0.058,0.363,-18.372,-13.062,3.723
0.528,-0.021,0.521,-20.874,-18.677,2.808
0.529,0.002,0.643,-20.142,-20.630,1.465
0.525,0.030,0.710,-18.799,-18.982,-0.183
0.524,0.071,0.750,-16.479,-15.747,-2.136
0.525,0.105,0.736,-12.024,-11.902,-4.150
0.529,0.095,0.651,-12.512,-7.874,-7.690
0.523,0.036,0.543,-15.442,-5.859,-11.658
0.525,-0.023,0.485,-18.738,-7.080,-14.282
0.528,-0.070,0.455,-19.226,-10.132,-15.503
0.537,-0.101,0.421,-19.043,-13.184,-15.442
0.535,-0.121,0.381,-20.081,-16.418,-14.954
0.534,-0.130,0.384,-19.714,-20.935,-14.099
0.514,-0.127,0.416,-17.761,-25.940,-12.939
0.502,-0.133,0.455,-15.442,-30.273,-12.268
0.497,-0.163,0.498,-11.292,-33.630,-11.597
0.500,-0.219,0.547,-9.033,-36.072,-10.864
0.500,-0.214,0.615,-11.658,-37.781,-8.484
0.521,-0.149,0.668,-9.766,-37.903,-5.249
0.517,-0.081,0.715,-10.132,-37.048,-4.028
0.510,-0.034,0.744,-15.686,-35.889,-4.089
0.502,-0.009,0.725,-20.569,-33.997,-4.761
0.489,0.009,0.681,-24.048,-32.715,-6.104
0.473,0.024,0.623,-26.978,-32.837,-7.812
0.467,0.016,0.561,-28.809,-34.302,-10.010
0.447,-0.018,0.525,-29.785,-37.537,-12.329
0.432,-0.070,0.522,-29.907,-41.931,-13.977
0.429,-0.139,0.552,-27.710,-46.936,-14.343
0.432,-0.211,0.593,-24.231,-51.697,-13.184
0.418,-0.244,0.650,-18.860,-55.603,-10.132
0.423,-0.198,0.676,-10.437,-58.533,-5.737
0.414,-0.121,0.704,-3.845,-60.486,-2.686
0.411,-0.056,0.694,-3.723,-62.134,-1.160
0.400,-0.027,0.687,-5.493,-63.599,-1.831
0.374,-0.010,0.723,-11.536,-65.247,-3.357
0.359,0.004,0.744,-14.587,-66.650,-4.517
0.343,0.008,0.731,-17.578,-67.566,-6.165
0.313,-0.019,0.690,-22.400,-68.787,-7.996
0.289,-0.067,0.665,-26.245,-71.594,-9.277
0.274,-0.111,0.650,-26.123,-76.050,-9.033
0.259,-0.098,0.718,-25.452,-81.238,-7.202
0.237,-0.031,0.850,-21.851,-85.938,-4.944
0.223,0.027,0.956,-17.151,-87.769,-4.456
0.219,0.026,0.962,-14.954,-84.839,-6.104
0.215,-0.060,0.890,-16.235,-80.383,-9.399
0.205,-0.186,0.770,-20.447,-77.515,-11.597
0.200,-0.291,0.647,-23.987,-77.393,-10.620
0.185,-0.338,0.562,-28.015,-80.688,-6.409
0.145,-0.306,0.592,-36.255,-87.402,-0.549
0.105,-0.209,0.697,-39.734,-95.154,6.287
0.056,-0.071,0.870,-39.917,-101.501,12.207
0.034,0.065,1.046,-34.668,-105.042,15.625
0.020,0.187,1.182,-25.085,-104.858,16.052
0.024,0.279,1.225,-18.738,-99.915,13.062
0.032,0.287,1.199,-14.709,-92.529,7.141
0.022,0.218,1.085,-15.747,-85.205,0.183
0.003,0.135,0.960,-21.667,-80.750,-4.883
0.001,0.038,0.896,-29.785,-80.200,-7.996
-0.012,-0.037,0.901,-40.466,-82.031,-9.155
-0.025,-0.097,0.882,-45.715,-83.252,-8.118
-0.037,-0.156,0.785,-46.997,-83.374,-5.615
-0.064,-0.191,0.689,-49.316,-84.961,-2.258
-0.081,-0.190,0.624,-47.913,-89.417,3.357
-0.120,-0.135,0.627,-45.776,-96.069,9.888
-0.163,-0.009,0.705,-43.884,-103.882,16.479
-0.188,0.124,0.814,-38.757,-110.840,21.118
-0.210,0.239,0.936,-35.339,-115.601,22.644
-0.239,0.296,1.047,-34.607,-118.164,21.179
-0.264,0.311,1.110,-31.616,-117.676,18.372
-0.298,0.278,1.147,-28.809,-115.356,15.076
-0.319,0.246,1.244,-32.043,-113.281,12.024
-0.338,0.218,1.334,-34.119,-110.107,9.766
-0.335,0.179,1.342,-33.142,-103.027,8.667
-0.339,0.152,1.315,-35.034,-94.849,8.667
-0.337,0.156,1.216,-35.828,-87.280,9.521
-0.334,0.173,1.065,-33.386,-81.116,10.559
-0.342,0.199,0.919,-32.776,-78.308,11.230
-0.372,0.214,0.784,-32.288,-78.979,11.414
-0.400,0.205,0.724,-33.691,-83.191,11.169
-0.458,0.223,0.830,-38.025,-91.187,11.353
-0.509,0.234,0.986,-33.813,-97.656,12.329
-0.534,0.176,1.125,-25.696,-100.647,12.695
-0.564,0.092,1.341,-24.109,-101.990,13.367
-0.570,0.046,1.518,-16.541,-99.487,16.724
-0.562,0.076,1.614,-1.587,-90.454,22.583
-0.552,0.154,1.641,14.893,-78.125,28.198
-0.529,0.224,1.503,27.527,-62.256,30.945
-0.511,0.283,1.295,30.518,-49.316,30.640
-0.503,0.359,1.089,25.513,-41.077,28.503
-0.503,0.421,0.907,21.423,-37.415,24.597
-0.510,0.461,0.819,14.282,-38.574,18.616
-0.518,0.479,0.843,8.484,-43.823,11.475
-0.531,0.445,0.932,7.507,-48.401,3.906
-0.536,0.364,1.018,3.723,-50.354,-2.747
-0.528,0.239,1.068,-0.122,-49.194,-7.812
-0.529,0.124,1.068,-2.563,-46.204,-10.376
-0.520,0.062,0.999,-3.601,-42.175,-10.010
-0.521,0.049,0.890,-2.930,-38.940,-7.996
-0.531,0.048,0.777,-1.831,-37.659,-5.676
-0.546,0.035,0.710,-2.258,-39.124,-3.967
-0.563,0.020,0.688,-2.991,-43.457,-1.770
-0.581,0.032,0.719,-2.014,-48.523,1.465
-0.591,0.053,0.818,0.732,-53.284,4.822
-0.600,0.072,0.998,-0.854,-55.908,6.958
-0.607,0.111,1.160,3.662,-55.298,9.033
-0.600,0.147,1.216,11.658,-49.500,10.315
-0.585,0.165,1.173,16.602,-41.016,10.498
-0.575,0.160,1.052,21.790,-33.203,10.071
-0.563,0.147,0.887,24.719,-27.588,9.338
-0.564,0.197,0.728,22.156,-25.146,8.789
-0.904,0.563,3.946,57.434,-14.954,5.127
-0.882,-0.276,0.118,64.392,44.495,-2.930
-0.635,0.119,0.993,28.809,34.790,1.892
-0.673,0.095,0.814,43.579,19.836,4.944
-0.612,0.067,0.832,31.677,13.245,4.639
-0.560,0.061,0.831,27.222,13.855,4.028
-0.540,0.084,0.826,16.052,16.357,3.967
Done. Type '시작' to run again.
