Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.761,-0.010,0.364,10.864,-23.132,1.648
0.739,0.138,0.084,9.827,-20.142,6.042
0.718,0.178,-0.107,11.292,-20.752,8.240
0.707,0.197,-0.317,22.156,-25.208,9.155
0.688,0.192,-0.483,35.034,-34.973,9.033
0.665,0.204,-0.515,40.222,-49.988,7.690
0.624,0.224,-0.425,44.800,-66.772,5.493
0.602,0.293,-0.255,66.345,-81.299,2.502
0.607,0.183,-0.078,98.816,-92.285,-2.136
0.589,0.030,-0.011,88.867,-97.778,-6.226
0.628,-0.099,-0.040,70.313,-100.891,-6.104
0.576,-0.190,0.013,52.917,-106.873,-2.869
0.599,-0.236,-0.020,38.147,-109.009,2.869
0.532,-0.249,-0.051,31.128,-112.732,10.193
0.503,-0.282,-0.067,29.236,-118.835,18.005
0.442,-0.280,-0.090,23.804,-125.671,25.208
0.401,-0.186,-0.139,14.771,-132.324,32.959
0.344,-0.103,-0.160,7.874,-139.954,38.513
0.305,-0.107,-0.112,8.667,-149.414,40.894
0.269,-0.111,0.025,15.625,-159.729,43.335
0.229,-0.022,0.200,19.958,-169.250,47.791
0.194,0.190,0.314,23.987,-174.194,52.979
0.181,0.465,0.412,26.855,-177.917,54.871
0.185,0.689,0.529,21.973,-181.885,50.903
0.168,0.790,0.661,10.376,-184.570,40.588
0.170,0.722,0.766,0.977,-183.472,26.245
0.187,0.483,0.896,-6.348,-179.871,12.268
0.199,0.175,1.036,-14.160,-174.072,3.296
0.211,-0.102,1.093,-18.738,-163.574,1.892
0.220,-0.307,1.097,-22.034,-150.513,7.385
0.226,-0.475,0.998,-15.320,-137.329,18.372
0.194,-0.506,0.873,-4.761,-128.052,34.058
0.167,-0.307,0.746,12.085,-124.084,52.856
0.115,0.070,0.642,32.593,-124.939,68.298
0.070,0.463,0.559,51.270,-129.333,75.195
0.023,0.752,0.506,63.599,-137.024,72.083
-0.010,0.892,0.495,68.298,-147.034,60.547
-0.040,0.869,0.574,59.387,-158.508,44.006
-0.048,0.667,0.771,43.396,-168.457,27.222
-0.085,0.376,1.016,16.541,-174.683,14.526
-0.117,0.040,1.230,-11.658,-176.819,9.338
-0.132,-0.206,1.359,-24.963,-171.692,13.184
-0.167,-0.232,1.461,-24.841,-164.673,25.574
-0.191,-0.055,1.479,-10.010,-155.518,40.955
-0.212,0.184,1.401,12.939,-145.996,51.514
-0.229,0.396,1.243,36.499,-137.634,54.932
-0.230,0.440,1.030,53.284,-133.118,51.392
-0.253,0.374,0.894,61.829,-134.399,43.823
-0.263,0.339,0.817,72.083,-139.221,37.354
-0.294,0.307,0.876,76.660,-145.508,31.799
-0.318,0.232,1.014,67.200,-150.208,26.733
-0.458,0.203,1.049,79.041,-152.222,24.414
-0.491,0.175,1.101,93.262,-153.748,22.156
-0.537,0.092,1.218,77.332,-156.921,18.982
-0.552,-0.108,1.273,67.810,-157.654,17.334
-0.573,-0.368,1.434,52.368,-157.837,17.700
-0.590,-0.528,1.668,36.011,-156.921,23.071
-0.600,-0.523,1.833,30.029,-148.987,34.302
-0.606,-0.357,1.920,36.377,-135.498,46.753
-0.600,-0.031,1.933,49.194,-120.911,56.580
-0.592,0.256,1.888,61.401,-105.957,57.739
-0.582,0.436,1.856,62.378,-92.651,52.307
-0.556,0.533,1.808,63.477,-80.811,43.518
-0.526,0.504,1.635,57.190,-68.848,32.288
-0.508,0.398,1.453,27.527,-58.411,20.935
-0.498,0.335,1.339,3.296,-53.162,11.963
-0.485,0.284,1.323,-18.433,-50.781,4.639
-0.519,-0.330,2.077,-30.762,-47.913,-1.160
-0.415,0.427,3.978,-172.363,-7.141,-0.305
-0.458,0.424,-0.089,95.215,103.271,11.475
-0.449,-0.005,0.406,110.962,58.228,3.845
-0.455,0.039,1.291,-66.650,17.456,-0.366
-0.374,-0.132,0.745,11.169,30.518,-0.671
-0.366,-0.093,0.740,28.503,21.362,4.517
-0.373,-0.060,0.952,-6.165,9.094,8.118
-0.358,-0.128,0.699,2.441,5.920,9.277
-0.335,-0.012,0.788,0.305,-1.892,12.207
-0.436,0.146,0.451,30.212,-14.282,14.099
-0.430,1.533,1.502,-175.415,-24.414,4.822
-0.311,-0.979,0.319,25.452,-6.348,-19.470
-0.350,0.130,0.920,-54.932,-29.114,-5.005
-0.347,0.085,1.142,-109.436,-30.029,-4.333
-0.396,0.316,1.556,-95.093,-26.306,-12.268
-0.363,0.081,0.939,-44.861,-11.169,-13.428
-0.360,0.120,0.942,-13.245,-9.033,-6.409
-0.365,0.090,0.930,-13.000,-10.742,-3.967
-0.360,0.095,0.915,-13.672,-5.920,-2.319
-0.373,0.113,0.910,-19.592,-2.441,-0.305
-0.382,0.176,0.956,-20.813,-2.014,0.183
-0.393,0.113,0.895,-10.986,-1.831,0.305
-0.407,0.138,0.917,-11.536,-2.319,0.671
-0.410,0.149,0.925,-11.108,-3.174,1.099
-0.406,0.156,0.910,-5.920,-4.028,0.977
-0.397,0.146,0.907,-4.272,-4.578,0.244
-0.397,0.065,0.899,-5.310,-4.333,-1.709
-0.391,0.102,0.877,-15.625,-4.761,-1.892
-0.399,0.150,0.928,-26.611,-6.836,-1.343
-0.395,0.167,0.923,-28.625,-9.277,-0.854
-0.434,0.141,0.879,-22.034,-12.451,0.671
-0.423,0.190,0.978,-16.602,-20.020,6.531
-0.432,0.158,0.966,-1.587,-16.357,8.179
-0.457,0.121,0.973,1.038,-14.587,5.920
-0.461,0.186,1.118,-7.263,-9.338,-0.854
-0.413,0.192,1.214,-16.418,-4.700,-3.540
-0.511,-0.195,1.553,-14.526,8.667,-5.432
-0.457,0.754,1.623,-48.523,20.020,-3.662
-0.515,0.275,1.514,-62.683,35.828,-14.282
-0.468,-0.073,1.440,-6.226,45.105,-17.395
-0.457,-0.110,1.410,7.324,52.979,-8.423
-0.454,0.070,1.370,18.799,60.425,2.014
-0.471,0.304,1.348,19.897,67.017,8.545
-0.500,0.416,1.315,10.559,73.059,7.996
-0.522,0.434,1.222,-1.770,78.735,3.296
-0.517,0.397,1.064,-7.751,83.435,-2.319
-0.494,0.324,0.895,-11.536,84.595,-7.141
-0.459,0.248,0.772,-14.709,80.994,-11.230
-0.417,0.179,0.695,-10.254,73.792,-13.245
-0.381,0.126,0.733,-6.653,64.392,-13.550
-0.346,0.070,0.835,1.831,55.542,-12.024
Done. Type '시작' to run again.
