Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.767,0.023,0.298,-6.226,13.184,-4.822
0.774,-0.039,0.372,-9.216,6.836,-5.798
0.767,-0.052,0.434,-9.277,4.944,-5.859
0.768,-0.043,0.460,-2.625,4.944,-5.371
0.778,-0.079,0.375,5.981,8.057,-4.700
0.783,-0.131,0.243,9.155,10.437,-4.150
0.773,-0.183,0.088,11.475,9.827,-3.113
0.765,-0.169,-0.017,8.728,3.845,0.671
0.759,-0.108,-0.062,3.479,-5.188,5.249
0.751,-0.012,-0.057,-1.465,-16.052,8.728
0.746,0.060,-0.039,-7.568,-25.330,8.667
0.726,0.078,-0.046,-7.568,-33.386,5.615
0.712,0.071,-0.078,-6.104,-40.344,1.892
0.698,0.035,-0.134,-3.662,-47.546,-1.160
0.664,0.002,-0.188,-0.977,-55.725,-3.540
0.654,0.012,-0.289,6.531,-64.880,-4.150
0.628,0.007,-0.399,11.353,-75.439,-5.310
0.585,-0.007,-0.509,10.742,-88.440,-7.507
0.549,-0.014,-0.620,12.817,-103.821,-8.911
0.504,-0.033,-0.740,15.381,-122.009,-9.521
0.429,-0.086,-0.833,9.705,-143.311,-10.864
0.300,-0.100,-0.804,-6.531,-171.387,-9.094
0.201,0.067,-0.648,-26.062,-203.064,-2.136
0.072,0.181,-0.411,-46.082,-230.957,0.366
-0.031,0.245,-0.179,-65.125,-252.136,-1.404
-0.086,0.167,0.157,-84.412,-270.508,-4.272
-0.140,0.036,0.679,-101.807,-286.987,-6.287
-0.126,-0.097,1.116,-86.975,-286.682,-5.310
-0.063,-0.241,1.456,-42.053,-272.583,-1.160
-0.029,-0.260,1.365,1.709,-243.958,10.010
-0.037,-0.127,1.031,35.156,-218.628,22.766
-0.061,0.148,0.604,49.316,-202.026,32.349
-0.152,0.484,0.259,44.006,-198.608,34.363
-0.286,0.709,0.111,16.663,-213.196,25.208
-0.355,0.768,0.208,-28.198,-234.253,7.690
-0.429,0.530,0.601,-80.261,-252.808,-11.353
-0.444,0.207,1.036,-110.718,-265.076,-24.414
-0.458,-0.197,1.535,-101.929,-270.813,-28.992
-0.416,-0.367,1.684,-65.430,-253.906,-18.311
-0.384,-0.466,1.643,-20.325,-229.980,-2.686
-0.375,-0.448,1.406,9.094,-206.543,14.465
-0.417,-0.344,1.189,28.320,-193.115,29.907
-0.483,-0.174,1.066,37.659,-188.538,42.297
-0.545,0.034,1.055,34.180,-189.148,49.866
-0.611,0.264,1.145,26.001,-192.017,52.490
-0.648,0.465,1.221,30.273,-192.017,50.110
-0.660,0.551,1.274,34.363,-189.087,41.870
-0.675,0.516,1.325,27.649,-184.998,30.090
-0.676,0.412,1.363,19.653,-180.115,18.677
-0.683,0.280,1.449,2.930,-174.866,9.644
-0.697,0.180,1.570,-10.986,-168.945,4.333
-0.693,0.115,1.742,-22.827,-161.682,2.075
-0.699,0.088,1.930,-26.611,-150.635,2.075
-0.678,0.083,1.984,-12.451,-133.179,4.395
-0.659,0.053,1.934,-1.648,-113.098,5.554
-0.648,0.011,1.758,8.545,-93.872,6.836
-0.665,0.039,1.568,12.451,-78.613,9.155
-0.665,0.165,1.395,14.832,-67.749,11.902
-0.652,0.269,1.166,24.597,-59.570,12.146
-0.668,0.300,0.965,20.264,-54.993,8.423
-0.690,0.271,0.801,17.517,-57.251,2.441
-0.705,0.194,0.778,8.789,-64.514,-2.930
-0.730,0.099,0.946,-9.216,-75.012,-7.446
-0.716,0.010,1.118,-14.771,-80.933,-9.399
-0.715,-0.023,1.339,-17.212,-80.078,-8.301
-0.029,0.141,2.299,78.247,-15.869,-1.587
-0.744,-0.260,-1.385,232.910,148.010,-1.770
-0.733,-0.342,1.208,36.804,5.188,8.850
-0.514,0.194,1.464,23.560,-24.170,24.902
-0.603,-0.134,0.415,84.351,36.194,6.653
-0.574,-0.221,0.706,45.959,15.259,3.235
-0.521,0.217,1.052,13.000,0.916,13.550
-0.411,-0.005,0.792,28.320,13.000,8.728
-0.487,-0.053,0.849,36.133,10.437,2.319
-0.448,-0.166,0.850,21.301,8.179,0.305
-0.447,-0.067,0.872,6.653,3.784,-1.160
-0.446,-0.025,0.852,-5.310,3.845,-0.305
-0.439,-0.153,0.909,-9.583,1.099,-3.113
-0.440,-0.058,0.902,-19.531,1.953,-1.648
-0.440,-0.039,0.867,-27.405,1.160,-1.770
-0.408,-0.018,0.937,-28.442,0.977,-1.953
-0.456,-0.026,0.868,-23.804,1.892,-2.319
-0.467,0.008,0.883,-24.597,2.197,-2.441
-0.473,0.003,0.880,-19.104,3.113,-2.808
-0.476,0.021,0.896,-11.475,4.150,-3.174
-0.480,0.008,0.885,-1.953,5.188,-3.479
-0.475,-0.021,0.866,5.676,6.409,-3.784
-0.472,-0.019,0.873,3.296,6.348,-4.028
-0.476,-0.020,0.873,-1.587,5.493,-4.211
-0.471,-0.019,0.874,-5.920,4.333,-4.395
-0.473,-0.014,0.875,-12.695,2.686,-4.639
-0.475,-0.001,0.875,-16.479,1.465,-5.127
-0.473,0.022,0.886,-17.273,1.343,-5.554
-0.467,0.007,0.872,-11.475,2.502,-5.432
-0.469,0.014,0.894,-10.803,3.601,-4.639
