Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.552,-0.198,0.152,-14.404,17.212,0.366
0.535,-0.092,0.328,-17.273,8.057,6.775
0.512,0.078,0.528,-19.409,1.831,11.658
0.506,0.235,0.665,-17.883,1.465,13.000
0.497,0.316,0.690,-10.803,5.554,10.010
0.497,0.321,0.602,-3.723,11.414,4.700
0.498,0.269,0.455,2.747,15.015,-0.732
0.507,0.186,0.299,5.310,15.503,-4.822
0.522,0.111,0.151,7.263,13.184,-7.019
0.538,0.070,0.087,5.432,6.409,-7.629
0.521,0.085,0.181,-3.662,-3.967,-6.897
0.514,0.118,0.278,-8.484,-12.024,-6.470
0.516,0.128,0.321,-6.958,-16.357,-7.141
0.513,0.095,0.317,-4.272,-18.860,-8.545
0.503,0.055,0.278,-3.723,-21.606,-9.399
0.500,0.022,0.222,0.427,-24.963,-9.216
0.501,-0.001,0.207,0.427,-29.968,-8.789
0.518,-0.001,0.231,-3.662,-36.133,-8.179
0.530,0.005,0.270,-8.362,-41.626,-7.324
0.512,0.040,0.328,-18.250,-46.631,-6.592
0.494,0.074,0.358,-22.949,-50.659,-6.531
0.482,0.107,0.364,-23.743,-54.138,-6.958
0.477,0.113,0.346,-18.188,-57.678,-8.301
0.461,0.081,0.348,-14.343,-62.256,-9.827
0.431,0.063,0.397,-14.587,-67.871,-10.437
0.414,0.058,0.419,-8.362,-72.266,-10.254
0.412,0.011,0.390,-3.967,-75.317,-10.803
0.417,-0.110,0.372,-5.432,-79.285,-11.353
0.401,-0.223,0.405,-15.747,-85.693,-9.277
0.361,-0.192,0.542,-29.907,-93.689,-3.174
0.334,-0.018,0.713,-33.508,-100.342,5.310
0.333,0.215,0.884,-30.945,-103.333,11.475
0.297,0.408,1.022,-29.236,-103.027,12.146
0.277,0.511,1.051,-25.085,-98.328,7.202
0.259,0.536,0.982,-16.418,-91.858,-0.549
0.247,0.482,0.869,-7.507,-87.219,-9.521
0.245,0.341,0.756,-0.061,-85.571,-18.982
0.236,0.136,0.690,1.953,-86.975,-26.367
0.213,-0.072,0.711,-4.089,-91.064,-29.480
0.184,-0.228,0.812,-12.695,-96.130,-28.015
0.177,-0.308,0.930,-17.639,-100.342,-22.034
0.161,-0.309,1.014,-18.555,-100.952,-12.817
0.133,-0.238,1.016,-17.517,-97.961,-3.662
0.112,-0.137,0.933,-10.620,-94.055,4.639
0.093,-0.046,0.789,-3.784,-92.407,10.315
