Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.413,-0.096,1.614,-21.240,32.043,-14.404
-0.435,-0.177,1.534,-21.667,37.903,-12.085
-0.455,-0.222,1.458,-18.311,40.955,-7.935
-0.453,-0.179,1.471,-10.864,41.382,-2.869
-0.435,-0.082,1.583,2.441,40.466,2.197
-0.409,-0.040,1.689,17.090,41.016,5.554
-0.362,-0.019,1.783,25.696,43.457,7.812
-0.339,0.006,1.806,29.297,49.866,10.071
-0.336,0.030,1.823,23.865,57.678,11.963
-0.338,0.073,1.861,14.282,64.758,12.878
-0.348,0.158,1.911,7.385,72.083,13.428
-0.347,0.285,1.948,4.028,80.688,13.184
-0.346,0.329,1.936,0.977,90.515,9.705
-0.341,0.262,1.923,-2.808,101.257,3.845
-0.330,0.167,1.869,0.854,112.244,-0.305
-0.334,0.064,1.760,4.700,123.047,-1.831
-0.331,0.022,1.658,13.977,133.423,-0.610
-0.337,0.033,1.506,27.344,142.273,2.625
-0.327,0.087,1.359,33.630,147.766,5.920
-0.300,0.159,1.189,39.856,150.635,7.996
-0.278,0.166,1.123,36.499,150.269,7.874
-0.257,0.150,1.176,30.273,147.888,5.920
-0.230,0.099,1.272,25.940,147.400,3.540
-0.205,0.015,1.316,23.621,151.001,2.136
-0.196,-0.043,1.276,26.489,157.654,2.686
-0.190,-0.050,1.143,28.381,165.039,4.822
-0.156,-0.034,1.007,27.283,170.959,7.141
-0.144,0.021,0.896,27.710,174.194,9.216
-0.124,0.090,0.799,27.832,175.964,10.071
-0.082,0.083,0.670,26.794,177.246,8.728
-0.040,-0.006,0.510,25.024,176.880,6.897
-0.008,-0.064,0.398,23.315,173.584,7.385
0.030,-0.049,0.330,24.536,168.030,10.010
0.064,-0.042,0.269,24.597,161.804,12.207
0.097,-0.045,0.192,23.987,155.701,13.672
0.147,-0.035,0.125,22.583,148.621,15.198
0.189,0.034,0.117,20.813,140.198,16.724
0.225,0.089,0.158,18.799,131.592,16.846
0.270,0.039,0.232,15.442,124.939,14.648
0.302,0.004,0.321,14.954,120.667,13.550
0.330,0.058,0.395,17.822,118.896,14.709
0.344,0.115,0.362,23.682,120.056,15.869
0.341,0.138,0.180,26.062,122.864,15.442
0.360,0.135,-0.066,27.161,123.169,14.160
0.392,0.124,-0.294,23.193,118.835,12.695
0.422,0.065,-0.441,15.259,108.215,10.681
0.452,0.012,-0.534,4.944,94.604,9.705
0.466,0.082,-0.597,0.366,79.407,10.620
0.485,0.239,-0.623,2.563,62.927,11.169
0.483,0.313,-0.634,5.676,45.776,8.118
0.494,0.307,-0.625,5.859,28.870,2.502
0.504,0.243,-0.576,3.479,11.597,-3.052
0.500,0.136,-0.445,-4.333,-4.822,-7.019
0.487,0.044,-0.219,-11.169,-19.104,-8.911
0.465,0.024,0.001,-13.916,-28.931,-8.240
0.473,0.030,0.078,-10.376,-32.959,-7.019
0.464,0.015,0.050,-5.737,-33.508,-6.470
0.466,0.049,-0.004,1.038,-34.851,-5.249
0.465,0.109,-0.082,6.348,-37.781,-5.066
0.471,0.145,-0.160,4.517,-42.664,-6.287
0.452,0.130,-0.212,-3.174,-50.049,-8.850
0.433,0.136,-0.247,-11.780,-59.387,-11.169
0.407,0.130,-0.259,-18.555,-70.496,-13.000
0.376,0.056,-0.235,-24.780,-82.275,-15.015
0.349,-0.024,-0.149,-26.550,-94.604,-15.564
0.332,-0.082,0.048,-25.269,-106.384,-13.794
0.301,-0.084,0.317,-21.729,-115.845,-10.376
0.290,0.042,0.505,-12.634,-119.934,-5.676
0.288,0.226,0.579,-2.686,-119.446,-3.418
0.306,0.340,0.612,-1.221,-117.004,-4.944
0.291,0.358,0.658,-5.005,-115.173,-10.498
0.279,0.251,0.655,-16.174,-112.915,-18.127
0.250,0.068,0.646,-30.640,-111.145,-24.475
0.210,-0.067,0.667,-38.940,-111.084,-26.245
0.171,-0.161,0.673,-39.429,-111.694,-24.353
0.129,-0.232,0.706,-37.109,-113.159,-20.508
0.090,-0.227,0.740,-29.907,-115.601,-14.771
0.063,-0.156,0.759,-19.714,-117.981,-8.057
0.048,-0.059,0.842,-13.367,-121.460,-2.869
0.048,0.041,1.002,-8.972,-124.817,-0.061
0.038,0.118,1.166,-5.920,-125.244,0.610
0.064,0.143,1.239,-9.460,-120.361,-1.221
0.050,0.083,1.294,-11.841,-113.770,-3.845
0.041,0.005,1.211,-17.822,-105.530,-5.432
0.005,0.033,1.090,-22.583,-99.304,-4.822
-0.047,0.172,1.002,-24.658,-97.412,-3.845
-0.080,0.267,0.965,-21.240,-98.572,-4.883
-0.109,0.189,1.017,-16.968,-101.013,-9.277
-0.129,0.037,1.124,-12.390,-102.783,-13.000
-0.112,-0.046,1.234,-6.897,-101.990,-13.428
-0.094,-0.104,1.248,-0.488,-98.328,-11.902
-0.082,-0.228,1.182,0.244,-93.323,-10.132
-0.083,-0.317,1.133,-2.014,-90.149,-6.226
-0.085,-0.269,1.108,-3.601,-89.478,0.488
-0.101,-0.150,1.115,-5.493,-89.539,7.385
-0.120,-0.016,1.141,-7.935,-89.783,12.207
-0.154,0.078,1.147,-11.658,-89.478,14.587
-0.186,0.215,1.156,-10.376,-89.600,15.503
-0.215,0.375,1.227,-7.385,-90.393,14.709
-0.211,0.457,1.314,-4.150,-90.210,10.193
-0.201,0.412,1.412,-1.099,-87.708,3.235
-0.185,0.284,1.483,-1.038,-83.008,-3.662
-0.167,0.122,1.505,-2.136,-76.538,-8.423
-0.160,-0.065,1.441,-6.714,-68.848,-10.071
-0.175,-0.146,1.373,-9.949,-62.317,-7.507
-0.194,-0.058,1.360,-8.606,-58.838,-2.319
