Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.686,-0.102,0.892,3.906,-26.733,0.000
0.703,0.058,0.528,17.212,-24.292,1.221
0.708,0.133,0.353,20.203,-23.743,0.488
0.700,0.149,0.279,13.184,-27.466,-2.991
0.699,0.123,0.223,-0.305,-32.898,-7.507
0.687,0.059,0.130,-7.263,-38.269,-12.329
0.669,0.043,0.026,-8.179,-44.922,-15.564
0.652,0.039,-0.064,-5.005,-53.589,-18.250
0.620,-0.070,0.046,-15.381,-66.528,-22.522
0.587,-0.184,0.303,-28.198,-80.017,-25.085
0.564,-0.228,0.574,-31.860,-87.463,-24.292
0.570,-0.242,0.731,-21.057,-88.013,-21.423
0.572,-0.271,0.709,-8.972,-83.191,-18.433
0.583,-0.270,0.609,-6.897,-78.186,-15.503
0.584,-0.228,0.487,-1.648,-76.538,-11.719
0.585,-0.104,0.393,1.221,-78.613,-8.179
0.571,0.046,0.278,-2.014,-83.069,-7.202
0.549,0.141,0.168,-10.559,-90.393,-9.705
0.508,0.101,0.103,-25.879,-100.952,-15.259
0.453,-0.067,0.264,-50.354,-115.173,-21.423
0.401,-0.228,0.663,-69.702,-129.089,-23.621
0.371,-0.294,1.094,-71.899,-136.475,-20.630
0.361,-0.305,1.365,-57.617,-132.019,-14.404
0.348,-0.252,1.340,-33.203,-115.417,-7.507
0.355,-0.180,1.111,-2.869,-98.694,-2.197
0.356,-0.083,0.813,22.888,-89.111,1.221
0.349,0.081,0.575,27.344,-87.891,1.892
0.330,0.243,0.420,16.724,-93.933,-1.770
0.303,0.308,0.359,-1.526,-104.248,-9.338
0.275,0.213,0.354,-20.508,-116.760,-19.958
0.248,-0.021,0.488,-37.964,-129.456,-29.114
0.199,-0.241,0.800,-49.500,-140.930,-32.288
0.182,-0.325,1.133,-41.687,-146.423,-28.076
0.182,-0.314,1.274,-10.925,-142.212,-20.203
0.193,-0.333,1.166,14.160,-130.859,-13.306
0.194,-0.381,0.936,27.954,-121.826,-7.324
0.164,-0.298,0.729,32.776,-119.934,-0.244
0.127,-0.020,0.629,29.358,-124.512,6.897
0.082,0.303,0.679,17.029,-132.568,8.240
0.033,0.457,0.839,2.380,-140.503,1.038
0.018,0.343,1.093,-8.789,-145.142,-11.230
0.000,0.068,1.399,-20.325,-144.958,-23.071
0.019,-0.116,1.578,-18.188,-138.489,-27.222
0.030,-0.227,1.543,-7.568,-122.437,-25.757
0.024,-0.274,1.335,1.953,-105.408,-22.156
0.035,-0.295,1.031,4.883,-93.384,-17.761
0.023,-0.386,0.734,-0.427,-88.013,-13.916
-0.001,-0.474,0.546,-15.869,-90.393,-8.850
-0.053,-0.373,0.504,-28.503,-100.037,-0.427
-0.104,-0.151,0.597,-31.921,-112.366,8.301
-0.147,0.025,0.851,-32.043,-123.474,12.207
-0.184,0.167,1.184,-25.940,-129.883,12.085
-0.193,0.243,1.461,-11.414,-129.089,9.033
-0.202,0.218,1.631,2.747,-121.643,3.662
-0.193,0.085,1.704,11.292,-108.826,-2.197
