Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.415,0.018,1.221,22.644,-87.463,18.066
-0.417,0.003,1.213,24.780,-84.290,18.127
-0.423,0.002,1.183,25.330,-80.811,18.311
-0.415,0.010,1.117,23.315,-76.965,18.311
-0.429,-0.004,1.072,14.832,-74.219,18.127
-0.461,-0.020,1.051,3.113,-72.815,17.639
-0.478,-0.007,1.060,-5.920,-71.838,17.578
-0.505,0.084,1.152,-13.428,-71.899,17.883
-0.500,0.197,1.196,-10.437,-70.007,17.151
-0.487,0.250,1.163,-7.202,-64.941,13.062
-0.469,0.243,1.099,-3.723,-60.303,7.263
-0.458,0.217,0.996,0.793,-56.763,2.380
-0.446,0.156,0.908,-1.221,-55.054,-2.136
-0.460,0.084,0.877,-8.362,-56.091,-5.005
-0.464,0.025,0.885,-16.479,-58.105,-6.348
-0.471,-0.039,0.935,-23.437,-59.326,-6.348
-0.471,-0.100,0.990,-26.550,-59.387,-4.883
-0.481,-0.143,0.976,-20.996,-57.556,-1.892
-0.486,-0.143,0.894,-15.076,-54.871,2.686
-0.497,-0.098,0.858,-15.137,-54.199,7.263
-0.520,-0.001,0.875,-14.954,-55.176,10.620
-0.523,0.112,0.862,-8.057,-55.603,12.146
-0.542,0.183,0.794,-0.732,-55.054,10.681
-0.320,0.609,2.673,10.254,-12.085,5.188
-0.632,-0.001,-0.844,211.914,110.474,-3.052
-0.634,-0.138,1.784,67.566,9.216,-2.991
-0.583,0.038,1.063,31.433,4.822,1.099
-0.520,-0.189,0.608,115.662,34.973,-0.732
-0.495,-0.100,0.892,45.105,18.250,-0.610
-0.484,-0.051,0.873,2.380,12.939,-0.671
-0.481,-0.054,0.850,-1.648,11.292,-1.404
-0.431,-0.087,0.840,-14.343,8.850,-2.136
-0.501,-0.017,0.897,-28.687,6.958,-2.747
-0.465,-0.053,0.835,-26.794,6.531,-3.357
-0.452,0.037,0.926,-39.551,4.333,-2.441
-0.448,0.041,0.916,-31.677,4.456,-2.136
-0.465,0.022,0.890,-14.526,5.127,-1.587
-0.469,-0.001,0.873,-5.798,5.615,-0.732
-0.475,-0.007,0.874,-5.127,5.432,-0.305
-0.480,-0.010,0.874,-7.385,5.493,-0.488
-0.474,-0.012,0.867,-9.949,5.493,-1.160
-0.474,0.020,0.896,-13.733,5.005,-1.770
-0.468,0.016,0.891,-9.705,4.883,-2.380
-0.467,0.024,0.896,-2.686,4.700,-2.563
-0.464,0.006,0.881,3.174,4.456,-2.808
-0.463,-0.005,0.878,4.944,4.028,-3.052
-0.464,-0.013,0.866,0.854,2.747,-3.113
-0.470,0.004,0.889,-5.981,1.526,-3.296
-0.473,0.002,0.876,-8.240,1.038,-3.601
-0.475,0.010,0.883,-9.644,0.671,-3.479
Done. Type '시작' to run again.
