Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.330,0.187,0.281,-12.878,61.035,7.019
0.376,0.030,0.364,-10.193,53.650,3.418
0.395,-0.041,0.495,-7.141,47.729,3.479
0.396,-0.014,0.649,-3.784,43.701,5.676
0.396,0.044,0.747,-2.319,43.640,7.202
0.378,0.099,0.823,-2.991,45.959,7.141
0.367,0.174,0.816,-1.404,49.805,6.165
0.372,0.209,0.697,-1.343,54.382,3.418
0.382,0.197,0.590,-4.517,56.580,-0.671
0.385,0.171,0.495,-7.446,56.030,-3.967
0.404,0.089,0.350,-10.315,54.260,-7.080
0.417,-0.029,0.190,-10.254,50.049,-9.338
0.425,-0.093,0.067,-9.644,42.114,-8.911
0.438,-0.059,-0.003,-4.456,31.250,-5.920
0.448,0.005,0.014,-1.465,18.433,-3.540
0.453,0.056,0.119,-1.282,5.554,-2.502
0.454,0.089,0.280,-2.136,-4.639,-2.380
0.442,0.125,0.446,-6.409,-11.658,-3.296
0.442,0.099,0.595,-14.038,-15.381,-4.761
0.449,-0.027,0.692,-22.888,-15.808,-7.019
0.446,-0.098,0.766,-25.452,-13.733,-6.165
0.436,-0.040,0.731,-18.005,-9.644,-2.930
0.441,0.065,0.576,-6.958,-5.371,0.061
0.457,0.135,0.399,1.038,-4.211,0.305
0.467,0.141,0.308,4.272,-7.141,-1.587
0.459,0.129,0.298,2.747,-12.878,-3.662
0.456,0.156,0.286,0.610,-18.982,-4.761
0.450,0.148,0.272,-2.380,-24.902,-6.897
0.433,0.094,0.296,-6.348,-31.555,-9.766
0.429,0.025,0.352,-10.681,-38.086,-11.292
0.432,-0.067,0.465,-15.076,-44.006,-11.536
0.429,-0.112,0.610,-17.212,-48.096,-9.583
0.425,-0.061,0.714,-14.404,-49.255,-5.493
0.438,0.062,0.704,-8.118,-47.424,-2.136
0.436,0.142,0.683,-1.587,-45.654,-1.221
0.438,0.203,0.633,5.676,-44.495,-2.380
0.427,0.207,0.554,6.714,-44.250,-5.005
0.404,0.178,0.495,1.404,-45.959,-8.667
0.380,0.124,0.472,-3.662,-49.683,-12.329
0.350,0.067,0.447,-9.399,-54.260,-15.076
0.334,0.021,0.397,-13.306,-59.265,-16.785
0.323,-0.053,0.421,-18.494,-66.345,-17.700
0.295,-0.152,0.538,-25.757,-74.890,-17.212
0.275,-0.219,0.688,-30.640,-81.787,-13.916
0.260,-0.202,0.867,-30.396,-85.754,-7.812
0.248,-0.135,1.013,-25.024,-86.548,-2.197
0.244,-0.031,1.089,-15.625,-83.374,2.563
0.235,0.074,1.093,-1.953,-78.308,5.493
0.245,0.154,1.032,6.714,-72.388,5.554
0.216,0.187,0.934,10.681,-68.176,3.174
0.198,0.199,0.762,6.836,-65.857,-0.488
0.179,0.167,0.633,-0.732,-67.688,-3.662
0.137,0.109,0.623,-10.559,-74.158,-5.920
0.101,0.091,0.688,-17.822,-81.665,-6.775
0.075,0.079,0.792,-19.104,-88.074,-6.531
0.052,0.039,0.936,-17.212,-92.712,-6.042
0.049,0.049,1.035,-10.132,-93.872,-4.456
0.062,0.096,1.094,-3.540,-92.407,-3.174
0.065,0.115,1.109,0.793,-89.417,-2.869
0.071,0.100,1.084,4.578,-85.510,-3.479
0.047,0.145,0.996,11.841,-81.848,-3.357
0.024,0.215,0.861,14.038,-79.956,-3.418
-0.005,0.229,0.767,7.385,-81.726,-5.249
-0.043,0.213,0.755,0.671,-86.548,-8.118
-0.067,0.170,0.821,-5.554,-92.346,-10.864
-0.084,0.086,0.884,-6.714,-96.436,-12.634
-0.086,0.007,0.891,-4.639,-98.328,-12.878
-0.104,-0.066,0.839,-1.587,-99.060,-11.658
-0.127,-0.110,0.793,-0.793,-100.342,-8.606
-0.174,-0.088,0.752,-1.831,-103.333,-4.456
-0.198,0.069,0.833,-3.662,-108.398,0.610
-0.242,0.253,1.042,-3.113,-114.502,3.784
-0.273,0.370,1.260,1.221,-116.211,3.174
-0.287,0.363,1.431,10.864,-112.915,-0.732
-0.287,0.348,1.519,21.301,-105.591,-4.456
-0.276,0.316,1.516,28.320,-94.727,-8.423
-0.275,0.223,1.439,30.884,-82.764,-13.306
-0.285,0.132,1.275,32.593,-72.388,-17.151
-0.283,0.106,1.086,32.227,-64.514,-19.104
-0.306,0.107,0.945,28.625,-61.401,-20.508
-0.331,0.029,0.809,16.724,-61.951,-22.949
-0.365,-0.135,0.741,-0.366,-65.918,-24.963
-0.390,-0.318,0.741,-13.672,-72.083,-23.315
-0.423,-0.420,0.849,-23.376,-78.857,-17.212
-0.446,-0.344,1.023,-24.536,-83.984,-7.812
-0.467,-0.180,1.192,-14.221,-85.144,0.854
-0.483,-0.063,1.321,-1.892,-82.275,6.226
-0.490,0.040,1.408,8.179,-76.721,8.545
-0.489,0.125,1.394,16.724,-69.275,8.057
-0.468,0.156,1.272,17.334,-60.913,5.798
-0.473,0.181,1.199,11.108,-55.969,2.563
