Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.534,0.198,0.244,9.644,69.031,8.301
0.552,0.137,0.280,2.502,63.599,4.883
0.549,0.130,0.281,-2.197,59.265,3.845
0.552,0.131,0.228,-4.761,55.908,2.625
0.562,0.107,0.171,-4.761,51.941,1.404
0.564,0.084,0.104,-7.141,46.570,0.305
0.558,0.121,0.069,-4.639,39.307,0.244
0.560,0.230,0.049,-2.625,31.372,-0.244
0.559,0.250,0.078,-4.700,22.949,-3.296
0.552,0.160,0.145,-8.484,14.648,-8.057
0.556,0.046,0.204,-7.263,7.996,-11.475
0.551,-0.053,0.230,-4.578,3.357,-12.146
0.550,-0.091,0.260,-2.930,-0.427,-10.376
0.541,-0.108,0.284,-0.366,-3.418,-7.874
0.539,-0.076,0.285,0.000,-5.676,-5.371
0.526,0.015,0.264,-1.221,-7.812,-3.601
0.515,0.127,0.281,-3.357,-10.925,-2.991
0.502,0.175,0.305,-7.385,-14.465,-4.761
0.501,0.161,0.307,-11.108,-17.334,-8.179
0.502,0.132,0.294,-12.146,-20.203,-11.353
0.512,0.102,0.266,-11.292,-23.437,-13.550
0.515,0.040,0.230,-9.094,-27.161,-15.320
0.527,-0.048,0.191,-6.531,-31.738,-16.113
0.528,-0.127,0.158,-3.296,-37.170,-15.015
0.519,-0.131,0.169,-1.404,-43.518,-11.963
0.504,0.038,0.245,2.441,-50.659,-7.690
0.491,0.203,0.319,2.075,-56.702,-6.836
0.473,0.208,0.354,-4.089,-60.913,-11.108
0.450,0.127,0.425,-12.939,-64.880,-16.235
0.433,0.036,0.549,-19.104,-68.542,-19.531
0.426,-0.055,0.653,-21.179,-69.458,-20.447
0.414,-0.087,0.700,-20.752,-67.749,-19.348
0.417,-0.006,0.682,-14.465,-64.758,-16.724
0.424,0.059,0.626,-6.104,-62.134,-15.503
0.432,0.019,0.542,-1.892,-60.730,-17.334
0.434,-0.092,0.446,-2.075,-61.707,-19.226
0.428,-0.170,0.375,-4.028,-65.674,-18.555
