Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.495,0.044,0.083,11.902,70.129,9.766
0.510,0.051,0.037,5.127,60.608,7.263
0.518,0.067,0.071,-1.526,49.072,5.127
0.532,0.076,0.133,-3.418,38.025,2.869
0.534,0.053,0.180,-3.113,29.968,0.183
0.531,0.013,0.199,-2.014,23.254,-2.258
0.526,-0.040,0.214,-0.183,17.395,-3.784
0.524,-0.117,0.256,-1.526,11.108,-4.333
0.520,-0.182,0.335,-2.625,5.066,-3.662
0.508,-0.197,0.438,-2.441,0.610,-1.221
0.506,-0.175,0.497,-0.366,-0.916,2.136
0.504,-0.128,0.506,-0.427,-0.671,4.944
0.499,-0.048,0.486,-3.113,-0.366,6.897
0.490,0.047,0.479,-6.348,-1.160,7.019
0.476,0.119,0.482,-12.085,-2.747,5.005
0.472,0.133,0.469,-18.433,-4.272,0.671
0.471,0.119,0.445,-23.560,-6.287,-3.540
0.469,0.109,0.450,-25.757,-9.644,-6.714
0.461,0.085,0.503,-24.597,-13.489,-10.010
0.454,0.021,0.551,-24.048,-16.357,-13.062
0.455,-0.070,0.569,-22.339,-17.944,-14.771
0.445,-0.165,0.595,-18.494,-18.860,-14.404
0.451,-0.223,0.607,-12.268,-19.104,-11.902
0.467,-0.246,0.559,-5.371,-18.066,-7.629
0.464,-0.238,0.501,-3.601,-17.700,-3.601
0.450,-0.183,0.486,-5.981,-19.348,0.183
0.441,-0.081,0.511,-7.385,-22.339,3.662
0.434,0.021,0.532,-7.751,-24.536,4.944
0.432,0.080,0.504,-8.301,-25.635,3.845
0.432,0.098,0.456,-9.766,-26.550,0.916
0.432,0.084,0.401,-11.780,-28.381,-2.502
0.431,0.061,0.345,-13.184,-31.433,-5.005
0.461,0.063,0.302,-13.550,-35.767,-7.263
0.467,0.044,0.286,-15.259,-41.321,-9.827
0.470,-0.014,0.301,-20.935,-47.913,-12.329
0.454,-0.079,0.328,-23.865,-54.443,-13.306
0.425,-0.130,0.350,-23.437,-60.547,-12.268
0.379,-0.145,0.382,-23.193,-66.345,-9.827
0.338,-0.127,0.391,-18.799,-71.838,-6.653
0.332,-0.123,0.374,-15.320,-76.721,-4.761
0.333,-0.167,0.343,-16.785,-81.970,-3.906
0.312,-0.180,0.341,-24.536,-88.501,-1.709
0.277,-0.069,0.361,-28.381,-96.191,3.357
0.229,0.146,0.465,-28.442,-105.225,7.935
0.187,0.333,0.610,-27.161,-114.136,7.935
0.151,0.419,0.738,-24.414,-120.422,2.991
0.122,0.399,0.815,-19.897,-122.986,-4.395
0.085,0.301,0.896,-14.648,-123.901,-12.024
0.071,0.141,0.983,-11.841,-124.084,-18.799
0.058,-0.076,0.998,-10.071,-121.033,-23.193
0.064,-0.297,0.928,-13.123,-115.906,-23.193
0.048,-0.419,0.785,-15.442,-112.061,-17.029
0.033,-0.377,0.611,-15.442,-111.389,-6.531
-0.000,-0.199,0.518,-17.883,-115.845,4.028
-0.067,0.071,0.572,-21.973,-125.549,11.963
-0.131,0.309,0.706,-21.851,-135.681,14.465
-0.195,0.442,0.937,-18.494,-144.226,10.437
-0.235,0.418,1.241,-11.963,-150.757,1.587
-0.236,0.245,1.537,-5.310,-151.428,-7.080
-0.254,0.064,1.686,3.174,-142.456,-12.451
-0.236,-0.056,1.688,11.536,-125.549,-12.390
-0.247,-0.063,1.590,10.925,-108.276,-8.606
-0.250,0.003,1.411,6.409,-94.177,-4.883
-0.267,0.083,1.211,-1.038,-84.595,-3.723
-0.284,0.130,1.045,-12.207,-80.017,-4.395
-0.290,0.121,0.976,-24.109,-80.750,-6.897
-0.299,0.044,1.009,-32.715,-84.412,-9.888
-0.325,-0.095,1.154,-39.246,-87.524,-11.963
-0.323,-0.248,1.305,-41.321,-87.646,-11.047
-0.320,-0.369,1.381,-39.124,-82.520,-6.104
-0.324,-0.424,1.354,-36.316,-73.608,2.380
-0.330,-0.397,1.261,-31.494,-64.331,13.611
