Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.568,0.019,0.476,-9.766,0.977,3.235
0.559,0.235,0.453,-4.944,0.671,5.371
0.543,0.338,0.425,-6.165,-0.488,1.770
0.570,0.314,0.408,-10.498,-2.197,-4.700
0.575,0.230,0.440,-14.832,-4.639,-11.292
0.595,0.098,0.399,-17.273,-5.188,-16.602
0.596,-0.016,0.314,-14.709,-5.920,-18.555
0.591,-0.019,0.202,-10.315,-8.728,-17.273
0.584,0.062,0.149,-8.179,-14.038,-15.625
0.557,0.182,0.170,-6.775,-21.240,-15.198
0.532,0.229,0.166,-7.874,-28.137,-17.822
0.527,0.123,0.189,-11.963,-34.790,-22.583
0.520,-0.042,0.293,-15.076,-41.931,-26.123
0.518,-0.133,0.372,-12.634,-46.997,-25.757
0.528,-0.124,0.352,-7.568,-49.072,-22.583
0.543,-0.121,0.275,-4.028,-51.147,-19.897
0.528,-0.137,0.285,-3.296,-55.359,-18.005
0.532,-0.094,0.267,-3.601,-59.814,-15.564
0.517,-0.074,0.294,-5.920,-64.819,-13.672
0.487,-0.013,0.342,-6.287,-69.763,-12.207
0.456,0.060,0.314,-4.150,-73.364,-11.353
0.419,0.087,0.397,-8.362,-78.125,-12.451
0.391,0.149,0.608,-11.108,-84.106,-13.977
0.377,0.188,0.810,-12.207,-86.182,-16.296
0.377,0.176,0.829,-11.292,-82.886,-20.081
0.389,0.092,0.757,-9.644,-78.369,-23.987
0.388,-0.042,0.653,-13.977,-76.050,-26.794
0.373,-0.172,0.561,-19.775,-76.538,-27.039
0.360,-0.227,0.586,-26.123,-80.261,-24.048
0.333,-0.210,0.710,-26.733,-85.449,-19.409
0.298,-0.160,0.830,-22.156,-88.013,-14.771
0.261,-0.101,0.843,-13.611,-87.463,-11.292
0.241,-0.039,0.794,-5.920,-86.975,-9.033
0.224,-0.005,0.856,-3.113,-88.501,-8.728
0.197,0.044,0.947,-1.770,-90.149,-9.155
0.211,0.094,1.011,-0.854,-89.539,-10.742
0.225,0.062,1.075,-0.366,-87.219,-14.221
0.252,-0.058,1.080,4.761,-83.313,-17.639
0.242,-0.156,1.009,4.883,-79.224,-17.578
0.225,-0.119,0.917,-0.916,-76.843,-14.160
0.195,-0.033,0.923,-9.277,-78.247,-10.864
0.151,0.029,0.998,-16.663,-80.627,-9.766
0.127,-0.013,1.056,-18.494,-81.665,-10.437
0.107,-0.112,1.149,-15.381,-81.482,-11.230
0.098,-0.135,1.196,-6.592,-79.834,-9.277
0.100,-0.078,1.151,0.549,-75.806,-6.409
0.110,0.031,1.108,5.920,-72.449,-4.761
0.131,0.105,1.133,9.094,-70.801,-5.737
0.134,0.090,1.165,7.507,-68.604,-9.094
0.146,0.035,1.103,1.343,-65.186,-12.878
0.150,-0.046,1.024,-8.362,-62.744,-15.320
0.128,-0.146,1.003,-14.954,-63.110,-15.320
0.092,-0.157,1.029,-18.066,-64.819,-12.085
0.055,-0.138,1.044,-14.832,-66.284,-7.568
0.025,-0.144,1.082,-9.949,-67.688,-4.150
-0.015,-0.099,1.114,-5.127,-68.604,-0.610
