Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.456,0.054,-0.006,-4.822,9.094,-4.150
0.463,-0.028,0.033,-9.766,-0.977,-5.554
0.461,-0.062,0.119,-11.414,-10.742,-4.761
0.459,-0.035,0.231,-8.423,-19.531,-2.869
0.456,0.020,0.334,-3.052,-25.757,-0.854
0.453,0.092,0.409,2.380,-29.541,0.122
0.456,0.144,0.464,4.944,-31.555,-0.488
0.449,0.173,0.536,3.662,-32.471,-2.686
0.438,0.173,0.550,0.000,-31.433,-5.188
0.437,0.143,0.493,-3.540,-29.114,-8.484
0.431,0.067,0.393,-8.850,-27.649,-12.268
0.420,-0.057,0.286,-11.902,-27.893,-14.709
0.416,-0.168,0.182,-12.451,-29.968,-14.893
0.418,-0.225,0.108,-8.423,-34.485,-11.963
0.421,-0.205,0.038,-2.197,-40.833,-7.446
0.417,-0.100,-0.043,5.554,-48.584,-3.113
0.404,0.022,-0.087,11.536,-58.899,-0.427
0.376,0.102,-0.002,10.803,-72.021,-0.305
0.350,0.145,0.191,4.150,-84.412,-2.136
0.328,0.168,0.433,-2.991,-93.628,-4.272
0.318,0.214,0.638,-7.996,-98.083,-6.409
0.317,0.218,0.820,-11.902,-98.511,-10.010
0.309,0.169,0.958,-15.137,-95.581,-14.038
0.289,0.116,0.980,-17.029,-90.027,-16.846
0.273,0.070,0.949,-18.677,-84.534,-18.005
0.250,0.005,0.948,-19.592,-81.238,-17.761
0.227,0.012,0.921,-17.944,-78.552,-16.174
0.194,0.068,0.840,-13.062,-76.294,-14.404
0.173,0.123,0.714,-6.470,-75.317,-14.221
0.151,0.111,0.604,-3.296,-77.271,-16.541
0.135,0.010,0.575,-3.845,-82.520,-19.836
0.102,-0.128,0.619,-7.751,-89.172,-21.606
0.078,-0.247,0.701,-14.771,-95.947,-20.447
0.058,-0.279,0.861,-20.203,-102.356,-15.686
0.028,-0.198,1.049,-20.691,-107.300,-8.972
0.015,0.004,1.230,-14.893,-109.314,-3.052
0.013,0.147,1.380,-6.531,-107.300,-1.282
0.010,0.179,1.481,0.427,-101.318,-2.869
0.007,0.248,1.502,5.615,-92.407,-4.700
0.008,0.342,1.454,7.690,-82.581,-7.874
-0.014,0.360,1.360,3.601,-73.120,-14.343
-0.024,0.271,1.220,-3.052,-65.308,-22.888
-0.019,0.042,1.082,-10.193,-60.425,-30.884
-0.014,-0.235,0.961,-15.076,-58.716,-34.485
-0.022,-0.439,0.854,-19.653,-59.570,-31.982
-0.029,-0.501,0.831,-18.555,-63.599,-23.743
-0.034,-0.474,0.782,-10.742,-68.054,-13.184
-0.085,-0.493,0.736,-5.310,-72.693,-3.784
-0.114,-0.367,0.828,-2.747,-79.834,6.104
-0.136,-0.036,1.045,4.700,-86.853,16.541
-0.155,0.316,1.281,12.024,-89.600,20.569
-0.154,0.625,1.467,18.250,-86.487,16.418
-0.137,0.767,1.580,20.996,-78.918,4.883
-0.129,0.607,1.622,11.963,-68.237,-11.353
-0.138,0.246,1.529,-4.333,-56.274,-26.245
-0.154,-0.025,1.359,-18.738,-46.082,-32.837
-0.166,-0.170,1.173,-26.855,-40.466,-32.349
-0.182,-0.314,1.050,-33.142,-39.368,-28.931
-0.189,-0.434,1.004,-32.776,-41.443,-22.400
-0.193,-0.443,0.977,-23.560,-44.006,-12.207
-0.199,-0.363,0.951,-9.949,-46.753,-0.977
-0.209,-0.140,0.995,2.258,-50.720,9.277
-0.206,0.178,1.105,14.954,-54.932,16.479
-0.203,0.440,1.246,22.461,-56.885,16.052
-0.196,0.559,1.362,23.254,-55.115,8.850
-0.201,0.540,1.430,18.188,-50.720,-1.892
-0.197,0.364,1.449,10.437,-44.312,-12.573
-0.214,0.160,1.396,-1.648,-37.292,-20.447
-0.228,-0.014,1.319,-10.193,-31.250,-23.560
-0.241,-0.096,1.255,-14.221,-26.672,-22.644
-0.248,-0.130,1.147,-12.024,-23.315,-19.043
-0.240,-0.182,1.020,-9.094,-21.667,-15.076
-0.250,-0.177,0.974,-6.348,-23.254,-9.888
-0.253,-0.106,0.937,-1.831,-26.306,-4.517
-0.250,-0.047,0.896,1.770,-29.541,-1.221
-0.250,0.010,0.926,5.127,-33.325,0.916
-0.255,0.102,0.979,7.690,-36.743,1.465
-0.258,0.123,1.016,8.362,-38.330,-0.244
-0.266,0.054,1.048,7.019,-38.757,-3.174
-0.273,-0.020,1.065,1.770,-38.330,-4.578
-0.283,-0.040,1.108,-3.601,-37.598,-4.456
-0.294,-0.026,1.157,-8.850,-36.255,-3.967
-0.305,-0.063,1.165,-12.451,-33.691,-3.296
-0.312,-0.044,1.156,-9.216,-30.945,-1.465
-0.307,0.046,1.097,-1.465,-28.870,1.099
-0.295,0.054,1.004,4.578,-27.161,1.831
-0.289,0.016,0.939,7.263,-27.527,1.648
-0.281,-0.000,0.895,7.935,-29.175,1.892
-0.281,-0.003,0.859,4.395,-31.311,2.625
-0.291,0.012,0.822,1.038,-33.875,2.869
-0.306,0.012,0.797,-1.770,-36.499,2.747
-0.322,-0.040,0.745,-4.761,-39.307,2.136
-0.332,-0.124,0.728,-10.620,-43.030,2.014
-0.287,-0.081,3.768,12.329,-26.855,0.183
-0.399,-0.130,-0.738,14.343,88.379,-2.686
-0.300,-0.109,0.716,-11.414,16.907,0.488
-0.323,0.010,0.930,6.714,28.015,-1.709
-0.295,0.021,0.961,1.587,24.963,-2.014
-0.279,0.038,0.936,-3.784,26.978,-2.625
-0.264,0.021,0.931,-5.859,27.771,-2.930
-0.261,0.034,0.952,-2.136,25.818,-3.357
-0.261,0.056,0.958,-1.038,23.560,-3.540
-0.264,0.064,0.965,1.587,20.630,-3.601
-0.262,0.057,0.969,6.653,16.907,-3.113
-0.261,0.049,0.964,9.521,13.367,-2.075
-0.258,0.037,0.961,9.888,10.620,-1.282
