Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.061,0.055,0.938,-2.258,-74.341,1.831
-0.101,0.203,0.880,-2.380,-80.383,4.517
-0.127,0.275,0.913,-2.625,-88.623,2.869
-0.127,0.275,1.002,-4.089,-95.764,-0.610
-0.126,0.191,1.129,-4.639,-100.708,-3.845
-0.117,0.101,1.295,-4.395,-102.905,-5.859
-0.117,0.009,1.446,-1.709,-100.586,-6.226
-0.107,-0.019,1.480,3.174,-92.957,-4.944
-0.105,-0.019,1.386,7.385,-83.130,-3.052
-0.117,0.018,1.297,6.531,-75.867,-0.854
-0.136,0.097,1.231,3.418,-72.205,1.648
-0.159,0.154,1.231,-3.662,-70.435,2.441
-0.185,0.173,1.233,-6.775,-68.481,1.831
-0.201,0.216,1.189,-6.653,-65.308,0.244
-0.200,0.261,1.081,-2.869,-61.584,-1.770
-0.201,0.154,0.998,-2.563,-60.120,-5.371
-0.204,0.028,0.964,-3.906,-61.646,-7.751
-0.209,0.019,0.964,-4.456,-64.514,-6.409
-0.217,0.056,1.021,-4.883,-67.871,-4.456
-0.225,0.082,1.105,-4.211,-69.702,-3.540
-0.235,0.059,1.148,-0.427,-69.580,-2.808
-0.249,0.091,1.165,4.822,-67.566,-1.465
-0.272,0.217,1.161,12.085,-65.186,0.305
-0.292,0.314,1.140,14.648,-62.866,-0.916
-0.299,0.309,1.216,3.357,-61.584,-5.005
-0.298,0.269,1.361,-11.963,-60.791,-9.644
-0.302,0.164,1.454,-23.621,-55.725,-13.733
-0.299,0.062,1.426,-28.320,-46.509,-15.442
-0.299,0.041,1.316,-22.583,-37.659,-14.221
-0.294,0.035,1.202,-13.489,-31.738,-12.024
-0.292,0.014,1.100,-3.967,-28.687,-10.010
-0.294,0.025,1.014,3.662,-27.832,-7.324
-0.304,0.023,0.956,7.996,-28.809,-5.005
-0.315,0.024,0.932,7.812,-30.762,-3.357
-0.324,0.059,0.938,4.089,-33.142,-1.526
-0.337,0.082,0.967,0.732,-35.217,-0.183
-0.336,0.107,0.992,-1.465,-35.706,-0.183
-0.334,0.140,1.011,-5.310,-35.461,-0.916
-0.335,0.094,1.044,-14.221,-34.363,-3.052
-0.335,0.035,1.086,-23.560,-32.471,-4.272
-0.338,0.015,1.081,-25.452,-29.907,-4.089
-0.337,-0.028,1.028,-25.085,-26.306,-3.174
-0.335,-0.059,0.975,-21.973,-23.926,-0.854
-0.343,-0.031,0.917,-14.709,-22.888,3.113
-0.350,0.048,0.834,-4.822,-22.888,7.324
-0.354,0.119,0.784,4.089,-25.146,9.583
-0.352,0.133,0.807,7.141,-28.992,10.132
-0.555,1.098,3.706,30.518,-10.376,5.493
-0.269,-0.120,0.726,95.093,69.092,-12.573
-0.362,0.160,1.142,62.317,36.316,-7.019
-0.344,-0.023,0.968,49.255,26.489,-5.554
-0.335,0.097,0.945,20.447,24.109,-4.150
-0.326,0.109,0.936,9.521,24.536,-3.723
-0.315,0.108,0.943,10.803,23.560,-3.174
-0.304,0.103,0.945,16.602,20.874,-2.991
-0.289,0.094,0.949,19.897,17.761,-3.113
-0.292,0.090,0.951,22.095,14.526,-3.296
-0.277,0.067,0.953,21.423,11.414,-3.052
-0.280,0.078,0.953,18.250,9.155,-2.258
-0.277,0.075,0.952,13.611,7.751,-1.831
-0.273,0.073,0.949,11.047,6.226,-1.587
-0.286,0.073,0.945,8.911,4.883,-1.404
-0.290,0.067,0.952,6.775,4.028,-1.404
-0.296,0.078,0.960,4.578,2.686,-1.587
-0.302,0.083,0.957,3.113,0.244,-1.404
-0.295,0.068,0.952,4.272,-2.563,-1.221
-0.297,0.063,0.951,2.686,-4.456,-1.404
-0.293,0.062,0.957,-0.427,-5.737,-1.770
Done. Type '시작' to run again.
