Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.363,-0.158,0.198,0.488,108.948,10.986
0.399,0.021,0.175,-2.686,101.624,12.268
0.415,0.110,0.081,-4.272,95.581,11.169
0.466,0.122,-0.100,-6.775,89.539,7.751
0.495,0.073,-0.294,-12.268,81.543,3.967
0.528,0.036,-0.365,-18.494,64.880,1.526
0.542,0.063,-0.336,-23.315,44.006,0.366
0.559,0.081,-0.278,-27.039,26.611,-0.793
0.563,0.050,-0.157,-28.748,11.719,-2.869
0.543,-0.005,-0.056,-23.254,0.122,-3.967
0.538,-0.160,0.059,-19.043,-8.179,-4.211
0.515,-0.302,0.369,-19.165,-15.991,-2.319
0.493,-0.170,0.637,-11.658,-18.677,4.578
0.485,0.064,0.612,-0.366,-12.756,10.803
0.487,0.168,0.397,4.578,-5.920,10.376
0.491,0.129,0.217,0.122,-4.822,6.104
0.500,0.085,0.145,-10.437,-8.606,2.197
0.502,0.070,0.120,-20.752,-14.587,-0.122
0.495,0.106,0.044,-26.367,-20.447,-1.831
0.477,0.183,-0.059,-30.701,-27.466,-3.540
0.456,0.225,-0.179,-33.203,-36.865,-6.531
0.435,0.176,-0.306,-32.898,-48.706,-10.986
0.422,0.015,-0.267,-37.476,-64.148,-14.893
0.385,-0.211,0.159,-44.312,-83.130,-15.564
0.360,-0.253,0.564,-36.804,-93.994,-9.521
0.357,-0.165,0.766,-21.179,-93.018,-1.648
0.342,-0.061,0.874,-9.705,-86.975,4.456
0.340,0.034,0.901,-1.709,-79.285,7.690
0.349,0.134,0.813,2.930,-70.740,8.789
0.353,0.252,0.678,0.610,-64.209,7.690
0.333,0.396,0.623,-7.568,-62.195,4.395
0.320,0.536,0.550,-14.893,-62.134,-1.648
0.338,0.458,0.455,-20.569,-63.232,-10.986
0.324,0.256,0.406,-25.818,-67.017,-19.775
0.305,0.121,0.387,-26.794,-72.876,-23.193
0.287,0.069,0.441,-23.315,-79.163,-22.766
0.269,0.015,0.552,-18.799,-85.327,-21.973
0.255,-0.082,0.718,-16.235,-89.172,-20.813
0.237,-0.109,0.850,-13.367,-89.844,-18.127
0.233,-0.069,0.892,-6.348,-87.463,-14.282
0.209,-0.061,0.875,-2.197,-83.923,-11.780
0.208,-0.057,0.834,-0.244,-80.872,-10.315
0.187,-0.041,0.848,1.831,-80.017,-9.094
0.162,0.030,0.839,1.770,-79.285,-7.568
0.133,0.120,0.814,-0.305,-79.224,-6.470
0.108,0.179,0.785,1.099,-80.322,-6.958
0.096,0.254,0.804,3.845,-83.435,-8.118
0.100,0.336,0.906,6.592,-87.402,-10.254
0.091,0.291,1.033,9.644,-89.905,-14.709
0.091,0.113,1.175,8.728,-90.271,-20.386
0.089,-0.043,1.325,5.981,-88.074,-23.071
0.087,-0.135,1.418,2.258,-81.543,-22.583
0.071,-0.166,1.351,-0.488,-70.862,-20.081
0.062,-0.206,1.182,-2.747,-60.913,-17.029
0.039,-0.257,1.034,-4.089,-56.396,-13.611
0.022,-0.227,0.962,-6.470,-55.908,-8.789
0.001,-0.159,0.949,-9.888,-58.167,-3.662
-0.021,-0.039,0.964,-11.536,-61.035,0.610
-0.037,0.208,0.982,-6.470,-63.904,4.089
-0.045,0.357,1.002,-0.854,-66.711,2.319
-0.041,0.288,1.083,0.183,-69.458,-3.784
-0.036,0.132,1.207,-2.991,-71.228,-9.277
-0.060,0.067,1.344,-8.179,-69.885,-11.536
-0.066,-0.002,1.371,-10.986,-64.514,-12.329
-0.066,-0.036,1.332,-13.611,-57.373,-12.024
-0.066,-0.044,1.265,-10.925,-51.086,-10.864
-0.045,-0.121,1.149,-6.836,-45.776,-9.949
