Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.418,0.115,0.662,-5.188,41.809,3.052
0.435,0.118,0.656,-4.822,42.969,1.099
0.435,0.054,0.585,-4.028,45.227,-1.099
0.433,0.028,0.438,-3.052,46.570,-2.380
0.433,-0.001,0.296,-3.296,44.556,-3.113
0.426,0.007,0.203,-4.272,38.818,-2.930
0.425,0.100,0.210,-2.625,30.579,-2.380
0.432,0.151,0.290,-0.671,21.362,-3.662
0.442,0.073,0.369,-1.221,14.099,-6.531
0.447,-0.050,0.457,-3.296,9.155,-9.155
0.444,-0.113,0.547,-4.333,5.676,-8.789
0.443,-0.161,0.585,-5.493,4.578,-7.080
0.444,-0.181,0.563,-6.409,5.005,-5.005
0.443,-0.111,0.526,-5.127,5.127,-2.380
0.443,-0.039,0.500,-4.333,4.395,-0.427
0.447,0.001,0.474,-4.272,3.235,-0.183
0.450,0.077,0.428,-3.967,1.953,-0.549
0.452,0.076,0.368,-4.639,-0.061,-2.563
0.452,-0.009,0.279,-5.005,-2.808,-4.639
0.455,-0.052,0.177,-3.967,-7.568,-5.127
0.459,-0.037,0.183,-3.540,-15.747,-4.272
0.443,-0.002,0.306,-3.235,-25.635,-3.662
0.451,0.042,0.467,-1.099,-33.264,-3.479
0.432,0.076,0.596,0.427,-37.415,-3.906
0.425,0.093,0.653,0.427,-38.147,-4.761
0.415,0.068,0.662,-1.587,-37.476,-6.653
0.409,-0.004,0.669,-5.676,-36.865,-8.789
0.401,-0.046,0.689,-9.216,-36.499,-9.583
0.415,-0.007,0.695,-7.141,-35.889,-8.301
0.405,0.054,0.655,-3.052,-34.912,-7.568
0.405,0.064,0.568,-0.732,-34.729,-8.606
0.401,0.047,0.505,-0.671,-37.415,-10.559
0.397,-0.024,0.514,-4.150,-42.175,-12.512
0.367,-0.096,0.587,-9.338,-47.668,-12.756
0.342,-0.127,0.640,-10.864,-51.514,-11.292
0.321,-0.157,0.686,-10.681,-53.833,-9.521
0.300,-0.120,0.799,-10.132,-55.481,-7.141
0.289,-0.051,0.884,-7.385,-54.688,-5.493
0.289,-0.072,0.841,-7.141,-51.270,-6.042
0.297,-0.169,0.727,-7.935,-48.340,-7.019
0.298,-0.184,0.636,-9.094,-48.706,-5.249
0.282,-0.023,0.661,-7.385,-52.734,-1.282
0.268,0.135,0.735,-4.395,-57.007,0.732
0.254,0.166,0.793,-5.554,-59.814,-1.892
0.237,0.141,0.838,-7.141,-61.035,-5.310
0.230,0.095,0.861,-9.888,-61.523,-8.362
0.217,0.000,0.875,-12.512,-60.913,-11.047
0.215,-0.089,0.823,-13.794,-59.265,-12.207
0.228,-0.169,0.730,-14.038,-58.411,-11.108
0.219,-0.159,0.706,-12.817,-60.242,-7.812
0.215,-0.091,0.715,-7.874,-64.209,-4.028
0.210,-0.001,0.724,-4.028,-68.481,-1.221
0.199,0.092,0.788,-3.479,-73.669,0.610
0.161,0.153,0.926,-5.432,-78.674,0.305
0.131,0.165,1.079,-5.798,-81.055,-1.038
0.099,0.174,1.180,-6.409,-80.017,-2.747
0.082,0.175,1.231,-5.188,-76.050,-4.456
0.055,0.183,1.220,-3.967,-70.251,-6.775
0.050,0.214,1.170,-4.944,-64.026,-10.193
0.052,0.104,1.084,-10.803,-58.838,-15.320
0.056,-0.118,0.956,-18.188,-55.359,-19.897
0.060,-0.313,0.861,-26.428,-54.688,-19.470
0.052,-0.347,0.821,-28.442,-56.580,-13.062
0.040,-0.288,0.767,-22.522,-59.692,-4.822
0.010,-0.162,0.736,-15.869,-64.392,2.441
-0.011,0.008,0.776,-10.071,-71.045,8.362
-0.025,0.073,0.882,-7.507,-76.904,10.376
-0.036,0.041,0.989,-10.437,-80.444,9.705
-0.046,-0.024,1.078,-14.526,-80.811,9.705
-0.068,0.061,1.121,-16.663,-78.552,11.475
-0.084,0.223,1.107,-16.235,-74.707,12.146
-0.104,0.204,1.073,-19.897,-71.228,7.812
-0.137,0.127,1.053,-24.597,-69.214,2.991
-0.164,0.120,1.066,-27.771,-68.542,1.160
-0.188,0.151,1.106,-29.480,-68.604,0.366
-0.203,0.141,1.178,-33.691,-68.787,-0.610
-0.209,0.092,1.288,-38.086,-67.688,-1.770
-0.201,0.054,1.386,-34.180,-64.453,-1.587
-0.190,0.012,1.372,-23.132,-58.289,-0.488
-0.172,-0.048,1.297,-12.146,-51.392,0.977
-0.188,-0.033,1.187,-3.052,-47.302,4.333
-0.194,0.067,1.130,-1.709,-46.143,8.301
-0.210,0.264,1.192,-0.977,-48.096,11.047
-0.226,0.425,1.305,-3.235,-49.744,10.132
-0.239,0.491,1.434,-3.601,-48.889,5.188
-0.248,0.443,1.552,-2.747,-45.410,-1.221
-0.242,0.311,1.614,-1.648,-39.124,-7.141
-0.236,0.167,1.567,-0.732,-30.090,-10.986
-0.224,0.042,1.427,-0.793,-20.630,-12.024
-0.214,-0.034,1.233,-1.709,-13.550,-10.681
-0.205,-0.036,1.040,-1.892,-10.498,-7.874
-0.193,-0.017,0.943,-0.977,-11.597,-5.188
-0.200,-0.032,0.926,2.869,-15.076,-3.235
-0.203,0.002,0.933,4.761,-18.921,-0.671
-0.207,0.067,0.993,4.578,-22.278,1.831
-0.223,0.173,1.008,2.380,-24.231,2.502
-0.225,0.176,0.979,-1.221,-24.536,0.854
-0.228,0.105,0.979,-6.226,-25.513,-2.014
-0.221,0.009,1.005,-10.132,-26.489,-3.357
-0.205,-0.082,0.977,-11.902,-26.001,-2.991
-0.196,-0.143,0.908,-12.146,-25.513,-0.305
-0.200,-0.158,0.849,-11.963,-26.367,4.333
-0.208,-0.140,0.705,-11.414,-28.259,10.010
-0.222,-0.085,0.572,-12.268,-32.471,15.198
-0.237,0.042,0.508,-11.108,-40.283,20.081
-0.254,0.129,0.499,-7.996,-49.927,22.522
-0.276,0.268,0.741,-6.714,-59.265,22.888
-0.010,-0.030,2.427,100.159,20.142,-3.662
-0.356,0.417,1.480,47.302,94.055,-10.864
-0.233,-0.061,1.015,35.950,39.490,-2.319
-0.252,0.066,0.969,22.583,28.503,-0.244
-0.225,0.087,0.966,3.601,27.710,1.404
-0.215,0.071,0.956,1.770,27.649,1.099
-0.207,0.085,0.979,2.502,26.428,0.061
-0.199,0.097,0.978,3.662,23.499,-1.099
-0.195,0.093,0.972,9.338,19.165,-1.282
-0.184,0.087,0.976,14.771,15.808,-0.977
-0.184,0.075,0.980,18.433,13.000,-0.488
-0.188,0.065,0.980,18.127,10.315,0.122
Done. Type '시작' to run again.
