Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.567,-0.073,0.127,-8.911,-1.831,1.648
0.553,0.041,0.120,-7.751,-6.348,4.639
0.545,0.112,0.089,-8.179,-11.536,4.944
0.546,0.163,0.097,-10.742,-18.066,2.747
0.536,0.215,0.165,-11.414,-24.719,-0.061
0.531,0.213,0.193,-11.108,-29.724,-3.662
0.521,0.148,0.183,-11.414,-34.058,-7.690
0.513,0.108,0.196,-11.841,-38.940,-10.864
0.502,0.084,0.244,-13.611,-44.250,-13.000
0.495,0.060,0.280,-15.625,-48.340,-14.465
0.497,0.056,0.324,-15.137,-51.880,-15.137
0.500,0.078,0.343,-10.925,-54.810,-15.381
0.506,0.053,0.315,-7.996,-56.885,-16.418
0.516,-0.038,0.300,-8.484,-59.570,-17.883
0.507,-0.086,0.315,-12.146,-63.477,-17.761
0.484,0.027,0.334,-13.489,-67.749,-15.198
0.465,0.192,0.310,-12.146,-71.350,-14.099
0.435,0.250,0.290,-14.160,-75.439,-17.578
0.415,0.154,0.339,-20.508,-81.482,-23.682
0.400,0.005,0.428,-25.696,-87.463,-28.320
0.387,-0.097,0.488,-26.123,-91.614,-28.625
0.370,-0.115,0.554,-22.888,-95.154,-26.123
0.356,-0.080,0.625,-16.357,-97.900,-23.010
0.345,-0.098,0.727,-11.536,-100.342,-21.545
0.347,-0.135,0.860,-8.545,-101.379,-20.630
0.352,-0.148,0.967,-5.188,-99.609,-18.555
0.346,-0.159,0.983,-4.395,-94.482,-16.296
0.335,-0.185,0.898,-6.958,-88.928,-14.038
0.307,-0.111,0.850,-13.245,-86.182,-11.047
0.270,0.067,0.865,-11.658,-87.097,-7.996
0.234,0.173,0.912,-13.855,-88.562,-9.216
0.223,0.160,1.008,-18.921,-90.027,-13.794
0.215,0.109,1.187,-19.409,-90.698,-17.822
0.215,0.050,1.305,-10.742,-87.891,-20.569
0.219,-0.056,1.310,-4.883,-79.773,-22.217
0.225,-0.163,1.257,-2.197,-71.045,-22.461
0.217,-0.178,1.202,0.305,-63.599,-20.508
0.229,-0.180,1.065,4.578,-57.129,-18.066
0.204,-0.217,0.910,1.038,-52.917,-17.639
0.193,-0.295,0.785,-1.465,-52.368,-16.846
0.168,-0.381,0.726,-6.409,-55.115,-14.587
0.141,-0.418,0.727,-12.024,-59.814,-10.071
0.118,-0.341,0.785,-13.916,-65.613,-4.150
0.103,-0.208,0.849,-11.658,-70.374,1.526
0.095,-0.090,0.895,-7.874,-73.914,4.761
0.107,-0.030,0.960,-4.211,-77.026,5.310
0.111,-0.029,1.053,-2.197,-79.285,4.761
0.111,-0.035,1.142,-2.441,-79.468,4.456
0.108,-0.002,1.251,-1.038,-77.942,4.700
0.093,0.098,1.319,3.784,-74.158,5.005
0.087,0.112,1.321,4.028,-67.749,2.502
0.082,0.052,1.266,1.831,-61.096,-1.221
0.080,-0.021,1.196,-1.770,-55.908,-3.540
0.076,-0.073,1.109,-5.676,-52.551,-4.028
0.076,-0.144,1.033,-8.728,-51.147,-3.601
0.070,-0.167,0.956,-8.362,-51.514,-1.465
0.070,-0.151,0.887,-7.080,-53.528,2.258
0.052,-0.102,0.872,-6.165,-57.495,6.042
0.032,0.001,0.933,-7.446,-62.805,9.094
0.018,0.122,1.051,-8.362,-67.566,10.376
0.014,0.251,1.239,-7.446,-69.336,9.094
-0.002,0.345,1.397,-2.869,-66.711,5.005
-0.006,0.323,1.411,0.244,-59.326,-1.709
-0.021,0.163,1.312,-1.892,-49.866,-8.789
-0.024,-0.043,1.210,-4.272,-43.213,-13.550
-0.023,-0.161,1.094,-5.554,-39.490,-13.306
-0.031,-0.180,0.980,-5.127,-38.635,-9.338
-0.040,-0.165,0.882,-4.272,-40.161,-5.127
-0.048,-0.077,0.769,-5.066,-43.823,-1.648
-0.057,0.019,0.716,-6.653,-49.316,0.427
-0.066,0.087,0.710,-9.949,-56.274,0.427
-0.087,0.039,0.798,-16.357,-63.538,-2.136
-0.100,-0.036,0.965,-20.569,-69.214,-3.723
-0.117,0.010,1.137,-17.639,-71.167,-2.197
-0.130,0.115,1.230,-9.399,-68.909,0.183
-0.136,0.182,1.218,-0.854,-63.965,0.061
-0.153,0.258,1.214,6.165,-59.631,-1.465
-0.163,0.283,1.178,9.827,-56.396,-4.333
-0.171,0.245,1.153,10.193,-54.077,-8.240
-0.180,0.148,1.174,4.944,-53.040,-12.512
-0.189,0.083,1.211,1.404,-51.514,-14.893
-0.206,0.024,1.188,-1.526,-48.584,-15.320
-0.218,-0.012,1.102,-3.113,-45.349,-14.832
-0.227,-0.062,1.011,-4.028,-43.762,-14.038
-0.252,-0.083,0.964,-5.798,-44.128,-12.634
-0.268,-0.049,0.977,-6.592,-46.143,-10.620
-0.273,0.036,1.033,-2.930,-48.218,-9.033
-0.267,0.014,1.115,-0.671,-48.950,-9.888
-0.269,-0.061,1.195,-0.122,-48.096,-11.169
-0.254,-0.071,1.231,1.648,-44.861,-9.949
-0.262,-0.025,1.196,5.005,-39.795,-8.057
-0.266,-0.015,1.119,6.104,-35.278,-7.019
-0.264,-0.029,1.069,4.089,-32.532,-7.141
-0.265,-0.054,1.036,3.601,-31.006,-6.653
-0.272,-0.076,1.019,3.113,-30.273,-5.554
