Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-0.530,0.045,0.839,6.897,6.287,-1.465
-0.530,0.048,0.840,6.836,7.202,-1.526
-0.527,0.046,0.847,8.850,7.812,-1.709
-0.528,0.056,0.854,11.414,7.690,-1.526
-0.529,0.038,0.840,15.198,7.385,-1.465
-0.528,0.015,0.844,14.160,6.958,-1.221
-0.525,0.027,0.843,7.446,7.324,-0.610
-0.525,0.032,0.850,0.854,7.385,-0.305
-0.522,0.049,0.852,-1.160,6.958,-0.549
-0.518,0.045,0.854,2.319,6.104,-0.854
-0.518,0.034,0.859,6.165,4.517,-1.038
-0.521,0.034,0.853,7.019,3.296,-1.038
Done. Type '시작' to run again.
