Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.453,0.073,0.629,-11.292,8.484,-4.883
0.450,0.069,0.559,-11.902,8.301,-6.287
0.453,0.034,0.483,-10.620,6.958,-7.507
0.451,-0.007,0.397,-10.132,3.784,-7.996
0.455,0.034,0.389,-7.568,-1.465,-6.287
0.458,0.114,0.469,-4.456,-7.507,-5.127
0.457,0.179,0.584,-0.610,-12.207,-5.676
0.468,0.212,0.649,4.883,-14.038,-7.690
0.476,0.152,0.635,6.897,-13.794,-11.292
0.484,0.029,0.589,5.737,-13.428,-14.526
0.482,-0.025,0.550,4.272,-14.160,-14.893
0.478,0.001,0.537,3.174,-15.808,-14.038
0.473,0.012,0.515,0.488,-17.334,-13.916
0.460,0.005,0.450,-2.441,-18.738,-14.648
0.455,0.016,0.390,-3.906,-21.790,-14.893
0.452,-0.000,0.390,-5.432,-26.672,-15.320
0.441,-0.046,0.408,-7.202,-31.982,-15.686
0.427,-0.110,0.435,-9.216,-36.926,-14.954
0.412,-0.116,0.503,-8.972,-42.053,-13.123
0.401,-0.089,0.568,-7.263,-46.326,-10.986
0.390,-0.092,0.610,-5.798,-48.767,-9.521
0.373,-0.052,0.651,-3.784,-50.720,-7.996
0.358,0.013,0.687,-2.197,-52.124,-6.897
0.344,0.032,0.717,-2.563,-52.795,-7.446
0.330,0.026,0.726,-3.357,-53.040,-8.728
0.327,0.028,0.757,-2.808,-53.528,-9.583
0.316,0.049,0.793,-0.427,-54.138,-10.071
0.314,0.080,0.812,2.014,-54.260,-10.376
0.310,0.074,0.853,2.075,-54.443,-11.780
0.303,0.027,0.877,0.000,-54.321,-13.428
0.288,-0.016,0.865,-2.930,-53.528,-14.160
0.269,-0.022,0.834,-4.639,-53.040,-13.733
0.254,-0.018,0.809,-4.333,-53.406,-13.062
0.239,-0.019,0.799,-4.578,-54.810,-12.878
0.246,-0.034,0.801,-3.906,-56.519,-12.756
0.249,-0.084,0.809,-2.075,-58.472,-12.451
0.247,-0.123,0.840,0.122,-60.730,-11.169
0.247,-0.067,0.926,3.357,-63.110,-8.484
0.242,0.078,1.036,9.155,-64.331,-5.859
0.229,0.152,1.104,13.123,-62.317,-6.836
0.209,0.143,1.081,13.855,-57.861,-10.559
0.188,0.089,1.018,10.681,-53.589,-14.221
0.176,0.019,0.936,1.770,-50.415,-16.907
0.182,-0.175,0.803,-10.254,-48.645,-18.860
0.179,-0.353,0.689,-20.691,-49.988,-17.090
0.174,-0.400,0.686,-21.301,-55.420,-9.460
0.176,-0.412,0.710,-13.184,-61.340,-0.366
0.168,-0.463,0.710,-3.906,-67.017,9.583
0.162,-0.538,0.721,3.601,-72.815,20.386
0.120,-0.509,0.771,6.958,-78.552,33.081
0.084,-0.265,0.909,10.254,-83.984,46.265
0.029,0.380,1.084,17.761,-86.365,56.335
0.017,1.138,1.217,31.860,-84.656,53.406
0.011,1.421,1.277,34.302,-78.918,29.968
0.009,1.061,1.246,22.095,-70.862,-4.639
0.006,0.408,1.172,6.287,-63.721,-32.898
0.003,-0.158,1.048,-8.850,-59.753,-44.861
-0.023,-0.465,0.990,-24.475,-59.692,-42.114
-0.039,-0.506,0.988,-29.236,-61.951,-31.189
-0.050,-0.492,0.988,-21.057,-64.453,-18.738
-0.065,-0.479,0.963,-5.371,-66.467,-7.751
-0.066,-0.468,0.853,9.033,-68.359,1.953
-0.082,-0.388,0.795,16.296,-72.144,11.353
-0.114,0.028,0.911,19.287,-78.369,19.714
-0.123,0.501,1.058,19.775,-82.703,20.935
-0.138,0.608,1.177,11.841,-82.458,8.789
-0.150,0.438,1.254,-0.854,-78.979,-7.935
-0.163,0.187,1.301,-15.930,-74.158,-21.423
-0.181,-0.074,1.288,-30.396,-68.604,-28.564
-0.189,-0.282,1.238,-40.100,-63.171,-29.785
-0.205,-0.400,1.194,-39.307,-58.899,-25.330
-0.221,-0.489,1.106,-32.288,-55.603,-17.578
-0.230,-0.533,1.042,-21.240,-54.626,-8.301
-0.233,-0.528,1.004,-12.451,-55.725,1.831
-0.258,-0.287,0.968,-5.066,-57.495,13.062
-0.275,0.148,0.976,2.075,-60.547,20.752
-0.290,0.410,1.055,5.005,-63.232,17.883
-0.294,0.414,1.180,0.427,-64.148,7.263
-0.307,0.293,1.252,-9.766,-61.523,-3.967
-0.314,0.116,1.295,-23.499,-56.396,-12.268
-0.325,-0.037,1.290,-33.325,-50.781,-16.663
-0.335,-0.158,1.213,-39.795,-44.556,-17.090
-0.331,-0.243,1.149,-39.063,-40.344,-14.343
-0.327,-0.293,1.105,-31.067,-37.659,-8.789
-0.311,-0.312,0.986,-19.653,-35.400,-2.197
-0.300,-0.289,0.811,-11.658,-34.973,5.493
-0.306,-0.215,0.682,-4.883,-38.879,13.550
-0.322,0.058,0.682,-0.671,-46.204,20.264
-0.332,0.370,0.774,3.296,-54.382,22.339
-0.355,0.429,0.965,0.000,-60.974,15.869
-0.353,0.333,1.159,-3.113,-63.354,7.263
-0.360,0.253,1.296,-7.690,-61.401,0.488
-0.348,0.201,1.401,-11.841,-56.030,-2.991
-0.352,0.138,1.477,-15.381,-48.645,-5.249
-0.347,0.078,1.424,-17.517,-38.574,-6.775
-0.339,0.015,1.298,-16.663,-28.931,-7.141
-0.336,-0.031,1.153,-12.390,-21.912,-5.920
-0.340,-0.050,0.962,-8.728,-17.212,-4.272
-0.338,-0.050,0.766,-6.409,-16.785,-2.075
-0.344,-0.058,0.602,-6.409,-20.508,0.366
-0.347,-0.089,0.486,-9.399,-27.100,2.380
-0.364,-0.107,0.415,-13.611,-36.377,4.822
-0.367,-0.067,0.348,-15.259,-46.570,8.179
-0.417,0.037,0.338,-17.334,-58.167,10.864
-0.053,0.285,3.090,50.720,-26.306,1.648
-0.592,-0.490,-1.747,61.035,143.066,-19.653
-0.271,-0.110,1.316,8.728,4.822,4.700
-0.421,0.200,1.343,27.771,38.696,-4.211
-0.374,0.041,0.979,2.869,24.780,-4.822
-0.347,0.049,0.935,-9.277,28.625,-5.615
-0.329,0.066,0.937,-15.015,30.212,-6.226
-0.307,0.074,0.945,-12.207,28.687,-7.141
-0.297,0.052,0.947,-8.301,26.001,-8.118
-0.306,0.080,0.941,-8.545,23.621,-8.545
-0.303,0.052,0.943,-6.714,21.973,-8.484
-0.304,0.089,0.939,-7.324,21.301,-8.850
-0.305,0.080,0.951,-4.211,19.287,-9.277
-0.306,0.078,0.960,-2.319,16.479,-8.728
-0.307,0.078,0.956,-2.625,13.184,-8.240
Done. Type '시작' to run again.
