Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
0.235,0.082,1.099,-17.578,-77.393,-4.150
0.208,0.099,1.101,-15.747,-73.303,-5.005
0.196,0.058,1.075,-12.085,-69.275,-7.080
0.186,-0.031,1.066,-9.827,-66.345,-9.216
0.181,-0.112,1.069,-10.742,-64.026,-9.705
0.180,-0.171,1.046,-13.489,-60.913,-8.911
0.183,-0.209,0.987,-16.357,-57.556,-6.836
0.186,-0.209,0.935,-17.578,-55.481,-4.517
0.178,-0.145,0.862,-16.479,-54.932,-1.221
0.171,-0.040,0.822,-14.893,-56.274,1.770
0.149,0.064,0.880,-13.184,-60.425,3.296
0.136,0.146,0.990,-11.169,-64.758,2.625
0.123,0.163,1.115,-7.629,-66.895,0.305
0.114,0.145,1.198,-1.099,-66.223,-2.136
0.113,0.061,1.215,1.770,-62.500,-4.456
0.111,-0.010,1.232,3.113,-58.228,-5.737
0.094,0.045,1.233,4.211,-54.321,-5.249
0.084,0.104,1.151,4.211,-49.500,-5.554
0.076,0.085,1.082,0.000,-46.936,-7.874
0.064,0.037,1.060,-5.920,-46.509,-10.498
0.053,-0.019,1.028,-11.169,-46.509,-12.146
0.057,-0.104,1.014,-14.709,-46.875,-12.756
0.042,-0.185,1.039,-17.334,-47.363,-11.475
0.033,-0.225,1.001,-17.700,-46.875,-8.179
0.022,-0.172,0.964,-15.808,-46.631,-4.211
0.009,-0.042,0.971,-13.123,-47.913,-0.488
0.001,0.050,1.014,-11.230,-49.316,0.854
-0.006,0.129,1.055,-9.827,-49.805,0.000
-0.006,0.152,1.089,-6.226,-49.561,-2.014
-0.010,0.098,1.086,-2.930,-48.157,-4.517
-0.019,0.014,1.065,-3.113,-46.936,-6.348
-0.035,-0.037,1.077,-4.639,-46.387,-6.592
-0.057,-0.068,1.116,-8.301,-45.959,-5.737
-0.068,-0.127,1.094,-12.451,-44.250,-4.700
-0.077,-0.210,1.037,-15.198,-42.542,-3.113
-0.074,-0.213,0.995,-15.930,-42.480,1.221
-0.082,-0.141,0.994,-11.536,-43.457,6.897
-0.083,-0.087,0.960,-5.676,-44.495,11.047
-0.081,-0.075,0.937,-1.953,-45.715,13.367
-0.084,-0.036,0.937,0.000,-47.607,15.625
-0.099,0.010,0.977,-0.427,-49.744,17.151
-0.118,0.077,1.025,-1.160,-50.903,17.456
-0.145,0.149,1.047,-0.427,-50.659,15.991
-0.168,0.210,1.062,0.732,-49.500,13.123
-0.182,0.207,1.093,0.183,-48.279,8.118
-0.185,0.210,1.112,1.892,-47.302,3.235
-0.189,0.143,1.137,4.150,-45.959,-1.221
-0.180,0.050,1.154,1.709,-44.128,-4.272
-0.183,-0.017,1.183,-0.366,-42.358,-4.944
-0.189,-0.021,1.135,0.366,-39.673,-4.333
-0.177,-0.025,1.036,2.563,-37.231,-3.540
-0.192,-0.064,0.970,1.343,-37.170,-2.991
-0.181,-0.093,0.868,2.747,-38.452,-1.587
-0.186,-0.087,0.856,2.747,-41.687,0.793
-0.217,0.053,0.926,1.343,-46.448,3.662
-0.240,0.178,0.929,3.174,-49.072,3.967
-0.244,0.154,0.958,2.991,-50.781,0.671
-0.251,0.033,1.088,0.427,-52.917,-3.235
Done. Type '시작' to run again.
