Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.398,-0.808,-1.011,58.899,219.360,124.207
-1.314,-0.795,-1.100,80.627,202.454,144.226
-1.294,-0.747,-1.187,96.924,181.213,164.001
-1.272,-0.661,-1.249,96.375,156.189,183.716
-1.266,-0.502,-1.261,89.661,131.226,200.989
-1.250,-0.373,-1.435,117.859,106.323,214.050
-1.230,-0.211,-1.465,137.024,70.007,224.487
-1.372,-0.113,-1.523,151.550,31.067,231.995
-1.391,-0.009,-1.490,155.884,-7.996,235.901
-1.442,0.023,-1.537,171.204,-44.556,234.070
-1.455,0.050,-1.569,188.354,-80.505,229.126
-1.529,0.071,-1.569,189.209,-119.263,222.595
-1.672,0.094,-1.562,176.208,-157.654,214.600
-1.793,0.145,-1.553,156.250,-194.580,206.726
-1.915,0.225,-1.479,132.629,-232.971,199.524
-2.100,0.343,-1.283,104.736,-272.217,192.200
-2.281,0.482,-0.988,67.322,-308.777,184.753
-2.362,0.656,-0.682,35.461,-334.595,176.208
-2.383,0.832,-0.441,27.405,-346.252,164.795
-2.402,0.990,-0.200,51.453,-355.164,147.461
-2.357,1.119,0.043,77.942,-358.948,124.573
-2.331,1.172,0.277,118.530,-357.117,94.727
-2.247,1.152,0.426,163.757,-347.656,59.143
-2.190,1.023,0.530,218.933,-333.252,19.531
-2.171,0.828,0.613,256.775,-317.139,-19.409
-2.183,0.602,0.701,274.475,-300.415,-55.542
-2.179,0.372,0.745,287.109,-282.959,-86.304
-2.182,0.169,0.840,287.720,-266.846,-109.314
-2.129,-0.055,0.935,299.927,-249.878,-126.160
-2.020,-0.268,1.019,327.332,-228.943,-136.230
-1.859,-0.530,1.125,334.473,-201.477,-138.306
-1.607,-0.543,1.283,265.442,-162.781,-129.395
-1.389,-0.504,1.337,246.094,-120.178,-117.676
-1.224,-0.403,1.366,226.196,-73.792,-106.689
-1.130,-0.263,1.412,194.946,-26.245,-98.694
-1.111,-0.112,1.397,168.640,21.973,-95.337
-1.173,0.044,1.335,141.907,71.594,-96.436
-1.344,0.202,1.261,89.966,117.981,-102.905
-1.552,0.241,1.134,30.518,160.217,-116.211
-1.724,0.132,1.053,-36.255,196.411,-134.216
-1.857,-0.108,1.026,-92.468,225.891,-154.236
-2.003,-0.392,0.984,-117.554,249.634,-171.082
-2.099,-0.645,0.921,-125.916,269.653,-182.129
-2.180,-0.834,0.770,-130.249,285.950,-186.462
-2.281,-0.844,0.720,-169.434,297.485,-185.364
-2.306,-0.836,0.603,-197.205,307.678,-184.082
-2.347,-0.767,0.609,-233.032,315.247,-186.218
-2.411,-0.835,0.591,-215.393,322.815,-192.383
-2.394,-0.992,0.635,-178.833,335.327,-195.740
-2.328,-1.204,0.627,-122.192,356.018,-193.176
-2.302,-1.459,0.441,-23.010,383.545,-181.946
-2.304,-1.652,0.144,76.843,412.781,-157.349
-2.308,-1.709,-0.272,152.832,438.416,-118.652
-2.275,-1.620,-0.743,194.336,450.439,-70.129
-2.211,-1.468,-1.162,189.270,443.726,-19.897
-2.101,-1.281,-1.462,138.855,418.701,24.231
-1.961,-1.127,-1.611,88.379,379.089,61.584
-1.856,-1.036,-1.654,45.532,326.172,93.262
-1.777,-1.000,-1.596,5.554,271.118,123.718
-1.682,-0.968,-1.523,-33.752,227.417,153.625
-1.581,-0.856,-1.462,-49.011,192.566,182.129
-1.453,-0.770,-1.475,-9.399,159.607,205.811
-1.419,-0.642,-1.483,34.241,124.695,226.074
-1.374,-0.488,-1.505,54.688,89.111,244.385
-1.391,-0.299,-1.499,66.711,50.781,259.583
-1.434,-0.087,-1.455,64.270,12.512,270.264
-1.476,0.135,-1.357,53.589,-24.597,274.597
-1.535,0.348,-1.241,51.575,-59.692,273.743
-1.587,0.563,-1.125,50.171,-91.492,267.212
-1.584,0.757,-1.059,57.434,-119.263,255.005
-1.600,0.889,-0.989,69.702,-146.118,236.328
-1.604,0.969,-0.902,72.327,-172.791,212.830
-1.632,0.979,-0.824,86.975,-197.632,186.279
-1.661,0.926,-0.750,107.056,-220.215,157.898
-1.712,0.831,-0.665,123.169,-242.615,130.798
-1.823,0.737,-0.553,117.493,-263.245,107.849
-1.827,0.677,-0.480,108.826,-280.090,89.661
-1.853,0.644,-0.405,102.417,-294.800,74.280
-1.920,0.637,-0.290,85.022,-308.228,59.998
-1.981,0.631,-0.162,66.162,-318.604,47.302
-1.976,0.675,-0.016,39.246,-323.914,37.659
-1.997,0.752,0.130,27.832,-323.730,28.442
-1.994,0.855,0.236,36.804,-317.261,17.212
-1.983,0.982,0.283,53.894,-304.810,2.136
-1.953,1.120,0.303,72.144,-290.283,-18.127
-1.979,1.222,0.338,89.661,-277.039,-46.448
-2.031,1.266,0.401,106.323,-265.381,-81.970
-2.057,1.187,0.479,127.930,-253.418,-121.521
-2.085,0.970,0.611,149.109,-243.469,-161.926
-2.105,0.686,0.721,162.903,-230.774,-199.402
-2.105,0.371,0.827,164.917,-213.013,-229.919
-2.025,-0.075,0.906,159.729,-189.819,-251.160
-1.894,-0.419,1.031,106.995,-162.109,-258.362
-1.810,-0.671,1.179,67.566,-133.606,-254.822
-1.713,-0.864,1.325,38.025,-102.539,-242.615
-1.620,-0.960,1.495,-6.042,-68.604,-223.511
-1.572,-0.915,1.749,-54.321,-30.884,-202.515
-1.510,-0.813,1.922,-62.378,14.526,-184.387
-1.478,-0.740,1.942,-27.100,67.139,-172.852
-1.519,-0.725,1.894,1.343,119.812,-166.321
-1.567,-0.786,1.734,17.395,171.570,-162.415
-1.660,-0.880,1.479,28.748,220.215,-157.349
-1.801,-0.908,1.208,36.987,260.315,-148.560
-1.942,-0.869,0.901,56.152,293.152,-135.559
-2.032,-0.794,0.628,67.383,317.688,-120.789
-2.117,-0.589,0.488,48.218,334.106,-107.361
-2.127,-0.605,0.334,36.377,343.933,-96.741
-2.099,-0.635,0.229,25.391,353.027,-84.778
-2.060,-0.668,0.132,0.732,364.502,-72.449
-1.999,-0.735,-0.080,26.001,377.869,-59.814
-1.924,-0.861,-0.376,93.689,388.855,-44.006
-1.855,-0.939,-0.697,150.879,392.822,-21.545
-1.795,-0.939,-1.004,191.467,387.146,5.859
-1.749,-0.871,-1.266,222.778,372.253,36.621
-1.691,-0.773,-1.505,246.887,348.206,68.359
-1.618,-0.697,-1.753,254.028,309.631,98.389
-1.551,-0.587,-1.750,228.882,255.798,126.038
-1.496,-0.535,-1.800,193.420,201.172,151.611
-1.411,-0.471,-1.771,144.775,148.254,173.767
Done. Type '시작' to run again.
