Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.524,0.677,-0.993,-49.377,-139.282,257.324
-1.600,0.858,-0.888,-33.691,-155.762,245.361
-1.619,0.951,-0.839,-4.395,-168.396,226.562
-1.594,0.919,-0.788,37.842,-181.946,203.369
-1.570,0.816,-0.692,57.556,-197.388,180.054
-1.522,0.709,-0.548,61.646,-210.937,159.424
-1.540,0.622,-0.417,56.824,-218.140,141.968
-1.519,0.533,-0.345,74.402,-220.337,127.075
-1.504,0.497,-0.293,85.388,-219.727,114.685
-1.454,0.494,-0.236,97.473,-216.614,103.027
-1.474,0.542,-0.167,114.868,-212.585,91.431
-1.580,0.710,-0.130,139.832,-206.482,78.857
-1.658,0.983,-0.162,167.236,-199.341,61.218
-1.748,1.169,-0.114,177.246,-195.251,33.386
-1.841,1.230,0.070,161.011,-192.810,-0.977
-1.877,1.129,0.369,157.532,-188.904,-37.415
-1.851,0.916,0.638,190.186,-180.054,-71.899
-1.763,0.673,0.928,223.083,-163.635,-102.478
-1.681,0.458,1.189,223.022,-133.667,-126.831
-1.596,0.339,1.449,192.688,-95.520,-144.592
-1.549,0.250,1.649,163.330,-50.232,-157.410
-1.543,0.216,1.722,125.671,1.282,-168.091
-1.572,0.162,1.616,90.637,53.650,-178.284
-1.651,0.082,1.408,31.677,102.478,-190.186
-1.715,-0.087,1.158,-23.560,142.578,-202.393
-1.788,-0.235,0.984,-66.162,172.424,-211.914
-1.919,-0.304,0.870,-91.003,194.092,-217.590
-2.075,-0.271,0.755,-99.609,210.876,-221.558
-2.200,-0.247,0.635,-96.069,224.426,-226.746
-2.280,-0.325,0.504,-85.327,235.107,-233.215
-2.273,-0.391,0.468,-70.862,242.981,-238.342
-2.271,-0.621,0.290,-3.601,249.451,-238.953
-2.171,-0.902,0.178,45.166,259.888,-231.934
-2.054,-1.100,0.059,53.711,269.226,-215.210
-1.933,-1.230,-0.092,57.373,277.832,-191.956
-1.820,-1.325,-0.270,64.819,283.081,-164.062
-1.686,-1.413,-0.470,70.862,284.180,-133.057
-1.529,-1.487,-0.659,71.167,279.968,-98.999
-1.364,-1.525,-0.839,68.176,269.653,-61.340
-1.241,-1.510,-0.997,58.838,254.578,-22.644
-1.132,-1.464,-1.064,37.476,232.544,13.611
-1.061,-1.385,-1.067,11.108,203.125,48.401
-1.015,-1.307,-1.050,-2.258,176.086,80.872
-0.991,-1.207,-1.021,-2.380,149.841,111.694
-1.054,-1.075,-0.999,-0.305,124.512,141.174
-1.063,-0.936,-1.027,-9.583,102.417,169.067
-1.114,-0.774,-1.066,-19.348,80.139,193.359
-1.212,-0.633,-1.107,-24.353,55.664,213.379
-1.243,-0.523,-1.160,-30.701,32.898,229.858
-1.229,-0.408,-1.266,-28.870,13.184,242.493
-1.275,-0.301,-1.318,-11.719,-12.390,252.502
-1.336,-0.141,-1.321,-2.808,-47.485,262.512
-1.389,0.065,-1.242,-15.686,-78.857,269.043
-1.480,0.274,-1.117,-23.376,-107.544,271.057
-1.530,0.445,-0.999,-12.451,-130.371,268.188
-1.542,0.587,-0.964,28.564,-149.048,261.658
-1.572,0.748,-0.987,67.566,-166.809,251.526
-1.628,0.893,-1.029,89.417,-185.608,236.755
-1.614,1.011,-1.069,82.031,-205.078,216.858
-1.635,1.074,-1.041,67.200,-225.586,192.627
-1.669,1.038,-0.989,63.477,-244.873,165.466
-1.676,0.941,-0.943,78.918,-260.864,138.489
-1.727,0.867,-0.874,95.947,-275.024,114.197
-1.830,0.851,-0.795,108.582,-286.621,91.614
-1.916,0.866,-0.683,107.910,-295.776,68.420
-2.025,0.845,-0.524,105.042,-302.246,43.579
-2.131,0.782,-0.305,100.647,-305.847,18.127
-2.208,0.664,-0.033,108.398,-306.335,-6.226
