Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.572,-0.017,1.111,55.786,99.365,-184.937
-1.696,-0.020,0.945,16.785,128.723,-187.561
-1.797,0.016,0.893,-21.423,154.785,-191.589
-1.911,0.067,0.753,-49.622,178.711,-197.998
-1.994,0.082,0.579,-71.533,199.524,-207.214
-2.064,0.025,0.453,-84.839,213.928,-219.299
-2.126,-0.125,0.358,-86.731,223.755,-232.361
-2.170,-0.339,0.319,-86.304,229.858,-243.286
-2.182,-0.597,0.332,-86.731,233.154,-249.023
-2.133,-0.845,0.434,-97.534,235.168,-247.070
-2.081,-1.021,0.592,-117.004,238.586,-237.610
-2.023,-1.144,0.655,-124.695,246.033,-223.267
-1.975,-1.190,0.655,-125.793,257.141,-205.505
-1.926,-1.213,0.592,-120.422,269.897,-186.340
-1.873,-1.194,0.485,-110.657,282.715,-166.016
-1.811,-1.188,0.308,-78.064,294.495,-145.569
-1.745,-1.206,0.069,-36.011,304.260,-123.840
-1.661,-1.227,-0.178,0.916,310.974,-99.792
-1.587,-1.266,-0.388,32.959,310.730,-73.364
-1.516,-1.305,-0.560,61.279,305.176,-44.617
-1.443,-1.358,-0.792,87.402,296.631,-13.123
-1.315,-1.332,-0.927,85.754,283.508,22.583
-1.280,-1.382,-1.109,98.206,264.587,59.021
-1.221,-1.397,-1.285,130.493,240.417,95.520
-1.260,-1.444,-1.488,148.743,209.839,132.324
-1.234,-1.384,-1.670,148.132,166.748,173.523
-1.253,-1.239,-1.795,142.334,124.084,211.548
-1.353,-1.051,-1.821,129.517,74.524,245.056
-1.460,-0.844,-1.805,115.051,24.780,273.499
-1.586,-0.624,-1.824,113.220,-19.958,296.021
-1.689,-0.419,-1.809,116.394,-64.636,311.951
-1.792,-0.192,-1.809,117.432,-107.910,322.083
-1.931,-0.045,-1.763,115.845,-151.428,325.134
-2.050,0.148,-1.679,97.900,-192.505,321.716
-2.194,0.362,-1.533,66.162,-231.018,315.979
-2.319,0.551,-1.370,36.011,-264.282,305.664
-2.374,0.707,-1.233,19.775,-291.687,291.443
-2.425,0.828,-1.060,13.123,-315.613,273.254
-2.465,0.904,-0.824,1.831,-335.937,252.991
-2.455,0.959,-0.566,-3.845,-350.220,232.117
-2.451,0.961,-0.270,6.226,-358.337,208.374
-2.395,0.898,-0.002,34.485,-358.704,183.167
-2.317,0.809,0.279,72.327,-352.783,157.959
-2.248,0.723,0.524,108.704,-343.323,134.705
-2.178,0.685,0.813,130.859,-329.712,113.647
-2.084,0.655,1.069,158.142,-309.570,93.384
-1.972,0.638,1.280,183.777,-283.203,72.693
-1.853,0.658,1.461,202.698,-247.375,52.734
-1.729,0.714,1.591,222.229,-209.900,33.936
-1.611,0.803,1.607,242.126,-166.809,15.442
-1.498,0.917,1.518,251.770,-120.911,-4.456
-1.378,1.009,1.297,263.428,-73.853,-27.466
-1.261,1.048,1.007,267.090,-29.419,-54.932
-1.183,1.045,0.708,262.024,9.277,-84.290
-1.163,1.000,0.474,244.751,42.480,-114.136
-1.205,0.936,0.296,219.971,71.411,-142.700
-1.302,0.829,0.115,187.378,96.863,-170.532
-1.365,0.682,-0.112,161.682,119.141,-197.327
-1.474,0.483,-0.336,134.644,135.193,-222.656
-1.573,0.275,-0.451,86.487,142.029,-244.934
-1.715,0.049,-0.426,29.968,139.099,-263.123
-1.893,-0.116,-0.290,-27.283,130.554,-276.611
-2.050,-0.247,-0.021,-99.365,119.141,-285.278
-2.104,-0.392,0.370,-161.926,108.765,-291.077
-2.097,-0.597,0.763,-179.199,105.042,-293.579
-2.068,-0.720,1.089,-191.101,112.366,-289.795
-2.079,-0.758,1.307,-216.858,128.662,-282.043
-2.083,-0.739,1.350,-220.642,151.855,-273.804
-2.123,-0.698,1.295,-218.018,177.490,-266.296
-2.168,-0.693,1.140,-210.205,202.332,-259.766
-2.188,-0.727,0.980,-215.027,223.572,-254.883
-2.215,-0.768,0.895,-221.924,240.601,-250.244
-2.224,-0.814,0.825,-215.515,255.005,-244.019
-2.351,-0.867,0.708,-201.599,270.020,-237.061
-2.249,-0.708,0.632,-207.397,283.142,-227.478
-2.092,-0.710,0.581,-185.059,292.908,-220.886
-2.111,-0.790,0.504,-126.404,303.955,-215.820
-2.077,-0.876,0.366,-85.022,316.589,-205.444
-2.000,-1.057,0.068,-31.067,328.796,-189.392
-1.921,-1.242,-0.232,-5.371,336.731,-165.710
-1.796,-1.401,-0.492,-4.883,337.219,-134.705
-1.668,-1.548,-0.728,1.648,331.665,-99.121
-1.517,-1.658,-0.916,17.212,320.801,-57.800
-1.434,-1.755,-1.050,52.307,302.734,-12.085
-1.416,-1.788,-1.195,89.966,280.090,38.208
-1.399,-1.698,-1.468,95.276,258.606,91.736
-1.401,-1.426,-1.492,64.880,220.093,147.400
-1.379,-1.157,-1.520,36.255,184.265,194.458
-1.377,-0.880,-1.495,25.208,147.888,232.178
-1.411,-0.669,-1.457,27.100,114.014,259.949
-1.427,-0.493,-1.457,41.687,82.275,281.494
-1.459,-0.318,-1.470,83.496,48.218,296.875
-1.505,-0.131,-1.425,115.051,10.315,307.007
-1.566,0.059,-1.350,118.225,-26.428,312.927
-1.585,0.224,-1.256,99.976,-59.998,312.988
