Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-2.075,-1.110,0.776,-56.824,250.671,-315.796
-2.087,-1.282,0.632,-36.865,271.851,-303.894
-2.070,-1.397,0.421,-17.090,290.039,-285.034
-2.031,-1.525,0.180,-7.385,302.979,-260.010
-1.977,-1.579,0.049,-25.330,308.960,-227.905
-1.902,-1.714,-0.050,-28.564,307.678,-191.772
-1.790,-1.827,-0.118,-26.978,304.810,-150.024
-1.715,-1.886,-0.170,-35.156,301.819,-102.661
-1.661,-1.896,-0.227,-39.368,299.500,-52.734
-1.611,-1.824,-0.362,-35.217,298.340,-4.028
-1.565,-1.709,-0.549,-19.653,295.227,41.626
-1.530,-1.572,-0.745,-3.174,287.354,84.900
-1.490,-1.413,-0.930,8.911,275.818,124.207
-1.470,-1.216,-1.161,29.175,260.803,159.668
-1.442,-1.021,-1.273,52.368,236.511,191.101
-1.417,-0.825,-1.410,70.862,207.092,216.919
-1.411,-0.640,-1.507,102.173,171.448,238.098
-1.432,-0.460,-1.517,132.690,133.057,254.944
-1.464,-0.305,-1.557,149.841,94.055,268.372
-1.516,-0.158,-1.538,154.175,52.795,277.893
-1.563,-0.057,-1.562,150.635,14.160,282.776
-1.581,0.009,-1.592,145.508,-22.766,282.532
-1.637,0.009,-1.581,138.916,-62.744,277.283
-1.738,-0.025,-1.476,120.972,-103.210,272.156
-1.818,-0.098,-1.345,113.586,-140.015,266.479
-1.894,-0.230,-1.207,125.916,-172.668,259.705
-1.981,-0.238,-1.006,123.474,-201.782,258.179
-2.077,-0.196,-0.796,114.380,-226.013,258.484
-2.147,-0.141,-0.586,110.962,-244.507,256.653
-2.183,-0.045,-0.387,107.605,-254.883,252.075
-2.177,0.062,-0.240,121.216,-259.216,244.324
-2.198,0.138,-0.130,161.804,-260.437,231.506
-2.173,0.229,-0.032,198.120,-260.742,214.905
-2.164,0.297,0.075,229.553,-260.437,195.862
-2.131,0.357,0.153,266.113,-258.179,174.988
-2.112,0.412,0.214,302.429,-254.150,152.039
-2.030,0.435,0.265,323.853,-248.718,127.380
-1.947,0.417,0.408,317.444,-242.004,100.952
-1.882,0.489,0.442,321.289,-232.178,75.012
-1.799,0.541,0.491,340.210,-220.703,46.814
-1.683,0.567,0.599,327.209,-207.092,16.113
-1.563,0.564,0.729,300.720,-188.538,-14.038
-1.444,0.516,0.836,274.353,-164.490,-44.434
-1.344,0.432,0.884,247.070,-135.803,-73.730
-1.252,0.378,0.948,192.993,-105.286,-99.976
-1.225,0.376,1.003,126.404,-72.388,-121.826
-1.231,0.385,1.000,83.069,-38.391,-141.235
-1.283,0.423,0.964,57.129,-5.188,-159.790
-1.394,0.478,0.819,46.021,26.672,-179.321
-1.520,0.542,0.551,26.978,54.871,-200.500
-1.546,0.608,0.403,-27.283,72.876,-222.717
-1.656,0.561,0.489,-87.708,78.857,-247.864
-1.813,0.430,0.674,-107.483,84.290,-273.560
-1.969,0.278,0.836,-114.258,96.375,-296.936
-2.081,0.114,0.920,-114.441,112.305,-315.613
-2.164,-0.054,0.955,-118.591,129.639,-330.261
-2.254,-0.196,0.937,-116.577,149.353,-340.515
-2.305,-0.332,0.878,-114.746,169.861,-347.656
-2.347,-0.457,0.832,-122.498,190.430,-352.783
-2.360,-0.634,0.778,-115.906,210.449,-355.896
-2.382,-0.843,0.728,-106.445,231.445,-355.835
-2.350,-1.080,0.617,-94.849,253.418,-353.210
-2.333,-1.342,0.406,-84.961,273.437,-347.046
