Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.204,-0.082,0.915,279.663,-82.947,-66.162
-1.130,0.154,0.816,275.879,-41.687,-63.782
-1.085,0.390,0.665,262.268,-2.747,-68.237
-1.085,0.593,0.549,226.624,31.433,-81.116
-1.144,0.701,0.479,177.124,60.913,-102.234
-1.233,0.674,0.423,126.587,86.365,-128.967
-1.319,0.487,0.408,76.050,107.910,-157.166
-1.437,0.235,0.472,22.278,125.671,-181.763
-1.517,-0.019,0.519,-27.283,141.113,-200.378
-1.632,-0.185,0.646,-92.590,154.175,-213.074
-1.779,-0.261,0.821,-143.555,167.847,-220.825
-1.869,-0.306,0.907,-142.395,185.974,-224.854
-1.957,-0.338,0.931,-129.395,207.947,-227.295
-2.062,-0.374,0.918,-128.540,230.957,-229.492
-2.120,-0.432,0.844,-134.705,253.540,-232.178
-2.194,-0.531,0.757,-150.452,275.452,-235.535
-2.205,-0.608,0.654,-160.828,296.509,-239.563
-2.219,-0.757,0.523,-152.161,315.857,-243.958
-2.233,-0.900,0.372,-132.690,332.642,-245.056
-2.268,-1.054,0.204,-115.967,346.069,-242.798
-2.236,-1.192,-0.016,-98.328,356.384,-235.779
-2.197,-1.315,-0.239,-81.421,360.291,-223.572
-2.199,-1.427,-0.414,-73.730,355.896,-206.543
-2.027,-1.530,-0.560,-81.360,345.825,-182.129
-1.913,-1.619,-0.620,-108.032,330.383,-153.259
-1.813,-1.698,-0.656,-122.009,312.622,-123.169
-1.706,-1.790,-0.703,-116.882,295.837,-88.257
-1.598,-1.830,-0.748,-106.567,280.945,-46.936
-1.508,-1.794,-0.810,-101.379,267.212,-4.089
-1.456,-1.704,-0.887,-91.919,253.174,37.354
-1.431,-1.581,-0.972,-69.214,237.488,77.332
-1.424,-1.442,-1.060,-35.095,218.506,114.990
-1.435,-1.299,-1.186,-5.554,198.120,150.757
-1.446,-1.130,-1.221,3.845,172.913,185.547
-1.465,-0.939,-1.238,2.686,145.752,216.125
-1.502,-0.749,-1.268,20.081,120.300,240.601
-1.530,-0.559,-1.284,51.453,91.919,259.521
-1.573,-0.405,-1.313,100.342,59.998,272.339
-1.614,-0.272,-1.349,155.212,26.062,281.250
-1.642,-0.126,-1.379,187.927,-8.484,287.109
-1.686,-0.007,-1.367,205.383,-48.340,288.574
-1.758,0.083,-1.297,205.811,-87.769,285.645
-1.826,0.140,-1.222,198.853,-123.230,280.334
-1.848,0.200,-1.182,200.317,-153.870,273.682
-1.904,0.274,-1.136,207.886,-184.387,265.991
-1.946,0.363,-1.061,206.238,-214.050,255.798
-1.993,0.459,-1.008,201.721,-241.089,242.981
-2.041,0.583,-0.888,172.852,-266.418,227.051
-2.074,0.710,-0.680,122.620,-288.879,208.496
-2.108,0.793,-0.471,93.384,-303.589,186.951
-2.126,0.844,-0.265,84.900,-312.622,164.307
-2.120,0.838,-0.040,90.088,-317.200,140.747
-2.078,0.745,0.130,113.220,-316.223,117.004
-2.018,0.625,0.324,141.357,-311.279,94.238
-1.904,0.501,0.460,178.284,-298.950,73.364
-1.780,0.406,0.547,229.370,-282.104,54.260
-1.671,0.404,0.691,252.380,-262.756,36.499
-1.577,0.409,0.764,269.470,-237.732,17.090
-1.497,0.429,0.816,289.246,-207.764,-3.479
-1.437,0.445,0.854,297.424,-176.270,-24.231
-1.383,0.416,0.890,298.035,-143.738,-45.532
-1.340,0.365,0.865,301.514,-108.948,-65.430
-1.289,0.379,0.827,281.067,-72.876,-83.069
-1.252,0.381,0.780,252.563,-38.757,-99.426
-1.263,0.400,0.791,203.247,-7.507,-115.967
-1.293,0.384,0.818,148.865,22.766,-132.446
-1.340,0.321,0.824,110.107,53.467,-148.865
-1.400,0.240,0.788,75.256,83.435,-163.940
-1.497,0.167,0.797,39.917,110.352,-177.612
-1.628,0.081,0.798,23.743,135.925,-190.369
-1.750,0.025,0.751,15.930,161.743,-200.928
-1.883,0.003,0.712,-2.502,185.974,-209.106
-2.003,-0.057,0.668,-12.573,207.581,-216.919
-2.080,-0.160,0.585,-24.780,227.783,-223.511
-2.130,-0.271,0.501,-50.232,246.399,-228.821
-2.133,-0.433,0.430,-76.843,262.268,-233.459
-2.097,-0.605,0.375,-86.060,277.466,-236.023
-2.072,-0.772,0.309,-81.055,291.748,-234.619
-2.073,-0.898,0.207,-70.007,305.420,-229.675
-2.096,-0.973,0.056,-60.120,317.078,-221.802
-2.097,-1.017,-0.098,-53.406,323.730,-210.632
-2.074,-1.047,-0.226,-52.368,323.425,-197.266
-2.014,-1.141,-0.282,-62.317,316.895,-181.885
-1.942,-1.226,-0.258,-92.285,307.556,-163.635
-1.885,-1.334,-0.228,-127.625,298.584,-143.250
-1.785,-1.382,-0.105,-178.040,292.480,-119.629
-1.711,-1.456,-0.053,-205.688,289.551,-95.703
-1.653,-1.521,-0.085,-198.792,291.565,-70.984
-1.611,-1.564,-0.166,-186.035,294.312,-43.823
-1.595,-1.550,-0.276,-179.199,295.959,-13.672
-1.581,-1.497,-0.412,-170.044,294.556,17.090
