Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.785,0.974,-1.392,106.873,-257.446,171.326
-1.898,1.036,-1.208,75.439,-288.757,148.926
-1.947,1.075,-1.014,53.955,-313.843,127.563
-1.979,1.099,-0.800,48.401,-334.717,106.812
-2.058,1.107,-0.567,44.495,-348.999,85.754
-2.027,1.073,-0.369,46.326,-354.553,63.660
-2.045,1.019,-0.139,52.307,-356.995,42.053
-2.034,0.971,0.066,51.208,-353.760,22.278
-2.023,0.878,0.261,37.292,-344.299,3.479
-2.038,0.906,0.492,15.076,-329.041,-11.353
-1.973,0.906,0.602,45.471,-306.885,-26.978
-1.910,0.858,0.727,85.388,-282.837,-46.875
-1.849,0.756,0.916,111.511,-258.484,-68.420
-1.821,0.585,1.046,136.047,-228.455,-88.684
-1.698,0.474,1.109,146.301,-189.392,-105.530
-1.634,0.398,1.172,162.781,-152.588,-119.141
-1.591,0.373,1.221,156.189,-115.845,-131.470
-1.548,0.349,1.286,140.869,-78.674,-143.372
-1.533,0.328,1.373,102.966,-41.992,-155.029
-1.522,0.318,1.454,56.519,-5.920,-166.138
-1.549,0.327,1.521,16.602,29.907,-176.880
-1.590,0.370,1.582,-27.771,66.589,-188.232
-1.716,0.416,1.596,-73.730,103.882,-202.820
-1.885,0.434,1.519,-102.234,140.686,-220.886
-2.075,0.389,1.422,-105.042,176.331,-241.882
-2.306,0.195,1.273,-70.313,210.083,-264.893
-2.439,-0.061,1.034,-8.545,242.798,-283.386
-2.493,-0.325,0.811,56.396,271.973,-291.870
-2.462,-0.602,0.619,110.535,297.668,-289.734
-2.266,-1.238,0.180,146.606,321.350,-278.503
-2.324,-1.687,-0.200,138.000,337.585,-252.991
-2.190,-1.834,-0.240,24.109,333.435,-209.839
-2.038,-1.895,-0.332,-57.251,325.623,-165.649
-1.966,-1.794,-0.312,-109.558,315.063,-123.108
-1.866,-1.656,-0.289,-124.451,304.810,-82.764
-1.797,-1.484,-0.302,-103.149,298.401,-44.250
-1.739,-1.326,-0.371,-61.951,294.434,-9.827
-1.652,-1.204,-0.526,-12.085,291.809,20.874
-1.581,-1.124,-0.716,30.273,286.560,50.049
-1.524,-1.099,-0.905,58.899,278.320,78.369
-1.470,-1.104,-1.154,89.355,268.188,106.750
-1.403,-1.081,-1.328,125.305,253.113,135.803
-1.356,-1.056,-1.641,157.166,230.286,165.466
-1.380,-0.913,-1.711,159.180,188.721,197.266
-1.407,-0.730,-1.731,127.197,144.531,226.379
