Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.450,-0.095,1.042,260.925,-114.502,-118.713
-1.365,-0.201,1.085,254.333,-77.942,-126.099
-1.310,-0.209,1.089,238.220,-39.001,-128.906
-1.286,-0.106,1.080,196.838,-0.122,-129.578
-1.271,0.052,1.039,140.808,37.903,-132.019
-1.279,0.182,1.024,78.064,74.341,-139.648
-1.360,0.222,1.001,26.794,108.398,-152.283
-1.475,0.207,0.953,-4.822,140.076,-166.626
-1.591,0.148,0.911,-39.185,169.128,-181.213
-1.707,0.049,0.854,-65.430,195.618,-195.679
-1.858,-0.079,0.742,-76.233,220.398,-209.229
-1.974,-0.264,0.588,-83.435,241.516,-221.008
-2.047,-0.446,0.474,-91.858,256.165,-229.065
-2.119,-0.609,0.416,-104.492,266.724,-233.093
-2.145,-0.773,0.346,-117.737,275.391,-232.910
-2.171,-0.889,0.328,-130.493,282.715,-228.760
-2.130,-1.035,0.247,-129.272,291.382,-221.741
-2.107,-1.190,0.142,-126.892,300.110,-211.914
-2.004,-1.368,0.021,-112.244,308.472,-198.608
-1.933,-1.582,-0.068,-125.549,313.477,-183.350
-1.861,-1.801,-0.133,-148.804,316.833,-164.673
-1.834,-2.002,-0.209,-165.039,319.092,-141.663
-1.794,-2.145,-0.315,-171.021,319.824,-112.427
-1.763,-2.240,-0.459,-158.936,317.993,-77.026
-1.736,-2.292,-0.668,-129.395,313.599,-35.522
-1.700,-2.258,-0.923,-103.210,306.702,9.399
-1.662,-2.120,-1.179,-76.599,296.265,55.359
-1.596,-1.953,-1.466,-35.706,281.982,97.778
-1.573,-1.853,-1.830,14.709,257.324,133.911
-1.560,-1.648,-1.934,42.542,214.050,172.729
-1.561,-1.403,-2.004,39.673,165.344,209.839
-1.581,-1.161,-1.963,48.706,115.417,240.051
-1.656,-0.951,-1.860,64.636,65.918,264.587
-1.710,-0.743,-1.713,78.247,20.264,285.095
-1.790,-0.536,-1.544,86.365,-19.714,302.307
-1.871,-0.342,-1.412,106.323,-56.030,315.063
-1.923,-0.179,-1.333,137.390,-90.576,323.120
-1.947,0.026,-1.215,157.898,-124.512,326.660
-1.995,0.140,-1.107,167.786,-154.297,322.632
-2.019,0.276,-1.029,179.626,-181.580,312.500
-2.069,0.401,-0.971,194.458,-207.153,298.767
-2.090,0.536,-0.889,187.378,-230.774,282.227
-2.146,0.688,-0.809,186.462,-251.404,262.146
-2.150,0.757,-0.740,196.167,-271.057,236.694
-2.162,0.769,-0.616,204.895,-290.039,206.909
-2.161,0.768,-0.429,188.416,-306.030,176.453
-2.130,0.735,-0.212,167.847,-316.406,147.522
-2.086,0.687,0.029,157.654,-322.205,120.300
-2.022,0.615,0.220,158.081,-320.496,94.727
